order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,payment_method,order_status
O00107,C0236,P032,2023-03-10 10:51:36,2,4033.95,8067.9,支付宝,已取消
O00107,C0236,P076,2023-03-10 10:51:36,2,1682.69,3365.38,花呗,已完成
O00108,C0269,P040,2023-11-04 09:37:33,3,4925.1,14775.3,银行卡,已完成
O00109,C0174,P100,2023-09-16 16:50:56,1,2737.77,2737.77,支付宝,已完成
O00109,C0174,P010,2023-09-16 16:50:56,3,118.9,356.7,花呗,退款中
O00110,C0325,P066,2024-02-17 03:11:26,1,819.54,819.54,微信,已完成
O00111,C0464,P094,2023-09-30 16:58:24,3,4357.31,13071.93,银行卡,已完成
O00111,C0464,P019,2023-09-30 16:58:24,1,579.34,579.34,微信,已完成
O00111,C0464,P014,2023-09-30 16:58:24,1,3656.8,3656.8,微信,已完成
O00112,C0132,P078,2023-05-15 18:15:22,1,512.18,512.18,支付宝,已取消
O00112,C0132,P098,2023-05-15 18:15:22,3,563.84,1691.52,支付宝,已完成
O00113,C0039,P081,2024-08-23 06:55:57,2,3259.23,6518.46,支付宝,已完成
O00113,C0039,P060,2024-08-23 06:55:57,3,426.49,1279.47,支付宝,已完成
O00114,C0390,P088,2023-12-15 16:12:01,3,1143.63,3430.89,银行卡,已完成
O00114,C0390,P083,2023-12-15 16:12:01,3,2361.72,7085.16,花呗,已完成
O00114,C0390,P080,2023-12-15 16:12:01,2,2257.25,4514.5,微信,已完成
O00114,C0390,P081,2023-12-15 16:12:01,2,3259.23,6518.46,微信,已完成
O00114,C0390,P020,2023-12-15 16:12:01,2,1134.33,2268.66,支付宝,已完成
O00115,C0035,P081,2023-12-10 11:21:20,2,3259.23,6518.46,银行卡,已取消
O00115,C0035,P036,2023-12-10 11:21:20,3,3786.19,11358.57,银行卡,已完成
O00115,C0035,P008,2023-12-10 11:21:20,2,2666.78,5333.56,银行卡,已完成
O00115,C0035,P065,2023-12-10 11:21:20,1,4410.82,4410.82,微信,已完成
O00116,C0159,P005,2023-12-18 00:17:06,1,336.18,336.18,微信,已完成
O00116,C0159,P048,2023-12-18 00:17:06,2,1442.82,2885.64,支付宝,已取消
O00116,C0159,P010,2023-12-18 00:17:06,3,118.9,356.7,支付宝,已完成
O00116,C0159,P012,2023-12-18 00:17:06,3,4684.74,14054.22,支付宝,已取消
O00117,C0305,P060,2023-10-26 15:16:22,3,426.49,1279.47,微信,已完成
O00117,C0305,P071,2023-10-26 15:16:22,3,4097.13,12291.39,银行卡,已完成
O00117,C0305,P006,2023-10-26 15:16:22,2,177.73,355.46,支付宝,已完成
O00117,C0305,P074,2023-10-26 15:16:22,3,2301.73,6905.19,银行卡,已完成
O00117,C0305,P025,2023-10-26 15:16:22,2,2722.26,5444.52,支付宝,已取消
O00118,C0310,P020,2024-01-25 10:09:50,1,1134.33,1134.33,微信,已完成
O00118,C0310,P058,2024-01-25 10:09:50,1,3274.92,3274.92,微信,已完成
O00118,C0310,P044,2024-01-25 10:09:50,3,536.31,1608.93,支付宝,已完成
O00118,C0310,P011,2024-01-25 10:09:50,3,4817.34,14452.02,支付宝,已完成
O00119,C0331,P032,2023-01-31 09:39:43,3,4033.95,12101.85,微信,已完成
O00119,C0331,P057,2023-01-31 09:39:43,2,929.28,1858.56,花呗,已完成
O00120,C0269,P021,2024-04-18 15:35:48,2,4254.57,8509.14,支付宝,已完成
O00120,C0269,P048,2024-04-18 15:35:48,2,1442.82,2885.64,支付宝,已完成
O00120,C0269,P050,2024-04-18 15:35:48,2,3991.59,7983.18,微信,退款中
O00120,C0269,P100,2024-04-18 15:35:48,2,2737.77,5475.54,支付宝,已完成
O00120,C0269,P087,2024-04-18 15:35:48,3,882.66,2647.98,微信,已完成
O00121,C0027,P043,2023-02-21 04:41:09,1,2698.12,2698.12,微信,已完成
O00121,C0027,P072,2023-02-21 04:41:09,3,3554.11,10662.33,支付宝,已完成
O00121,C0027,P050,2023-02-21 04:41:09,2,3991.59,7983.18,银行卡,已完成
O00122,C0130,P020,2024-11-09 07:06:46,2,1134.33,2268.66,支付宝,已取消
O00122,C0130,P011,2024-11-09 07:06:46,3,4817.34,14452.02,银行卡,退款中
O00122,C0130,P085,2024-11-09 07:06:46,1,3384.13,3384.13,银行卡,已完成
O00122,C0130,P045,2024-11-09 07:06:46,2,4112.29,8224.58,微信,已完成
O00122,C0130,P084,2024-11-09 07:06:46,3,3174.37,9523.11,支付宝,已完成
O00123,C0340,P077,2023-04-11 03:49:59,3,3562.95,10688.85,微信,已完成
O00123,C0340,P011,2023-04-11 03:49:59,2,4817.34,9634.68,银行卡,已完成
O00123,C0340,P072,2023-04-11 03:49:59,2,3554.11,7108.22,花呗,已完成
O00123,C0340,P083,2023-04-11 03:49:59,2,2361.72,4723.44,支付宝,已完成
O00124,C0417,P090,2024-06-04 11:52:30,3,3473.81,10421.43,支付宝,已完成
O00124,C0417,P088,2024-06-04 11:52:30,3,1143.63,3430.89,银行卡,已完成
O00125,C0048,P047,2024-01-30 22:54:44,1,1026.79,1026.79,微信,已完成
O00125,C0048,P047,2024-01-30 22:54:44,2,1026.79,2053.58,支付宝,已取消
O00125,C0048,P024,2024-01-30 22:54:44,1,347.67,347.67,银行卡,已完成
O00125,C0048,P044,2024-01-30 22:54:44,2,536.31,1072.62,微信,已完成
O00126,C0099,P020,2023-04-17 20:24:14,1,1134.33,1134.33,花呗,已完成
O00126,C0099,P038,2023-04-17 20:24:14,1,4399.11,4399.11,微信,已取消
O00127,C0260,P095,2024-10-10 15:45:42,3,3944.35,11833.05,支付宝,已完成
O00127,C0260,P005,2024-10-10 15:45:42,3,336.18,1008.54,支付宝,已完成
O00127,C0260,P044,2024-10-10 15:45:42,3,536.31,1608.93,支付宝,退款中
O00127,C0260,P017,2024-10-10 15:45:42,3,2325.02,6975.06,银行卡,已完成
O00127,C0260,P049,2024-10-10 15:45:42,1,2892.19,2892.19,微信,已完成
O00128,C0084,P089,2024-10-07 17:23:42,3,1403.59,4210.77,花呗,已完成
O00128,C0084,P022,2024-10-07 17:23:42,3,2621.72,7865.16,支付宝,已完成
O00129,C0225,P047,2023-11-16 02:57:34,3,1026.79,3080.37,银行卡,已完成
O00130,C0369,P079,2023-12-12 00:27:50,2,718.44,1436.88,支付宝,已完成
O00130,C0369,P097,2023-12-12 00:27:50,3,3356.95,10070.85,银行卡,已完成
O00131,C0402,P069,2023-07-01 18:07:51,1,406.24,406.24,微信,退款中
O00131,C0402,P040,2023-07-01 18:07:51,2,4925.1,9850.2,微信,已完成
O00131,C0402,P025,2023-07-01 18:07:51,2,2722.26,5444.52,微信,已完成
O00131,C0402,P087,2023-07-01 18:07:51,3,882.66,2647.98,微信,退款中
O00132,C0226,P037,2024-08-20 15:22:27,2,1032.36,2064.72,支付宝,已完成
O00132,C0226,P065,2024-08-20 15:22:27,3,4410.82,13232.46,微信,已取消
O00132,C0226,P054,2024-08-20 15:22:27,1,4287.32,4287.32,支付宝,已完成
O00132,C0226,P026,2024-08-20 15:22:27,3,2296.92,6890.76,微信,已完成
O00133,C0071,P083,2023-02-10 12:42:07,2,2361.72,4723.44,支付宝,已取消
O00133,C0071,P048,2023-02-10 12:42:07,3,1442.82,4328.46,支付宝,已完成
O00133,C0071,P014,2023-02-10 12:42:07,3,3656.8,10970.4,支付宝,已取消
O00134,C0434,P016,2024-10-23 02:53:06,2,998.51,1997.02,微信,已完成
O00134,C0434,P011,2024-10-23 02:53:06,1,4817.34,4817.34,支付宝,已完成
O00134,C0434,P035,2024-10-23 02:53:06,2,831.88,1663.76,微信,已完成
O00134,C0434,P066,2024-10-23 02:53:06,1,819.54,819.54,花呗,已完成
O00134,C0434,P056,2024-10-23 02:53:06,1,712.15,712.15,微信,已完成
O00135,C0485,P058,2024-09-26 08:27:07,2,3274.92,6549.84,微信,已完成
O00135,C0485,P004,2024-09-26 08:27:07,2,2254.2,4508.4,支付宝,已完成
O00136,C0028,P048,2024-01-25 22:05:27,1,1442.82,1442.82,微信,已完成
O00136,C0028,P050,2024-01-25 22:05:27,1,3991.59,3991.59,微信,已完成
O00136,C0028,P048,2024-01-25 22:05:27,1,1442.82,1442.82,支付宝,已完成
O00136,C0028,P004,2024-01-25 22:05:27,2,2254.2,4508.4,支付宝,已完成
O00137,C0477,P092,2024-10-13 19:22:47,3,175.61,526.83,微信,已完成
O00138,C0172,P005,2023-04-17 21:02:32,2,336.18,672.36,支付宝,已完成
O00138,C0172,P061,2023-04-17 21:02:32,3,4019.98,12059.94,花呗,已完成
O00139,C0426,P091,2024-08-12 09:49:27,2,1533.5,3067.0,微信,已完成
O00139,C0426,P058,2024-08-12 09:49:27,3,3274.92,9824.76,支付宝,已完成
O00140,C0003,P033,2023-01-15 18:15:29,1,269.26,269.26,银行卡,已完成
O00141,C0428,P094,2024-03-02 06:27:09,3,4357.31,13071.93,支付宝,已完成
O00141,C0428,P068,2024-03-02 06:27:09,2,3599.57,7199.14,微信,退款中
O00142,C0057,P039,2023-07-04 13:56:05,1,1201.59,1201.59,支付宝,已完成
O00142,C0057,P007,2023-07-04 13:56:05,1,4533.12,4533.12,支付宝,退款中
O00142,C0057,P054,2023-07-04 13:56:05,3,4287.32,12861.96,支付宝,已完成
O00143,C0407,P009,2023-12-22 01:12:55,1,1743.24,1743.24,微信,已完成
O00143,C0407,P064,2023-12-22 01:12:55,3,3177.01,9531.03,微信,已完成
O00143,C0407,P069,2023-12-22 01:12:55,1,406.24,406.24,支付宝,已完成
O00143,C0407,P081,2023-12-22 01:12:55,3,3259.23,9777.69,支付宝,已完成
O00143,C0407,P074,2023-12-22 01:12:55,1,2301.73,2301.73,支付宝,已完成
O00144,C0368,P055,2023-08-15 05:42:12,1,1391.75,1391.75,微信,退款中
O00144,C0368,P079,2023-08-15 05:42:12,2,718.44,1436.88,微信,已完成
O00145,C0124,P024,2023-11-20 13:22:58,3,347.67,1043.01,支付宝,退款中
O00145,C0124,P086,2023-11-20 13:22:58,1,3434.77,3434.77,支付宝,已完成
O00145,C0124,P068,2023-11-20 13:22:58,2,3599.57,7199.14,微信,已完成
O00145,C0124,P009,2023-11-20 13:22:58,3,1743.24,5229.72,微信,已完成
O00145,C0124,P070,2023-11-20 13:22:58,3,945.19,2835.57,支付宝,退款中
O00146,C0403,P003,2024-03-06 10:08:28,2,1367.03,2734.06,支付宝,已完成
O00146,C0403,P061,2024-03-06 10:08:28,1,4019.98,4019.98,微信,已完成
O00146,C0403,P082,2024-03-06 10:08:28,2,1768.35,3536.7,支付宝,已完成
O00146,C0403,P048,2024-03-06 10:08:28,2,1442.82,2885.64,微信,已取消
O00146,C0403,P096,2024-03-06 10:08:28,1,1308.83,1308.83,花呗,已完成
O00147,C0183,P031,2023-09-25 19:35:03,3,320.74,962.22,支付宝,已取消
O00148,C0337,P075,2024-08-22 05:49:40,3,2476.12,7428.36,微信,已取消
O00149,C0388,P006,2023-04-14 14:56:06,2,177.73,355.46,支付宝,已完成
O00149,C0388,P070,2023-04-14 14:56:06,2,945.19,1890.38,微信,已完成
O00149,C0388,P083,2023-04-14 14:56:06,1,2361.72,2361.72,微信,已完成
O00150,C0426,P062,2024-06-24 02:59:42,3,4835.96,14507.88,微信,已完成
O00150,C0426,P024,2024-06-24 02:59:42,1,347.67,347.67,微信,退款中
O00150,C0426,P009,2024-06-24 02:59:42,3,1743.24,5229.72,支付宝,已完成
O00150,C0426,P100,2024-06-24 02:59:42,2,2737.77,5475.54,支付宝,已完成
O00151,C0019,P006,2023-06-06 13:55:42,1,177.73,177.73,花呗,已完成
O00151,C0019,P006,2023-06-06 13:55:42,2,177.73,355.46,支付宝,已完成
O00151,C0019,P040,2023-06-06 13:55:42,3,4925.1,14775.3,支付宝,已完成
O00152,C0204,P033,2024-01-03 16:48:40,1,269.26,269.26,花呗,已完成
O00152,C0204,P097,2024-01-03 16:48:40,3,3356.95,10070.85,支付宝,已完成
O00152,C0204,P025,2024-01-03 16:48:40,2,2722.26,5444.52,微信,已完成
O00152,C0204,P046,2024-01-03 16:48:40,1,3880.3,3880.3,微信,已完成
O00152,C0204,P084,2024-01-03 16:48:40,2,3174.37,6348.74,微信,已完成
O00153,C0140,P048,2024-09-12 20:49:21,2,1442.82,2885.64,微信,已完成
O00154,C0456,P057,2024-07-31 08:15:35,2,929.28,1858.56,支付宝,已取消
O00154,C0456,P044,2024-07-31 08:15:35,1,536.31,536.31,微信,已完成
O00154,C0456,P064,2024-07-31 08:15:35,3,3177.01,9531.03,支付宝,已完成
O00154,C0456,P064,2024-07-31 08:15:35,2,3177.01,6354.02,支付宝,已完成
O00155,C0474,P011,2023-07-27 04:02:02,3,4817.34,14452.02,支付宝,已完成
O00155,C0474,P055,2023-07-27 04:02:02,1,1391.75,1391.75,微信,已完成
O00155,C0474,P056,2023-07-27 04:02:02,3,712.15,2136.45,微信,已完成
O00155,C0474,P024,2023-07-27 04:02:02,3,347.67,1043.01,花呗,已完成
O00155,C0474,P038,2023-07-27 04:02:02,2,4399.11,8798.22,银行卡,已完成
O00156,C0053,P085,2023-09-12 16:52:12,2,3384.13,6768.26,花呗,已完成
O00157,C0157,P092,2024-04-13 01:40:52,2,175.61,351.22,支付宝,已完成
O00157,C0157,P022,2024-04-13 01:40:52,3,2621.72,7865.16,微信,已完成
O00157,C0157,P057,2024-04-13 01:40:52,2,929.28,1858.56,微信,已完成
O00157,C0157,P058,2024-04-13 01:40:52,1,3274.92,3274.92,支付宝,已取消
O00158,C0373,P056,2024-04-22 13:39:44,2,712.15,1424.3,微信,已完成
O00158,C0373,P082,2024-04-22 13:39:44,1,1768.35,1768.35,支付宝,已完成
O00158,C0373,P010,2024-04-22 13:39:44,3,118.9,356.7,银行卡,已完成
O00159,C0327,P066,2023-10-10 04:36:37,3,819.54,2458.62,银行卡,已完成
O00159,C0327,P087,2023-10-10 04:36:37,1,882.66,882.66,微信,已完成
O00159,C0327,P004,2023-10-10 04:36:37,1,2254.2,2254.2,微信,已完成
O00159,C0327,P078,2023-10-10 04:36:37,3,512.18,1536.54,微信,已完成
O00160,C0401,P017,2023-01-28 00:41:59,1,2325.02,2325.02,花呗,已完成
O00160,C0401,P031,2023-01-28 00:41:59,3,320.74,962.22,银行卡,已完成
O00160,C0401,P047,2023-01-28 00:41:59,2,1026.79,2053.58,微信,已完成
O00160,C0401,P050,2023-01-28 00:41:59,3,3991.59,11974.77,支付宝,已完成
O00161,C0017,P087,2023-04-30 04:17:40,2,882.66,1765.32,支付宝,已完成
O00161,C0017,P048,2023-04-30 04:17:40,2,1442.82,2885.64,花呗,已完成
O00161,C0017,P057,2023-04-30 04:17:40,1,929.28,929.28,银行卡,已完成
O00161,C0017,P074,2023-04-30 04:17:40,1,2301.73,2301.73,微信,已完成
O00161,C0017,P068,2023-04-30 04:17:40,2,3599.57,7199.14,支付宝,已完成
O00162,C0204,P036,2024-05-19 12:41:23,1,3786.19,3786.19,支付宝,已完成
O00162,C0204,P015,2024-05-19 12:41:23,1,1290.09,1290.09,微信,已取消
O00162,C0204,P095,2024-05-19 12:41:23,1,3944.35,3944.35,银行卡,已完成
O00163,C0256,P072,2023-10-28 13:58:03,1,3554.11,3554.11,支付宝,已完成
O00163,C0256,P034,2023-10-28 13:58:03,2,1014.81,2029.62,支付宝,已完成
O00163,C0256,P091,2023-10-28 13:58:03,2,1533.5,3067.0,微信,已完成
O00163,C0256,P028,2023-10-28 13:58:03,3,4251.38,12754.14,支付宝,已完成
O00163,C0256,P037,2023-10-28 13:58:03,3,1032.36,3097.08,银行卡,已完成
O00164,C0470,P016,2023-06-05 11:35:41,1,998.51,998.51,支付宝,已取消
O00164,C0470,P010,2023-06-05 11:35:41,2,118.9,237.8,花呗,已完成
O00164,C0470,P023,2023-06-05 11:35:41,3,4302.1,12906.3,支付宝,已完成
O00164,C0470,P057,2023-06-05 11:35:41,1,929.28,929.28,花呗,已取消
O00165,C0415,P045,2024-06-02 17:26:09,3,4112.29,12336.87,支付宝,已完成
O00165,C0415,P009,2024-06-02 17:26:09,3,1743.24,5229.72,微信,已完成
O00165,C0415,P070,2024-06-02 17:26:09,2,945.19,1890.38,支付宝,已取消
O00166,C0457,P021,2024-10-23 06:32:20,3,4254.57,12763.71,微信,已完成
O00166,C0457,P091,2024-10-23 06:32:20,3,1533.5,4600.5,银行卡,已完成
O00166,C0457,P082,2024-10-23 06:32:20,1,1768.35,1768.35,微信,已完成
O00167,C0407,P029,2024-01-31 03:53:40,1,2316.85,2316.85,支付宝,已完成
O00167,C0407,P026,2024-01-31 03:53:40,1,2296.92,2296.92,支付宝,已完成
O00167,C0407,P031,2024-01-31 03:53:40,2,320.74,641.48,支付宝,已完成
O00168,C0014,P074,2024-03-06 07:42:29,2,2301.73,4603.46,支付宝,已完成
O00168,C0014,P060,2024-03-06 07:42:29,3,426.49,1279.47,微信,已完成
O00168,C0014,P017,2024-03-06 07:42:29,3,2325.02,6975.06,微信,已完成
O00169,C0453,P040,2023-02-21 01:38:00,2,4925.1,9850.2,支付宝,已完成
O00170,C0368,P053,2024-02-13 07:40:38,2,3968.37,7936.74,支付宝,已取消
O00170,C0368,P074,2024-02-13 07:40:38,1,2301.73,2301.73,支付宝,已完成
O00170,C0368,P017,2024-02-13 07:40:38,2,2325.02,4650.04,支付宝,已完成
O00170,C0368,P083,2024-02-13 07:40:38,1,2361.72,2361.72,微信,已完成
O00171,C0231,P067,2024-06-12 06:09:01,2,2803.18,5606.36,支付宝,已完成
O00171,C0231,P017,2024-06-12 06:09:01,3,2325.02,6975.06,支付宝,已完成
O00171,C0231,P082,2024-06-12 06:09:01,3,1768.35,5305.05,支付宝,退款中
O00171,C0231,P024,2024-06-12 06:09:01,1,347.67,347.67,微信,已完成
O00172,C0222,P008,2024-12-08 08:54:25,1,2666.78,2666.78,微信,已完成
O00172,C0222,P067,2024-12-08 08:54:25,1,2803.18,2803.18,微信,已完成
O00172,C0222,P039,2024-12-08 08:54:25,1,1201.59,1201.59,微信,已完成
O00172,C0222,P021,2024-12-08 08:54:25,2,4254.57,8509.14,微信,已完成
O00172,C0222,P091,2024-12-08 08:54:25,1,1533.5,1533.5,银行卡,已完成
O00173,C0178,P037,2024-11-26 02:37:41,1,1032.36,1032.36,微信,已完成
O00173,C0178,P033,2024-11-26 02:37:41,1,269.26,269.26,微信,已完成
O00173,C0178,P082,2024-11-26 02:37:41,3,1768.35,5305.05,支付宝,已完成
O00173,C0178,P036,2024-11-26 02:37:41,1,3786.19,3786.19,微信,已完成
O00173,C0178,P081,2024-11-26 02:37:41,2,3259.23,6518.46,支付宝,已取消
O00174,C0315,P065,2023-03-14 13:37:54,3,4410.82,13232.46,支付宝,已完成
O00174,C0315,P022,2023-03-14 13:37:54,3,2621.72,7865.16,微信,已完成
O00174,C0315,P075,2023-03-14 13:37:54,1,2476.12,2476.12,银行卡,已完成
O00174,C0315,P022,2023-03-14 13:37:54,3,2621.72,7865.16,微信,已完成
O00174,C0315,P080,2023-03-14 13:37:54,3,2257.25,6771.75,微信,已完成
O00175,C0462,P073,2023-09-20 05:41:06,1,2361.13,2361.13,支付宝,已完成
O00175,C0462,P004,2023-09-20 05:41:06,1,2254.2,2254.2,微信,已完成
O00175,C0462,P006,2023-09-20 05:41:06,3,177.73,533.19,银行卡,已完成
O00175,C0462,P099,2023-09-20 05:41:06,3,2307.19,6921.57,银行卡,已完成
O00175,C0462,P034,2023-09-20 05:41:06,3,1014.81,3044.43,支付宝,已完成
O00176,C0108,P080,2023-11-20 13:44:25,3,2257.25,6771.75,微信,已完成
O00176,C0108,P004,2023-11-20 13:44:25,2,2254.2,4508.4,银行卡,已取消
O00176,C0108,P081,2023-11-20 13:44:25,3,3259.23,9777.69,微信,已完成
O00176,C0108,P038,2023-11-20 13:44:25,3,4399.11,13197.33,支付宝,已完成
O00176,C0108,P039,2023-11-20 13:44:25,2,1201.59,2403.18,花呗,已完成
O00177,C0126,P059,2023-08-20 00:34:09,1,2207.21,2207.21,支付宝,已取消
O00177,C0126,P089,2023-08-20 00:34:09,1,1403.59,1403.59,支付宝,已完成
O00177,C0126,P021,2023-08-20 00:34:09,2,4254.57,8509.14,花呗,已完成
O00177,C0126,P054,2023-08-20 00:34:09,2,4287.32,8574.64,微信,已完成
O00178,C0238,P078,2023-09-22 05:38:56,1,512.18,512.18,支付宝,已完成
O00178,C0238,P041,2023-09-22 05:38:56,3,145.57,436.71,微信,退款中
O00179,C0164,P017,2023-11-06 16:36:58,2,2325.02,4650.04,微信,已完成
O00179,C0164,P066,2023-11-06 16:36:58,3,819.54,2458.62,支付宝,已完成
O00179,C0164,P014,2023-11-06 16:36:58,2,3656.8,7313.6,支付宝,已完成
O00180,C0124,P035,2023-04-06 03:58:26,2,831.88,1663.76,支付宝,已完成
O00180,C0124,P032,2023-04-06 03:58:26,1,4033.95,4033.95,微信,已完成
O00180,C0124,P013,2023-04-06 03:58:26,1,2099.78,2099.78,微信,已完成
O00180,C0124,P038,2023-04-06 03:58:26,2,4399.11,8798.22,支付宝,已完成
O00181,C0443,P032,2023-11-21 18:35:47,1,4033.95,4033.95,微信,已完成
O00181,C0443,P042,2023-11-21 18:35:47,3,2325.02,6975.06,银行卡,已完成
O00181,C0443,P093,2023-11-21 18:35:47,2,3269.28,6538.56,微信,已完成
O00181,C0443,P025,2023-11-21 18:35:47,1,2722.26,2722.26,银行卡,已完成
O00181,C0443,P064,2023-11-21 18:35:47,3,3177.01,9531.03,银行卡,已完成
O00182,C0240,P040,2024-11-13 19:09:29,2,4925.1,9850.2,银行卡,已完成
O00182,C0240,P003,2024-11-13 19:09:29,1,1367.03,1367.03,支付宝,已完成
O00182,C0240,P051,2024-11-13 19:09:29,3,4576.3,13728.9,微信,已完成
O00182,C0240,P059,2024-11-13 19:09:29,1,2207.21,2207.21,支付宝,已完成
O00183,C0111,P007,2023-10-02 02:26:28,1,4533.12,4533.12,银行卡,已完成
O00183,C0111,P037,2023-10-02 02:26:28,2,1032.36,2064.72,花呗,已完成
O00183,C0111,P077,2023-10-02 02:26:28,3,3562.95,10688.85,微信,已完成
O00183,C0111,P087,2023-10-02 02:26:28,2,882.66,1765.32,银行卡,已完成
O00183,C0111,P037,2023-10-02 02:26:28,3,1032.36,3097.08,微信,已完成
O00184,C0005,P018,2023-12-01 17:04:33,2,3046.55,6093.1,微信,已完成
O00185,C0373,P052,2024-08-16 07:19:19,2,798.19,1596.38,支付宝,已完成
O00185,C0373,P006,2024-08-16 07:19:19,2,177.73,355.46,支付宝,已完成
O00185,C0373,P007,2024-08-16 07:19:19,3,4533.12,13599.36,支付宝,已完成
O00186,C0288,P071,2023-10-09 13:55:58,2,4097.13,8194.26,花呗,已完成
O00186,C0288,P010,2023-10-09 13:55:58,2,118.9,237.8,支付宝,已完成
O00187,C0259,P071,2024-08-16 17:31:31,2,4097.13,8194.26,微信,已完成
O00187,C0259,P080,2024-08-16 17:31:31,3,2257.25,6771.75,银行卡,已完成
O00187,C0259,P079,2024-08-16 17:31:31,1,718.44,718.44,银行卡,已完成
O00187,C0259,P017,2024-08-16 17:31:31,1,2325.02,2325.02,微信,已完成
O00188,C0202,P044,2024-09-09 09:57:29,3,536.31,1608.93,花呗,已完成
O00188,C0202,P047,2024-09-09 09:57:29,1,1026.79,1026.79,支付宝,已完成
O00188,C0202,P026,2024-09-09 09:57:29,3,2296.92,6890.76,支付宝,已完成
O00189,C0261,P006,2024-01-24 10:07:40,1,177.73,177.73,支付宝,已完成
O00189,C0261,P005,2024-01-24 10:07:40,1,336.18,336.18,支付宝,已完成
O00189,C0261,P092,2024-01-24 10:07:40,2,175.61,351.22,银行卡,已完成
O00189,C0261,P061,2024-01-24 10:07:40,3,4019.98,12059.94,银行卡,已完成
O00190,C0234,P066,2024-04-15 21:30:54,1,819.54,819.54,支付宝,已完成
O00190,C0234,P042,2024-04-15 21:30:54,3,2325.02,6975.06,支付宝,已完成
O00191,C0164,P079,2023-11-02 05:12:15,3,718.44,2155.32,支付宝,已完成
O00191,C0164,P039,2023-11-02 05:12:15,3,1201.59,3604.77,支付宝,已取消
O00192,C0173,P066,2024-10-05 08:25:59,3,819.54,2458.62,支付宝,已完成
O00192,C0173,P063,2024-10-05 08:25:59,3,4920.71,14762.13,支付宝,已完成
O00192,C0173,P073,2024-10-05 08:25:59,2,2361.13,4722.26,支付宝,已取消
O00192,C0173,P061,2024-10-05 08:25:59,1,4019.98,4019.98,银行卡,已完成
O00192,C0173,P048,2024-10-05 08:25:59,2,1442.82,2885.64,花呗,退款中
O00193,C0345,P075,2023-11-20 12:52:24,2,2476.12,4952.24,银行卡,已完成
O00194,C0408,P061,2024-04-08 15:12:06,2,4019.98,8039.96,支付宝,已完成
O00195,C0496,P030,2024-03-24 15:53:08,3,3258.36,9775.08,支付宝,已完成
O00195,C0496,P007,2024-03-24 15:53:08,3,4533.12,13599.36,花呗,已完成
O00195,C0496,P062,2024-03-24 15:53:08,1,4835.96,4835.96,微信,已完成
O00195,C0496,P068,2024-03-24 15:53:08,3,3599.57,10798.71,银行卡,退款中
O00195,C0496,P093,2024-03-24 15:53:08,3,3269.28,9807.84,支付宝,已完成
O00196,C0397,P088,2023-04-25 18:44:19,1,1143.63,1143.63,微信,已完成
