transaction_id,date,customer_id,product_id,quantity,unit_price,discount,total_amount,payment_method,channel
T00000324,2023-12-12,C000327,P0006,13,281.15,0.0,3654.95,支付宝,小程序
T00000325,2023-05-15,C000860,P0047,3,371.93,0.1,1004.21,银行卡,小程序
T00000326,2023-09-03,C000512,P0024,3,740.37,0.3,1554.78,信用卡,网页
T00000327,2023-10-07,C000195,P0048,2,651.69,0.15,1107.87,微信支付,APP
T00000328,2023-12-20,C000420,P0023,11,237.76,0.0,2615.36,信用卡,网页
T00000329,2023-08-26,C000157,P0029,3,287.8,0.1,777.06,信用卡,APP
T00000330,2023-03-13,C000391,P0021,2,519.75,0.1,935.55,银行卡,APP
T00000331,2023-08-11,C000928,P0043,2,861.78,0.0,1723.56,微信支付,APP
T00000332,2023-01-09,C000484,P0026,2,224.0,0.0,448.0,银行卡,APP
T00000333,2023-01-12,C000402,P0032,2,95.61,0.0,191.22,银行卡,APP
T00000334,2023-04-08,C000622,P0032,4,95.61,0.1,344.2,信用卡,APP
T00000335,2023-09-07,C000062,P0043,3,861.78,0.0,2585.34,支付宝,网页
T00000336,2023-12-28,C000623,P0031,5,791.65,0.15,3364.51,信用卡,APP
T00000337,2023-08-02,C000014,P0032,5,95.61,0.0,478.05,银行卡,小程序
T00000338,2023-11-13,C000627,P0028,2,210.19,0.15,357.32,银行卡,网页
T00000339,2023-07-11,C000885,P0045,2,789.81,0.1,1421.66,支付宝,APP
T00000340,2023-08-17,C000428,P0024,2,740.37,0.0,1480.74,微信支付,网页
T00000341,2023-11-21,C000806,P0031,6,791.65,0.15,4037.41,银行卡,小程序
T00000342,2023-04-10,C000989,P0009,3,17.15,0.3,36.01,微信支付,小程序
T00000343,2023-10-31,C000243,P0040,2,484.99,0.1,872.98,信用卡,APP
T00000344,2023-06-10,C000902,P0033,1,838.62,0.0,838.62,银行卡,APP
T00000345,2023-09-28,C000474,P0032,5,95.61,0.2,382.44,银行卡,APP
T00000346,2023-08-19,C000797,P0025,3,476.28,0.0,1428.84,微信支付,网页
T00000347,2023-01-31,C000253,P0031,2,791.65,0.2,1266.64,支付宝,网页
T00000348,2023-07-02,C000495,P0040,6,484.99,0.0,2909.94,银行卡,网页
T00000349,2023-06-10,C000905,P0039,6,141.38,0.3,593.8,微信支付,小程序
T00000350,2023-11-06,C000303,P0008,2,779.89,0.0,1559.78,银行卡,APP
T00000351,2023-07-12,C000718,P0028,1,210.19,0.0,210.19,微信支付,网页
T00000352,2023-01-13,C000668,P0002,4,123.04,0.0,492.16,银行卡,网页
T00000353,2023-03-17,C000641,P0029,4,287.8,0.15,978.52,微信支付,小程序
T00000354,2023-08-16,C000322,P0049,1,147.02,0.1,132.32,银行卡,APP
T00000355,2023-12-28,C000465,P0039,5,141.38,0.0,706.9,银行卡,APP
T00000356,2023-03-05,C000889,P0004,3,330.99,0.15,844.02,信用卡,网页
T00000357,2023-03-14,C000852,P0021,4,519.75,0.15,1767.15,支付宝,小程序
T00000358,2023-08-11,C000332,P0042,5,193.1,0.15,820.67,支付宝,小程序
T00000359,2023-05-25,C000580,P0021,5,519.75,0.0,2598.75,支付宝,小程序
T00000360,2023-03-09,C000066,P0032,1,95.61,0.0,95.61,微信支付,APP
T00000361,2023-09-25,C000963,P0011,2,643.43,0.0,1286.86,银行卡,网页
T00000362,2023-06-23,C000423,P0006,5,281.15,0.1,1265.17,信用卡,小程序
T00000363,2023-02-01,C000427,P0034,4,255.35,0.2,817.12,微信支付,小程序
T00000364,2023-02-15,C000460,P0014,2,354.38,0.0,708.76,银行卡,APP
T00000365,2023-05-03,C000661,P0004,5,330.99,0.0,1654.95,支付宝,小程序
T00000366,2023-12-24,C000491,P0015,1,986.74,0.3,690.72,微信支付,APP
T00000367,2023-03-12,C000328,P0033,3,838.62,0.1,2264.27,信用卡,APP
T00000368,2023-09-19,C000297,P0049,4,147.02,0.0,588.08,信用卡,小程序
T00000369,2023-02-04,C000205,P0003,5,806.41,0.0,4032.05,微信支付,APP
T00000370,2023-10-26,C000008,P0032,3,95.61,0.2,229.46,支付宝,小程序
T00000371,2023-07-08,C000921,P0033,3,838.62,0.0,2515.86,支付宝,小程序
T00000372,2023-11-15,C000273,P0019,10,340.95,0.1,3068.55,微信支付,APP
T00000373,2023-11-08,C000343,P0017,3,798.65,0.0,2395.95,信用卡,APP
T00000374,2023-11-30,C000463,P0019,2,340.95,0.2,545.52,信用卡,APP
T00000375,2023-04-05,C000043,P0008,4,779.89,0.3,2183.69,支付宝,小程序
T00000376,2023-04-16,C000778,P0013,5,615.93,0.2,2463.72,银行卡,小程序
T00000377,2023-12-12,C000908,P0014,13,354.38,0.0,4606.94,信用卡,APP
T00000378,2023-11-28,C000236,P0041,14,976.66,0.3,9571.27,银行卡,APP
T00000379,2023-09-19,C000318,P0002,1,123.04,0.0,123.04,微信支付,网页
T00000380,2023-04-16,C000970,P0032,4,95.61,0.2,305.95,银行卡,网页
T00000381,2023-07-20,C000772,P0039,3,141.38,0.1,381.73,银行卡,小程序
T00000382,2023-05-08,C000632,P0005,1,766.59,0.0,766.59,支付宝,小程序
T00000383,2023-01-26,C000970,P0001,3,461.62,0.0,1384.86,银行卡,网页
T00000384,2023-07-15,C000582,P0047,2,371.93,0.0,743.86,微信支付,小程序
T00000385,2023-04-08,C000760,P0028,3,210.19,0.0,630.57,银行卡,网页
T00000386,2023-12-01,C000305,P0002,2,123.04,0.0,246.08,微信支付,网页
T00000387,2023-08-22,C000124,P0014,1,354.38,0.1,318.94,微信支付,APP
T00000388,2023-02-27,C000743,P0006,2,281.15,0.1,506.07,银行卡,网页
T00000389,2023-01-12,C000577,P0045,4,789.81,0.0,3159.24,微信支付,APP
T00000390,2023-02-03,C000695,P0026,4,224.0,0.0,896.0,支付宝,网页
T00000391,2023-08-10,C000423,P0030,3,179.49,0.15,457.7,支付宝,小程序
T00000392,2023-02-02,C000898,P0050,3,740.01,0.2,1776.02,银行卡,小程序
T00000393,2023-09-03,C000822,P0013,3,615.93,0.0,1847.79,银行卡,APP
T00000394,2023-05-01,C000459,P0045,1,789.81,0.2,631.85,支付宝,小程序
T00000395,2023-08-11,C000975,P0036,7,991.36,0.2,5551.62,支付宝,网页
T00000396,2023-07-06,C000613,P0006,4,281.15,0.1,1012.14,微信支付,网页
T00000397,2023-12-04,C000744,P0024,11,740.37,0.0,8144.07,银行卡,网页
T00000398,2023-03-31,C000412,P0038,3,562.9,0.1,1519.83,银行卡,网页
T00000399,2023-03-17,C000770,P0044,4,535.61,0.2,1713.95,信用卡,网页
T00000400,2023-08-10,C000617,P0006,5,281.15,0.0,1405.75,银行卡,小程序
T00000401,2023-08-27,C000772,P0029,9,287.8,0.0,2590.2,支付宝,网页
T00000402,2023-09-17,C000149,P0041,5,976.66,0.0,4883.3,微信支付,小程序
T00000403,2023-03-13,C000845,P0014,4,354.38,0.0,1417.52,信用卡,APP
T00000404,2023-09-14,C000043,P0035,5,914.62,0.0,4573.1,支付宝,网页
T00000405,2023-10-09,C000965,P0043,2,861.78,0.2,1378.85,微信支付,小程序
T00000406,2023-12-30,C000501,P0022,1,596.78,0.3,417.75,银行卡,小程序
T00000407,2023-07-22,C000673,P0034,5,255.35,0.0,1276.75,信用卡,小程序
T00000408,2023-02-24,C000656,P0015,4,986.74,0.0,3946.96,微信支付,小程序
T00000409,2023-01-01,C000820,P0033,1,838.62,0.1,754.76,微信支付,APP
T00000410,2023-12-22,C000248,P0020,7,925.61,0.0,6479.27,支付宝,APP
T00000411,2023-01-13,C000032,P0002,3,123.04,0.0,369.12,微信支付,APP
T00000412,2023-12-15,C000069,P0005,6,766.59,0.0,4599.54,信用卡,网页
T00000413,2023-12-05,C000011,P0026,9,224.0,0.1,1814.4,银行卡,APP
T00000414,2023-06-05,C000635,P0028,9,210.19,0.2,1513.37,支付宝,小程序
T00000415,2023-09-09,C000512,P0003,3,806.41,0.0,2419.23,支付宝,网页
T00000416,2023-12-25,C000882,P0031,10,791.65,0.3,5541.55,支付宝,网页
T00000417,2023-12-19,C000636,P0038,8,562.9,0.2,3602.56,信用卡,APP
T00000418,2023-07-14,C000986,P0003,7,806.41,0.0,5644.87,信用卡,网页
T00000419,2023-10-06,C000085,P0006,2,281.15,0.2,449.84,支付宝,网页
T00000420,2023-07-14,C000346,P0048,3,651.69,0.1,1759.56,支付宝,网页
T00000421,2023-06-08,C000796,P0036,5,991.36,0.1,4461.12,支付宝,APP
T00000422,2023-12-17,C000608,P0009,2,17.15,0.1,30.87,支付宝,小程序
T00000423,2023-04-03,C000282,P0030,5,179.49,0.1,807.71,支付宝,网页
T00000424,2023-10-27,C000715,P0008,5,779.89,0.1,3509.51,微信支付,网页
T00000425,2023-05-31,C000041,P0011,3,643.43,0.15,1640.75,银行卡,网页
T00000426,2023-02-26,C000159,P0044,1,535.61,0.0,535.61,信用卡,网页
T00000427,2023-05-08,C000397,P0001,2,461.62,0.3,646.27,信用卡,APP
T00000428,2023-06-04,C000229,P0012,5,614.43,0.15,2611.33,信用卡,APP
T00000429,2023-08-16,C000971,P0045,1,789.81,0.0,789.81,微信支付,小程序
T00000430,2023-11-06,C000025,P0037,8,484.48,0.3,2713.09,信用卡,APP
T00000431,2023-12-29,C000920,P0034,7,255.35,0.0,1787.45,信用卡,网页
T00000432,2023-01-18,C000447,P0018,5,63.49,0.2,253.96,信用卡,APP
T00000433,2023-02-03,C000270,P0006,3,281.15,0.1,759.1,信用卡,小程序
T00000434,2023-05-05,C000124,P0009,1,17.15,0.0,17.15,支付宝,小程序
T00000435,2023-04-06,C000202,P0043,4,861.78,0.2,2757.7,银行卡,小程序
T00000436,2023-05-15,C000069,P0031,2,791.65,0.15,1345.8,信用卡,APP
T00000437,2023-10-14,C000238,P0003,2,806.41,0.0,1612.82,银行卡,APP
T00000438,2023-12-26,C000012,P0026,4,224.0,0.3,627.2,支付宝,APP
T00000439,2023-09-26,C000273,P0043,5,861.78,0.15,3662.56,支付宝,网页
T00000440,2023-03-12,C000943,P0021,2,519.75,0.3,727.65,信用卡,APP
T00000441,2023-04-07,C000487,P0043,4,861.78,0.1,3102.41,微信支付,APP
T00000442,2023-03-30,C000567,P0025,5,476.28,0.3,1666.98,支付宝,APP
T00000443,2023-12-08,C000879,P0009,8,17.15,0.3,96.04,支付宝,网页
T00000444,2023-09-20,C000580,P0005,2,766.59,0.0,1533.18,信用卡,小程序
T00000445,2023-07-05,C000848,P0015,4,986.74,0.3,2762.87,信用卡,APP
T00000446,2023-06-14,C000405,P0050,1,740.01,0.2,592.01,银行卡,网页
T00000447,2023-08-19,C000857,P0039,3,141.38,0.0,424.14,信用卡,小程序
T00000448,2023-09-18,C000662,P0027,2,145.04,0.0,290.08,银行卡,网页
T00000449,2023-02-08,C000615,P0028,1,210.19,0.1,189.17,支付宝,小程序
T00000450,2023-02-13,C000914,P0046,2,519.59,0.3,727.43,支付宝,网页
T00000451,2023-05-23,C000288,P0026,4,224.0,0.2,716.8,银行卡,网页
T00000452,2023-10-02,C000335,P0039,3,141.38,0.3,296.9,信用卡,小程序
T00000453,2023-09-07,C000776,P0025,5,476.28,0.2,1905.12,微信支付,网页
T00000454,2023-06-22,C000709,P0006,7,281.15,0.15,1672.84,支付宝,网页
T00000455,2023-11-19,C000957,P0018,8,63.49,0.15,431.73,微信支付,网页
T00000456,2023-06-15,C000580,P0016,2,469.57,0.0,939.14,微信支付,网页
T00000457,2023-09-23,C000422,P0044,3,535.61,0.0,1606.83,信用卡,小程序
T00000458,2023-12-04,C000787,P0013,14,615.93,0.0,8623.02,银行卡,APP
T00000459,2023-12-18,C000371,P0044,11,535.61,0.0,5891.71,信用卡,小程序
T00000460,2023-09-24,C000121,P0012,3,614.43,0.2,1474.63,微信支付,APP
T00000461,2023-11-03,C000851,P0041,5,976.66,0.2,3906.64,信用卡,网页
T00000462,2023-05-06,C000496,P0026,3,224.0,0.15,571.2,信用卡,小程序
T00000463,2023-06-24,C000261,P0010,6,422.06,0.0,2532.36,信用卡,小程序
T00000464,2023-07-21,C000069,P0001,3,461.62,0.0,1384.86,信用卡,网页
T00000465,2023-10-09,C000841,P0038,3,562.9,0.15,1435.39,信用卡,APP
T00000466,2023-05-17,C000438,P0004,4,330.99,0.15,1125.37,支付宝,网页
T00000467,2023-08-12,C000321,P0025,1,476.28,0.0,476.28,银行卡,APP
T00000468,2023-01-22,C000285,P0005,1,766.59,0.15,651.6,银行卡,APP
T00000469,2023-02-19,C000704,P0048,4,651.69,0.0,2606.76,支付宝,小程序
T00000470,2023-10-18,C000011,P0004,1,330.99,0.0,330.99,银行卡,网页
T00000471,2023-08-09,C000237,P0016,3,469.57,0.15,1197.4,银行卡,小程序
T00000472,2023-07-01,C000156,P0016,1,469.57,0.0,469.57,微信支付,APP
T00000473,2023-07-16,C000555,P0014,6,354.38,0.0,2126.28,支付宝,小程序
T00000474,2023-11-11,C000829,P0018,6,63.49,0.0,380.94,信用卡,APP
T00000475,2023-05-04,C000625,P0030,2,179.49,0.0,358.98,微信支付,网页
T00000476,2023-02-24,C000245,P0001,3,461.62,0.1,1246.37,信用卡,网页
T00000477,2023-04-20,C000103,P0015,1,986.74,0.1,888.07,信用卡,网页
T00000478,2023-03-18,C000910,P0048,4,651.69,0.3,1824.73,信用卡,APP
T00000479,2023-10-05,C000279,P0049,2,147.02,0.2,235.23,信用卡,网页
T00000480,2023-09-26,C000330,P0022,1,596.78,0.1,537.1,信用卡,网页
T00000481,2023-11-07,C000382,P0014,5,354.38,0.15,1506.12,信用卡,APP
T00000482,2023-07-26,C000224,P0014,4,354.38,0.0,1417.52,微信支付,小程序
T00000483,2023-05-29,C000389,P0015,5,986.74,0.1,4440.33,支付宝,小程序
T00000484,2023-10-16,C000661,P0016,1,469.57,0.1,422.61,支付宝,网页
T00000485,2023-10-20,C000369,P0023,4,237.76,0.0,951.04,信用卡,网页
T00000486,2023-08-17,C000092,P0028,5,210.19,0.0,1050.95,银行卡,网页
T00000487,2023-05-14,C000162,P0031,2,791.65,0.0,1583.3,微信支付,APP
T00000488,2023-07-15,C000050,P0024,2,740.37,0.0,1480.74,支付宝,小程序
T00000489,2023-12-23,C000052,P0036,4,991.36,0.0,3965.44,信用卡,APP
T00000490,2023-05-31,C000880,P0010,4,422.06,0.0,1688.24,微信支付,APP
T00000491,2023-07-29,C000171,P0020,6,925.61,0.3,3887.56,支付宝,小程序
T00000492,2023-01-27,C000671,P0037,2,484.48,0.0,968.96,信用卡,网页
T00000493,2023-03-27,C000018,P0016,2,469.57,0.15,798.27,支付宝,APP
T00000494,2023-02-21,C000837,P0018,2,63.49,0.15,107.93,支付宝,网页
T00000495,2023-10-11,C000378,P0049,2,147.02,0.0,294.04,微信支付,APP
T00000496,2023-01-05,C000876,P0021,2,519.75,0.3,727.65,银行卡,小程序
T00000497,2023-01-11,C000517,P0033,1,838.62,0.1,754.76,微信支付,APP
T00000498,2023-01-25,C000160,P0031,2,791.65,0.0,1583.3,银行卡,小程序
T00000499,2023-05-23,C000252,P0030,4,179.49,0.0,717.96,支付宝,小程序
T00000500,2023-05-08,C000656,P0011,5,643.43,0.3,2252.0,支付宝,APP
T00000501,2023-07-13,C000001,P0009,4,17.15,0.3,48.02,信用卡,小程序
T00000502,2023-07-22,C000555,P0036,7,991.36,0.1,6245.57,银行卡,小程序
T00000503,2023-10-23,C000858,P0046,4,519.59,0.3,1454.85,银行卡,小程序
T00000504,2023-07-28,C000516,P0011,5,643.43,0.0,3217.15,微信支付,APP
T00000505,2023-11-04,C000863,P0024,5,740.37,0.1,3331.66,信用卡,网页
T00000506,2023-06-03,C000025,P0024,4,740.37,0.3,2073.04,支付宝,APP
T00000507,2023-08-11,C000654,P0050,3,740.01,0.15,1887.03,微信支付,小程序
T00000508,2023-06-04,C000251,P0026,2,224.0,0.0,448.0,信用卡,网页
T00000509,2023-09-07,C000478,P0026,4,224.0,0.0,896.0,微信支付,网页
T00000510,2023-03-08,C000983,P0027,1,145.04,0.0,145.04,微信支付,小程序
T00000511,2023-02-21,C000384,P0019,1,340.95,0.0,340.95,信用卡,网页
T00000512,2023-12-01,C000080,P0028,9,210.19,0.3,1324.2,信用卡,APP
T00000513,2023-09-03,C000361,P0005,3,766.59,0.0,2299.77,银行卡,小程序
T00000514,2023-03-26,C000104,P0001,2,461.62,0.2,738.59,银行卡,APP
T00000515,2023-01-13,C000224,P0033,5,838.62,0.0,4193.1,支付宝,网页
T00000516,2023-07-26,C000818,P0022,7,596.78,0.15,3550.84,银行卡,网页
T00000517,2023-07-08,C000821,P0004,8,330.99,0.1,2383.13,信用卡,网页
T00000518,2023-09-21,C000683,P0003,5,806.41,0.2,3225.64,支付宝,APP
T00000519,2023-07-13,C000677,P0022,7,596.78,0.2,3341.97,银行卡,APP
T00000520,2023-03-14,C000937,P0049,2,147.02,0.0,294.04,信用卡,网页
T00000521,2023-07-21,C000043,P0015,1,986.74,0.0,986.74,微信支付,网页
T00000522,2023-10-19,C000428,P0013,2,615.93,0.1,1108.67,银行卡,APP
T00000523,2023-01-01,C000168,P0005,1,766.59,0.0,766.59,信用卡,APP
T00000524,2023-04-23,C000938,P0030,2,179.49,0.2,287.18,信用卡,APP
T00000525,2023-02-10,C000471,P0043,3,861.78,0.15,2197.54,银行卡,网页
T00000526,2023-05-13,C000572,P0037,5,484.48,0.3,1695.68,银行卡,小程序
T00000527,2023-12-07,C000540,P0021,5,519.75,0.3,1819.12,银行卡,小程序
T00000528,2023-05-06,C000835,P0015,1,986.74,0.1,888.07,信用卡,网页
T00000529,2023-06-18,C000308,P0033,7,838.62,0.1,5283.31,支付宝,小程序
T00000530,2023-06-03,C000110,P0017,3,798.65,0.3,1677.16,微信支付,APP
T00000531,2023-08-26,C000949,P0010,1,422.06,0.15,358.75,银行卡,网页
T00000532,2023-07-24,C000581,P0027,4,145.04,0.0,580.16,微信支付,小程序
T00000533,2023-09-04,C000068,P0043,3,861.78,0.0,2585.34,信用卡,网页
T00000534,2023-08-10,C000425,P0010,7,422.06,0.0,2954.42,银行卡,APP
T00000535,2023-06-07,C000499,P0016,7,469.57,0.1,2958.29,微信支付,网页
T00000536,2023-08-09,C000294,P0016,3,469.57,0.0,1408.71,银行卡,APP
T00000537,2023-11-03,C000608,P0021,11,519.75,0.0,5717.25,支付宝,APP
T00000538,2023-01-05,C000554,P0010,4,422.06,0.1,1519.42,支付宝,小程序
T00000539,2023-11-28,C000053,P0010,2,422.06,0.0,844.12,微信支付,网页
T00000540,2023-07-07,C000703,P0044,5,535.61,0.0,2678.05,支付宝,APP
T00000541,2023-06-08,C000103,P0022,1,596.78,0.0,596.78,支付宝,小程序
T00000542,2023-01-01,C000809,P0013,2,615.93,0.1,1108.67,信用卡,APP
T00000543,2023-05-17,C000299,P0038,5,562.9,0.3,1970.15,支付宝,小程序
T00000544,2023-05-26,C000067,P0009,4,17.15,0.15,58.31,银行卡,APP
T00000545,2023-11-26,C000717,P0050,8,740.01,0.15,5032.07,微信支付,小程序
T00000546,2023-05-26,C000403,P0003,3,806.41,0.2,1935.38,微信支付,小程序
T00000547,2023-08-31,C000368,P0029,7,287.8,0.2,1611.68,信用卡,网页
T00000548,2023-05-01,C000683,P0020,3,925.61,0.0,2776.83,微信支付,网页
T00000549,2023-03-18,C000159,P0046,1,519.59,0.0,519.59,支付宝,小程序
T00000550,2023-03-02,C000111,P0010,4,422.06,0.0,1688.24,微信支付,小程序
T00000551,2023-02-07,C000789,P0019,3,340.95,0.2,818.28,银行卡,小程序
T00000552,2023-05-03,C000494,P0046,4,519.59,0.1,1870.52,支付宝,小程序
T00000553,2023-12-09,C000566,P0043,9,861.78,0.2,6204.82,微信支付,网页
T00000554,2023-12-02,C000373,P0003,4,806.41,0.0,3225.64,支付宝,APP
T00000555,2023-01-17,C000399,P0017,2,798.65,0.3,1118.11,信用卡,网页
T00000556,2023-12-04,C000803,P0026,6,224.0,0.3,940.8,银行卡,小程序
T00000557,2023-12-29,C000675,P0028,8,210.19,0.3,1177.06,微信支付,APP
T00000558,2023-03-26,C000426,P0017,1,798.65,0.1,718.78,银行卡,APP
T00000559,2023-01-22,C000246,P0009,5,17.15,0.15,72.89,信用卡,网页
T00000560,2023-04-14,C000185,P0047,4,371.93,0.0,1487.72,支付宝,小程序
T00000561,2023-07-04,C000352,P0046,7,519.59,0.0,3637.13,支付宝,网页
T00000562,2023-09-14,C000217,P0013,2,615.93,0.0,1231.86,银行卡,小程序
T00000563,2023-07-20,C000605,P0034,9,255.35,0.0,2298.15,信用卡,小程序
T00000564,2023-01-21,C000988,P0030,5,179.49,0.15,762.83,银行卡,小程序
T00000565,2023-08-22,C000292,P0003,3,806.41,0.15,2056.35,支付宝,网页
T00000566,2023-08-02,C000937,P0030,8,179.49,0.0,1435.92,微信支付,网页
T00000567,2023-05-16,C000913,P0020,1,925.61,0.3,647.93,微信支付,小程序
T00000568,2023-10-24,C000405,P0017,3,798.65,0.0,2395.95,微信支付,APP
T00000569,2023-04-24,C000245,P0029,4,287.8,0.0,1151.2,信用卡,APP
T00000570,2023-02-08,C000549,P0018,5,63.49,0.1,285.7,支付宝,小程序
T00000571,2023-11-24,C000788,P0020,12,925.61,0.1,9996.59,微信支付,小程序
T00000572,2023-12-05,C000295,P0036,2,991.36,0.1,1784.45,银行卡,APP
T00000573,2023-10-07,C000206,P0042,1,193.1,0.2,154.48,信用卡,APP
T00000574,2023-06-18,C000252,P0042,4,193.1,0.0,772.4,银行卡,APP
T00000575,2023-12-03,C000688,P0019,6,340.95,0.1,1841.13,微信支付,小程序
T00000576,2023-03-25,C000100,P0024,3,740.37,0.0,2221.11,支付宝,APP
T00000577,2023-03-21,C000874,P0008,1,779.89,0.0,779.89,支付宝,网页
T00000578,2023-04-02,C000784,P0008,4,779.89,0.0,3119.56,支付宝,小程序
T00000579,2023-10-01,C000524,P0030,1,179.49,0.1,161.54,银行卡,APP
T00000580,2023-07-02,C000362,P0006,3,281.15,0.0,843.45,银行卡,小程序
T00000581,2023-01-10,C000824,P0040,1,484.99,0.0,484.99,微信支付,APP
T00000582,2023-06-25,C000535,P0011,6,643.43,0.3,2702.41,银行卡,APP
T00000583,2023-06-24,C000812,P0025,5,476.28,0.15,2024.19,信用卡,APP
T00000584,2023-03-27,C000636,P0013,4,615.93,0.3,1724.6,支付宝,小程序
T00000585,2023-04-27,C000957,P0043,4,861.78,0.15,2930.05,信用卡,网页
T00000586,2023-06-14,C000378,P0042,3,193.1,0.0,579.3,信用卡,APP
T00000587,2023-01-02,C000364,P0037,1,484.48,0.2,387.58,银行卡,小程序
T00000588,2023-06-23,C000768,P0027,1,145.04,0.3,101.53,信用卡,APP
T00000589,2023-03-10,C000609,P0007,5,444.27,0.15,1888.15,支付宝,小程序
T00000590,2023-03-11,C000507,P0031,5,791.65,0.15,3364.51,银行卡,APP
T00000591,2023-11-16,C000806,P0003,5,806.41,0.15,3427.24,信用卡,网页
T00000592,2023-01-20,C000057,P0007,3,444.27,0.2,1066.25,微信支付,小程序
T00000593,2023-05-13,C000157,P0025,3,476.28,0.0,1428.84,信用卡,APP
T00000594,2023-09-29,C000077,P0024,4,740.37,0.0,2961.48,银行卡,网页
T00000595,2023-01-12,C000292,P0002,3,123.04,0.0,369.12,支付宝,APP
T00000596,2023-09-26,C000614,P0039,1,141.38,0.0,141.38,支付宝,APP
T00000597,2023-05-16,C000342,P0050,3,740.01,0.0,2220.03,微信支付,小程序
T00000598,2023-04-19,C000820,P0038,1,562.9,0.0,562.9,支付宝,网页
T00000599,2023-06-09,C000564,P0049,9,147.02,0.0,1323.18,银行卡,小程序
T00000600,2023-12-03,C000103,P0020,10,925.61,0.0,9256.1,银行卡,网页
T00000601,2023-02-17,C000342,P0043,3,861.78,0.2,2068.27,支付宝,APP
T00000602,2023-02-05,C000972,P0007,5,444.27,0.0,2221.35,支付宝,网页
T00000603,2023-01-22,C000829,P0031,3,791.65,0.1,2137.45,支付宝,网页
T00000604,2023-03-23,C000963,P0038,5,562.9,0.3,1970.15,微信支付,APP
T00000605,2023-06-21,C000190,P0011,8,643.43,0.0,5147.44,支付宝,网页
T00000606,2023-04-22,C000726,P0047,2,371.93,0.0,743.86,微信支付,网页
T00000607,2023-01-03,C000536,P0044,3,535.61,0.15,1365.81,微信支付,网页
T00000608,2023-10-08,C000061,P0016,4,469.57,0.0,1878.28,信用卡,APP
T00000609,2023-09-28,C000353,P0019,2,340.95,0.1,613.71,信用卡,小程序
T00000610,2023-05-28,C000256,P0018,5,63.49,0.3,222.21,支付宝,小程序
T00000611,2023-08-04,C000664,P0017,7,798.65,0.0,5590.55,信用卡,小程序
T00000612,2023-04-08,C000260,P0048,2,651.69,0.15,1107.87,微信支付,小程序
T00000613,2023-10-25,C000991,P0008,2,779.89,0.0,1559.78,支付宝,APP
T00000614,2023-05-08,C000048,P0048,1,651.69,0.2,521.35,信用卡,APP
