order_id,product_id,quantity,unit_price,discount,line_amount
order_000747,product_0013,1,1762.43,0.82,1438.02
order_000747,product_0035,3,455.76,0.88,1201.3
order_000748,product_0068,1,408.45,0.99,403.13
order_000749,product_0066,3,166.29,0.79,393.34
order_000749,product_0045,3,431.23,0.78,1012.53
order_000749,product_0069,3,251.55,0.98,736.14
order_000749,product_0042,3,1068.32,0.94,3015.6
order_000749,product_0035,1,455.76,0.9,410.36
order_000750,product_0044,3,394.62,0.81,962.38
order_000750,product_0021,3,163.3,0.93,457.92
order_000751,product_0029,3,2220.92,0.8,5299.48
order_000752,product_0023,1,1889.93,0.75,1414.74
order_000752,product_0048,2,1563.92,0.91,2845.5
order_000752,product_0024,2,184.03,0.81,298.87
order_000752,product_0053,3,380.57,0.89,1018.98
order_000752,product_0066,2,166.29,0.87,288.7
order_000753,product_0036,3,3161.33,0.81,7660.68
order_000753,product_0088,2,2877.95,0.74,4232.98
order_000754,product_0045,3,431.23,0.87,1130.26
order_000754,product_0086,1,450.93,0.87,393.81
order_000755,product_0083,1,846.2,0.89,757.23
order_000755,product_0086,1,450.93,0.83,373.14
order_000755,product_0002,3,1062.63,0.85,2722.37
order_000755,product_0027,3,105.19,0.84,266.01
order_000755,product_0095,3,917.2,0.92,2521.83
order_000756,product_0014,1,2890.27,0.99,2857.62
order_000756,product_0090,2,316.49,0.82,521.45
order_000756,product_0047,3,487.4,0.7,1027.96
order_000756,product_0024,1,184.03,0.73,134.86
order_000757,product_0013,3,1762.43,0.95,5043.89
order_000757,product_0085,2,3877.47,0.87,6712.72
order_000757,product_0040,3,267.72,0.86,690.39
order_000758,product_0007,1,87.52,0.85,74.56
order_000759,product_0027,1,105.19,0.85,89.48
order_000759,product_0080,2,3202.18,0.98,6292.22
order_000759,product_0010,1,408.3,0.74,303.07
order_000760,product_0017,2,361.8,0.83,598.07
order_000761,product_0013,2,1762.43,0.85,2994.92
order_000761,product_0085,3,3877.47,0.78,9091.41
order_000762,product_0025,3,418.26,0.94,1176.86
order_000762,product_0029,2,2220.92,0.91,4060.85
order_000762,product_0005,2,169.56,0.75,253.96
order_000762,product_0088,1,2877.95,0.87,2511.25
order_000763,product_0100,3,4775.03,0.92,13242.81
order_000763,product_0064,2,3486.99,0.95,6636.52
order_000763,product_0019,2,2966.75,0.92,5446.81
order_000763,product_0043,1,1552.19,0.89,1376.15
order_000764,product_0072,2,522.59,0.71,741.97
order_000764,product_0044,3,394.62,0.91,1071.64
order_000764,product_0080,3,3202.18,0.91,8707.26
order_000765,product_0071,1,434.99,0.89,388.98
order_000765,product_0002,3,1062.63,0.93,2977.08
order_000765,product_0067,2,1068.73,0.78,1669.03
order_000765,product_0074,2,622.24,1.0,1241.37
order_000765,product_0016,1,578.89,0.87,505.17
order_000766,product_0059,3,51.42,0.92,141.57
order_000767,product_0015,2,889.71,0.81,1435.32
order_000768,product_0020,3,1829.43,0.75,4138.87
order_000768,product_0034,1,143.75,0.76,108.61
order_000768,product_0019,3,2966.75,0.84,7471.36
order_000768,product_0040,2,267.72,1.0,534.66
order_000768,product_0100,1,4775.03,0.97,4640.36
order_000769,product_0058,1,414.5,0.72,296.65
order_000770,product_0020,1,1829.43,0.73,1329.56
order_000770,product_0027,1,105.19,0.71,74.26
order_000771,product_0084,1,205.17,0.88,179.6
order_000772,product_0009,2,522.7,0.91,955.09
order_000772,product_0060,1,3260.77,0.98,3196.24
order_000772,product_0005,3,169.56,0.74,376.8
order_000772,product_0065,2,343.18,0.93,640.27
order_000772,product_0024,2,184.03,0.9,332.26
order_000773,product_0025,2,418.26,0.79,662.06
order_000773,product_0007,2,87.52,0.88,153.71
order_000773,product_0043,1,1552.19,0.73,1139.2
order_000773,product_0014,2,2890.27,0.78,4483.13
order_000774,product_0037,3,171.25,0.93,477.51
order_000774,product_0025,3,418.26,0.85,1067.21
order_000774,product_0100,3,4775.03,0.89,12762.39
order_000775,product_0085,2,3877.47,0.84,6534.51
order_000775,product_0019,1,2966.75,0.94,2781.3
order_000776,product_0058,1,414.5,0.93,386.04
order_000776,product_0002,3,1062.63,0.97,3087.87
order_000777,product_0005,2,169.56,0.97,330.62
order_000778,product_0013,1,1762.43,0.94,1651.0
order_000778,product_0086,3,450.93,0.94,1266.45
order_000778,product_0046,2,258.53,0.91,472.11
order_000778,product_0076,1,827.87,0.94,781.97
order_000779,product_0055,3,258.67,0.7,544.79
order_000780,product_0071,1,434.99,0.99,431.45
order_000780,product_0012,3,615.3,0.95,1756.47
order_000780,product_0079,2,129.11,0.96,248.1
order_000780,product_0002,3,1062.63,0.8,2549.11
order_000781,product_0033,1,1946.63,0.9,1751.29
order_000781,product_0090,2,316.49,0.92,581.4
order_000781,product_0037,2,171.25,0.8,274.18
order_000781,product_0077,1,136.92,0.75,103.02
order_000781,product_0092,2,114.84,0.86,196.39
order_000782,product_0038,2,833.85,0.88,1467.13
order_000782,product_0077,3,136.92,0.72,294.7
order_000782,product_0058,3,414.5,0.92,1139.29
order_000783,product_0030,1,851.17,0.95,805.79
order_000783,product_0086,1,450.93,0.77,345.04
order_000784,product_0080,1,3202.18,0.97,3097.74
order_000784,product_0039,3,1878.99,0.87,4880.21
order_000784,product_0048,1,1563.92,0.76,1188.74
order_000785,product_0027,2,105.19,0.92,193.31
order_000785,product_0016,1,578.89,0.92,529.87
order_000786,product_0026,1,165.38,0.71,117.83
order_000787,product_0009,3,522.7,0.84,1320.45
order_000787,product_0076,1,827.87,0.98,810.47
order_000787,product_0032,2,4394.58,0.99,8692.88
order_000787,product_0057,2,1403.71,0.89,2496.24
order_000788,product_0096,3,147.09,0.97,429.12
order_000788,product_0038,3,833.85,0.84,2104.96
order_000788,product_0058,2,414.5,0.78,645.95
order_000788,product_0017,3,361.8,0.97,1055.34
order_000789,product_0085,1,3877.47,0.88,3417.92
order_000789,product_0057,2,1403.71,0.77,2162.53
order_000789,product_0016,2,578.89,1.0,1157.61
order_000789,product_0041,3,416.17,0.79,990.57
order_000789,product_0033,1,1946.63,0.99,1935.87
order_000790,product_0023,3,1889.93,0.82,4625.65
order_000790,product_0090,2,316.49,0.89,560.8
order_000791,product_0078,1,745.58,0.76,566.4
order_000791,product_0032,1,4394.58,0.79,3457.68
order_000791,product_0079,1,129.11,0.74,95.6
order_000791,product_0034,2,143.75,0.83,239.21
order_000791,product_0094,2,465.33,0.86,799.51
order_000792,product_0084,2,205.17,0.75,307.7
order_000792,product_0084,3,205.17,0.92,567.83
order_000793,product_0023,1,1889.93,0.94,1771.84
order_000793,product_0083,1,846.2,0.94,792.04
order_000793,product_0027,2,105.19,0.96,201.39
order_000793,product_0024,2,184.03,0.81,297.66
order_000793,product_0066,1,166.29,0.79,131.56
order_000794,product_0075,2,36.6,0.99,72.67
order_000794,product_0002,3,1062.63,0.72,2289.32
order_000795,product_0071,2,434.99,0.85,735.66
order_000795,product_0086,3,450.93,0.88,1196.96
order_000795,product_0019,3,2966.75,0.79,7063.24
order_000795,product_0039,1,1878.99,0.96,1805.94
order_000795,product_0048,3,1563.92,0.8,3741.4
order_000796,product_0035,2,455.76,0.98,897.26
order_000797,product_0070,1,429.16,0.96,410.83
order_000797,product_0024,1,184.03,0.98,181.09
order_000797,product_0061,3,433.27,0.81,1055.57
order_000797,product_0036,2,3161.33,0.75,4759.99
order_000797,product_0014,3,2890.27,0.84,7309.38
order_000798,product_0081,3,249.67,0.93,695.74
order_000799,product_0075,2,36.6,0.92,67.25
order_000800,product_0034,3,143.75,0.89,382.68
order_000800,product_0056,2,754.6,0.83,1250.82
order_000800,product_0094,2,465.33,0.75,700.89
order_000801,product_0072,3,522.59,0.92,1443.64
order_000801,product_0016,1,578.89,0.78,453.69
order_000801,product_0076,3,827.87,0.76,1889.24
order_000801,product_0096,1,147.09,0.85,125.23
order_000802,product_0064,2,3486.99,0.97,6754.52
order_000802,product_0097,2,1228.6,0.8,1974.2
order_000802,product_0069,1,251.55,0.93,234.19
order_000803,product_0008,2,2803.44,0.98,5475.6
order_000803,product_0065,3,343.18,0.79,813.21
order_000803,product_0095,3,917.2,0.89,2437.38
order_000803,product_0072,1,522.59,0.7,365.96
order_000803,product_0092,3,114.84,1.0,342.99
order_000804,product_0084,3,205.17,0.97,597.74
order_000804,product_0020,2,1829.43,0.8,2935.52
order_000804,product_0054,2,510.54,0.97,994.97
order_000804,product_0005,1,169.56,0.92,155.71
order_000804,product_0055,1,258.67,0.88,228.29
order_000805,product_0079,1,129.11,0.9,115.7
order_000805,product_0086,1,450.93,0.92,416.15
order_000805,product_0099,3,408.72,0.95,1159.36
order_000806,product_0037,2,171.25,0.89,305.06
order_000806,product_0014,2,2890.27,0.74,4270.09
order_000806,product_0100,2,4775.03,0.83,7951.82
order_000806,product_0003,3,810.71,0.99,2416.44
order_000806,product_0080,1,3202.18,0.8,2575.85
order_000807,product_0018,3,815.05,0.73,1790.72
order_000808,product_0032,1,4394.58,0.99,4366.34
order_000808,product_0052,1,1439.64,0.82,1187.53
order_000808,product_0063,1,905.54,0.79,716.08
order_000808,product_0100,1,4775.03,0.86,4104.97
order_000809,product_0072,1,522.59,0.82,429.78
order_000809,product_0062,2,35.13,0.84,59.35
order_000810,product_0023,1,1889.93,0.9,1705.77
order_000810,product_0034,1,143.75,0.84,120.57
order_000810,product_0045,3,431.23,0.79,1016.14
order_000810,product_0015,3,889.71,0.89,2368.87
order_000811,product_0039,1,1878.99,0.73,1373.09
order_000811,product_0070,3,429.16,0.73,937.62
order_000812,product_0027,2,105.19,0.77,163.01
order_000812,product_0039,2,1878.99,0.92,3440.65
order_000812,product_0013,2,1762.43,0.85,2988.77
order_000812,product_0078,2,745.58,0.89,1332.78
order_000813,product_0064,1,3486.99,0.83,2901.31
order_000813,product_0041,1,416.17,0.74,306.2
order_000814,product_0046,3,258.53,0.87,671.68
order_000814,product_0090,1,316.49,0.84,266.1
order_000814,product_0055,1,258.67,0.82,211.92
order_000814,product_0093,2,845.23,0.97,1636.76
order_000815,product_0027,1,105.19,0.95,100.3
order_000815,product_0021,2,163.3,0.75,246.0
order_000816,product_0038,1,833.85,0.78,648.15
order_000816,product_0016,3,578.89,0.97,1685.3
order_000816,product_0099,1,408.72,0.88,361.65
order_000816,product_0012,3,615.3,0.82,1509.02
order_000816,product_0049,3,158.53,0.8,382.07
order_000817,product_0066,3,166.29,0.77,383.26
order_000818,product_0070,2,429.16,0.76,648.29
order_000818,product_0053,3,380.57,0.93,1060.42
order_000818,product_0075,2,36.6,0.92,67.22
order_000818,product_0039,2,1878.99,0.82,3067.9
order_000818,product_0007,2,87.52,0.89,156.14
order_000819,product_0035,3,455.76,0.73,996.7
order_000819,product_0064,3,3486.99,0.83,8649.72
order_000819,product_0013,2,1762.43,0.71,2490.29
order_000819,product_0065,2,343.18,0.97,663.43
order_000820,product_0043,1,1552.19,1.0,1545.58
order_000820,product_0027,3,105.19,0.77,244.08
order_000820,product_0050,3,1140.24,0.88,3008.11
order_000820,product_0051,2,986.1,0.83,1633.42
order_000820,product_0041,3,416.17,0.89,1115.38
order_000821,product_0085,3,3877.47,0.96,11113.16
order_000821,product_0047,3,487.4,0.87,1273.75
order_000821,product_0077,2,136.92,0.94,256.1
order_000821,product_0038,1,833.85,0.79,662.51
order_000821,product_0033,1,1946.63,0.73,1415.93
order_000822,product_0003,1,810.71,0.99,802.21
order_000822,product_0045,2,431.23,0.89,766.98
order_000823,product_0050,1,1140.24,0.82,940.38
order_000823,product_0020,1,1829.43,0.8,1462.04
order_000824,product_0047,3,487.4,0.84,1221.7
order_000824,product_0060,1,3260.77,0.73,2364.56
order_000824,product_0018,1,815.05,0.71,574.67
order_000825,product_0029,3,2220.92,0.84,5614.43
order_000825,product_0036,3,3161.33,0.78,7397.62
order_000825,product_0031,1,166.64,0.75,124.65
order_000825,product_0037,3,171.25,1.0,511.31
order_000826,product_0085,1,3877.47,0.98,3791.56
order_000826,product_0044,2,394.62,0.98,770.87
order_000827,product_0002,3,1062.63,0.88,2793.76
order_000828,product_0081,1,249.67,0.9,225.71
order_000828,product_0097,1,1228.6,0.98,1207.35
order_000828,product_0070,3,429.16,0.99,1269.86
order_000829,product_0090,2,316.49,0.81,511.51
order_000829,product_0094,3,465.33,0.83,1158.25
order_000829,product_0069,2,251.55,0.73,365.55
order_000829,product_0027,2,105.19,0.88,184.14
order_000829,product_0049,2,158.53,0.88,279.37
order_000830,product_0058,3,414.5,0.84,1040.51
order_000830,product_0026,1,165.38,0.73,121.17
order_000830,product_0089,1,45.03,0.75,33.74
order_000830,product_0030,2,851.17,0.74,1265.02
order_000831,product_0031,2,166.64,0.96,321.59
order_000831,product_0012,2,615.3,0.85,1040.12
order_000831,product_0099,3,408.72,0.96,1179.85
order_000832,product_0092,2,114.84,0.78,178.07
order_000832,product_0015,3,889.71,0.95,2525.5
order_000832,product_0067,2,1068.73,1.0,2136.12
order_000832,product_0066,1,166.29,0.92,152.53
order_000833,product_0051,3,986.1,0.97,2876.88
order_000833,product_0090,2,316.49,0.78,496.5
order_000834,product_0048,1,1563.92,0.82,1277.43
order_000834,product_0040,3,267.72,0.83,665.12
order_000834,product_0072,1,522.59,0.91,476.43
order_000834,product_0023,1,1889.93,0.87,1636.4
order_000834,product_0049,2,158.53,0.99,312.84
order_000835,product_0060,3,3260.77,0.72,7022.6
order_000836,product_0032,1,4394.58,0.85,3723.99
order_000837,product_0018,2,815.05,0.88,1441.06
order_000837,product_0013,2,1762.43,0.91,3201.27
order_000837,product_0025,2,418.26,1.0,836.09
order_000837,product_0076,3,827.87,0.96,2378.41
order_000837,product_0038,2,833.85,0.87,1450.39
order_000838,product_0036,1,3161.33,0.83,2625.11
order_000839,product_0072,2,522.59,0.85,885.92
order_000839,product_0068,1,408.45,0.91,370.37
order_000840,product_0078,1,745.58,0.83,619.32
order_000840,product_0003,1,810.71,0.94,758.71
order_000840,product_0026,2,165.38,0.75,247.08
order_000841,product_0035,1,455.76,0.7,319.32
order_000841,product_0038,2,833.85,0.95,1576.92
order_000841,product_0078,2,745.58,0.94,1405.3
order_000842,product_0092,3,114.84,0.97,334.65
order_000842,product_0041,3,416.17,0.84,1048.04
order_000842,product_0003,3,810.71,0.85,2062.57
order_000842,product_0014,2,2890.27,0.85,4936.12
order_000842,product_0026,3,165.38,0.93,462.93
order_000843,product_0035,2,455.76,0.78,707.58
order_000844,product_0043,1,1552.19,0.71,1095.5
order_000845,product_0085,1,3877.47,0.96,3724.3
order_000845,product_0096,3,147.09,0.97,426.23
order_000845,product_0073,1,2174.6,0.89,1943.92
order_000845,product_0072,2,522.59,0.92,965.38
order_000845,product_0041,1,416.17,0.89,372.19
order_000846,product_0038,1,833.85,0.75,623.43
order_000847,product_0034,3,143.75,0.75,321.68
order_000847,product_0023,2,1889.93,0.71,2693.49
order_000847,product_0040,3,267.72,0.96,770.63
order_000848,product_0077,1,136.92,0.72,98.82
order_000848,product_0068,1,408.45,0.91,371.42
order_000848,product_0026,3,165.38,0.83,409.55
order_000848,product_0091,2,1546.55,0.76,2339.07
order_000849,product_0100,2,4775.03,0.8,7622.98
order_000849,product_0038,1,833.85,0.8,664.65
order_000849,product_0043,3,1552.19,0.73,3404.29
order_000850,product_0068,3,408.45,0.72,888.23
order_000850,product_0025,2,418.26,0.84,704.0
order_000850,product_0034,2,143.75,0.81,232.58
order_000850,product_0024,3,184.03,0.85,469.4
order_000850,product_0043,3,1552.19,0.95,4408.96
order_000851,product_0059,2,51.42,0.99,102.0
order_000851,product_0008,2,2803.44,0.91,5129.33
order_000852,product_0089,2,45.03,0.84,75.9
order_000852,product_0025,2,418.26,0.92,768.49
order_000852,product_0087,3,1093.92,0.95,3119.28
order_000853,product_0010,2,408.3,0.79,642.6
order_000854,product_0054,1,510.54,0.87,446.45
order_000854,product_0009,3,522.7,0.85,1335.26
order_000854,product_0014,1,2890.27,0.99,2867.75
order_000854,product_0039,2,1878.99,0.91,3415.29
order_000854,product_0033,3,1946.63,0.72,4179.18
order_000855,product_0047,2,487.4,0.94,918.05
order_000855,product_0083,2,846.2,0.91,1547.15
order_000856,product_0090,1,316.49,0.8,252.57
order_000856,product_0019,3,2966.75,0.99,8789.62
order_000856,product_0019,1,2966.75,0.91,2695.0
order_000857,product_0043,1,1552.19,0.71,1109.56
order_000857,product_0058,2,414.5,0.94,782.88
order_000857,product_0013,2,1762.43,0.74,2616.68
order_000857,product_0051,1,986.1,0.77,759.93
order_000857,product_0003,2,810.71,0.79,1282.77
order_000858,product_0098,1,1899.63,0.84,1593.35
order_000858,product_0023,3,1889.93,0.94,5312.13
order_000859,product_0054,1,510.54,0.86,438.83
order_000859,product_0060,1,3260.77,0.83,2704.87
order_000859,product_0055,1,258.67,0.91,236.4
order_000859,product_0056,3,754.6,0.74,1667.23
order_000860,product_0049,3,158.53,0.91,432.57
order_000860,product_0079,3,129.11,0.8,309.49
order_000861,product_0056,1,754.6,0.86,651.42
order_000861,product_0028,1,3202.88,0.91,2920.33
order_000861,product_0040,3,267.72,0.9,725.79
order_000861,product_0038,3,833.85,0.74,1846.07
order_000861,product_0030,2,851.17,0.96,1633.27
order_000862,product_0091,1,1546.55,0.96,1485.1
order_000862,product_0038,1,833.85,0.87,727.27
order_000862,product_0015,2,889.71,0.72,1274.49
order_000862,product_0060,1,3260.77,0.8,2605.97
order_000863,product_0018,1,815.05,0.88,715.32
order_000863,product_0060,2,3260.77,0.95,6179.75
order_000863,product_0084,1,205.17,0.97,199.35
order_000864,product_0063,1,905.54,0.96,868.98
order_000864,product_0083,1,846.2,0.81,689.31
order_000864,product_0019,2,2966.75,0.74,4380.04
order_000865,product_0039,3,1878.99,0.73,4123.14
order_000865,product_0034,1,143.75,0.79,113.98
order_000865,product_0096,2,147.09,0.74,216.33
order_000866,product_0095,2,917.2,0.98,1801.9
order_000866,product_0086,1,450.93,1.0,450.55
order_000866,product_0009,3,522.7,0.83,1301.87
order_000867,product_0090,2,316.49,0.84,530.41
order_000867,product_0098,1,1899.63,0.78,1484.49
order_000868,product_0092,2,114.84,0.96,219.77
order_000868,product_0070,3,429.16,0.82,1059.53
order_000868,product_0071,1,434.99,0.7,305.78
order_000869,product_0045,1,431.23,0.8,343.48
order_000869,product_0081,1,249.67,0.97,241.85
order_000869,product_0094,2,465.33,0.87,808.68
order_000869,product_0035,2,455.76,0.78,707.53
order_000870,product_0059,2,51.42,0.86,88.89
order_000870,product_0100,2,4775.03,0.72,6847.5
order_000870,product_0072,1,522.59,0.76,398.84
order_000870,product_0009,2,522.7,0.8,837.01
order_000870,product_0050,3,1140.24,0.98,3342.1
order_000871,product_0095,2,917.2,0.71,1297.38
order_000871,product_0014,3,2890.27,0.86,7465.28
order_000871,product_0063,3,905.54,0.74,2015.78
order_000872,product_0037,3,171.25,0.94,483.08
order_000872,product_0057,2,1403.71,0.75,2110.72
order_000872,product_0068,2,408.45,0.79,643.08
order_000872,product_0008,3,2803.44,0.82,6888.67
order_000872,product_0017,2,361.8,0.86,620.53
order_000873,product_0082,2,2909.14,0.89,5150.27
order_000873,product_0079,1,129.11,0.79,102.17
order_000873,product_0002,1,1062.63,0.83,885.37
order_000873,product_0027,3,105.19,0.93,291.98
order_000874,product_0065,2,343.18,0.97,664.6
order_000874,product_0072,1,522.59,0.98,513.99
order_000874,product_0028,2,3202.88,0.72,4626.55
order_000875,product_0076,3,827.87,0.84,2080.38
order_000876,product_0069,3,251.55,0.98,740.32
order_000876,product_0074,3,622.24,0.97,1807.78
order_000876,product_0052,3,1439.64,0.86,3721.38
order_000877,product_0090,2,316.49,0.84,532.43
order_000877,product_0010,1,408.3,0.96,393.85
order_000878,product_0077,3,136.92,0.74,304.68
order_000878,product_0048,2,1563.92,0.77,2419.66
order_000879,product_0086,3,450.93,0.84,1134.36
order_000880,product_0027,1,105.19,0.72,75.95
order_000881,product_0007,3,87.52,0.91,239.35
order_000881,product_0044,3,394.62,0.99,1166.36
order_000881,product_0070,1,429.16,0.7,302.33
order_000882,product_0086,1,450.93,0.83,375.1
order_000882,product_0086,2,450.93,0.84,754.65
order_000882,product_0045,2,431.23,0.79,683.56
order_000882,product_0060,2,3260.77,0.71,4640.63
order_000882,product_0002,2,1062.63,0.77,1630.91
order_000883,product_0056,3,754.6,0.92,2078.66
order_000883,product_0089,2,45.03,0.71,63.65
order_000883,product_0003,1,810.71,0.78,631.63
order_000883,product_0062,2,35.13,0.88,61.6
order_000883,product_0034,3,143.75,0.9,387.55
order_000884,product_0047,3,487.4,0.79,1149.53
order_000884,product_0050,1,1140.24,0.99,1130.84
order_000885,product_0100,3,4775.03,0.81,11599.48
order_000886,product_0078,2,745.58,0.77,1147.19
order_000886,product_0061,2,433.27,0.78,676.21
order_000887,product_0061,3,433.27,0.84,1087.58
order_000887,product_0033,3,1946.63,0.81,4725.91
order_000888,product_0098,3,1899.63,0.88,5033.0
order_000888,product_0089,1,45.03,0.76,34.36
order_000888,product_0024,3,184.03,0.74,410.5
order_000888,product_0017,1,361.8,0.82,296.02
order_000888,product_0091,1,1546.55,0.77,1188.83
order_000889,product_0083,2,846.2,0.96,1630.03
order_000889,product_0041,1,416.17,0.7,293.24
order_000889,product_0086,2,450.93,0.88,795.31
order_000889,product_0074,1,622.24,0.79,488.75
order_000889,product_0017,2,361.8,0.71,513.16
order_000890,product_0019,1,2966.75,0.71,2116.83
order_000890,product_0046,1,258.53,0.82,212.6
order_000890,product_0064,1,3486.99,0.78,2704.72
order_000890,product_0071,1,434.99,0.88,381.17
order_000890,product_0070,2,429.16,0.77,658.71
order_000891,product_0005,1,169.56,0.7,118.8
order_000892,product_0094,2,465.33,0.9,837.95
order_000892,product_0061,1,433.27,0.83,360.81
order_000892,product_0046,3,258.53,0.79,615.54
order_000893,product_0003,1,810.71,0.91,739.39
order_000893,product_0025,2,418.26,0.73,606.91
order_000893,product_0046,1,258.53,0.7,181.65
order_000893,product_0021,2,163.3,0.8,262.37
order_000893,product_0063,1,905.54,0.8,725.95
order_000894,product_0040,3,267.72,0.9,724.05
order_000894,product_0065,2,343.18,0.82,564.56
order_000894,product_0060,2,3260.77,0.91,5933.05
order_000894,product_0022,2,1926.05,0.82,3171.21
order_000894,product_0032,3,4394.58,0.98,12955.7
order_000895,product_0031,3,166.64,0.81,405.8
order_000895,product_0038,3,833.85,0.88,2198.31
order_000896,product_0011,2,2576.99,0.81,4158.82
order_000896,product_0035,2,455.76,0.78,707.69
order_000896,product_0055,3,258.67,0.89,691.14
order_000896,product_0095,1,917.2,0.92,840.77
order_000896,product_0064,2,3486.99,0.85,5915.42
order_000897,product_0051,2,986.1,0.94,1863.7
order_000897,product_0026,2,165.38,0.85,281.86
order_000898,product_0059,1,51.42,0.96,49.13
order_000899,product_0019,2,2966.75,0.76,4508.83
order_000899,product_0015,3,889.71,0.99,2638.44
order_000899,product_0046,2,258.53,0.71,368.73
order_000899,product_0007,2,87.52,0.82,143.44
order_000899,product_0015,2,889.71,0.82,1460.03
order_000900,product_0069,2,251.55,0.73,366.84
order_000900,product_0080,3,3202.18,0.9,8675.67
order_000901,product_0002,3,1062.63,0.72,2282.81
order_000901,product_0050,1,1140.24,0.81,926.43
order_000902,product_0075,1,36.6,0.78,28.7
order_000902,product_0075,1,36.6,0.91,33.4
order_000902,product_0096,3,147.09,0.87,382.59
order_000902,product_0022,2,1926.05,0.84,3228.45
order_000902,product_0076,1,827.87,0.9,746.64
order_000903,product_0092,3,114.84,0.99,341.37
order_000903,product_0018,1,815.05,0.89,728.43
order_000904,product_0058,2,414.5,0.89,735.03
order_000904,product_0081,3,249.67,0.78,587.42
order_000905,product_0069,1,251.55,0.77,194.77
order_000905,product_0044,3,394.62,0.73,864.3
order_000906,product_0018,1,815.05,0.87,706.45
order_000906,product_0038,3,833.85,0.91,2272.31
order_000906,product_0019,1,2966.75,0.95,2805.86
order_000906,product_0062,2,35.13,0.96,67.21
order_000907,product_0030,3,851.17,0.81,2063.84
order_000907,product_0048,1,1563.92,0.79,1236.79
order_000908,product_0082,3,2909.14,0.99,8611.78
order_000908,product_0019,3,2966.75,0.88,7802.21
order_000909,product_0004,2,4896.76,0.79,7736.8
order_000909,product_0041,3,416.17,0.82,1029.22
order_000909,product_0061,3,433.27,0.75,980.06
order_000909,product_0013,2,1762.43,0.94,3320.66
order_000910,product_0082,3,2909.14,0.72,6310.08
order_000911,product_0010,3,408.3,0.72,887.38
order_000911,product_0044,2,394.62,0.84,662.6
order_000912,product_0030,2,851.17,0.8,1357.53
order_000912,product_0077,1,136.92,0.73,100.23
order_000913,product_0097,2,1228.6,0.77,1889.65
order_000913,product_0100,1,4775.03,0.71,3388.39
order_000914,product_0008,3,2803.44,0.83,6949.05
order_000914,product_0093,3,845.23,0.72,1817.64
order_000914,product_0006,2,873.64,0.84,1475.09
order_000915,product_0042,1,1068.32,0.9,959.89
order_000915,product_0075,3,36.6,0.8,87.4
order_000915,product_0049,2,158.53,0.9,286.64
order_000915,product_0050,3,1140.24,0.98,3347.98
order_000915,product_0015,3,889.71,1.0,2668.87
order_000916,product_0062,1,35.13,0.76,26.56
order_000916,product_0025,3,418.26,0.98,1234.39
order_000916,product_0001,3,1796.91,0.75,4036.56
order_000916,product_0042,2,1068.32,0.95,2028.34
order_000917,product_0018,1,815.05,0.86,698.58
order_000917,product_0020,2,1829.43,0.81,2949.67
order_000918,product_0050,2,1140.24,0.73,1659.66
order_000918,product_0028,2,3202.88,0.74,4754.03
order_000919,product_0022,3,1926.05,0.77,4472.2
order_000920,product_0096,2,147.09,0.83,245.48
order_000920,product_0052,2,1439.64,0.87,2507.28
order_000920,product_0070,2,429.16,0.88,753.31
order_000920,product_0064,1,3486.99,0.82,2859.58
order_000921,product_0031,3,166.64,0.87,435.63
order_000921,product_0025,1,418.26,0.94,393.34
order_000921,product_0091,1,1546.55,0.75,1163.75
order_000921,product_0007,3,87.52,0.93,243.1
order_000922,product_0083,3,846.2,0.87,2206.62
order_000922,product_0083,1,846.2,0.74,627.35
order_000922,product_0019,3,2966.75,0.77,6823.87
order_000922,product_0075,3,36.6,0.74,81.49
order_000922,product_0087,3,1093.92,0.9,2962.67
order_000923,product_0025,3,418.26,0.85,1071.34
order_000923,product_0093,2,845.23,0.99,1670.3
order_000924,product_0021,3,163.3,0.86,419.62
order_000924,product_0029,2,2220.92,0.71,3150.68
order_000925,product_0087,3,1093.92,0.9,2952.78
order_000925,product_0067,1,1068.73,0.71,759.0
order_000926,product_0065,3,343.18,0.84,865.59
order_000926,product_0070,3,429.16,0.7,907.22
order_000926,product_0063,1,905.54,0.7,634.54
order_000926,product_0026,2,165.38,0.73,240.88
order_000927,product_0084,3,205.17,0.99,609.68
order_000927,product_0042,3,1068.32,0.74,2361.1
order_000927,product_0034,3,143.75,0.91,394.12
order_000927,product_0037,1,171.25,0.93,159.57
order_000928,product_0018,1,815.05,0.74,603.15
order_000929,product_0005,2,169.56,0.74,250.83
order_000930,product_0074,2,622.24,0.88,1094.91
order_000930,product_0023,1,1889.93,0.81,1534.03
order_000931,product_0095,3,917.2,0.73,1999.57
order_000932,product_0022,3,1926.05,0.71,4102.61
order_000932,product_0025,1,418.26,0.8,334.78
order_000932,product_0066,3,166.29,0.87,431.83
order_000932,product_0021,3,163.3,0.99,484.54
order_000932,product_0098,2,1899.63,0.94,3565.71
order_000933,product_0036,3,3161.33,0.78,7417.93
order_000933,product_0030,1,851.17,0.95,804.99
order_000934,product_0035,1,455.76,0.83,379.45
order_000934,product_0056,1,754.6,0.81,614.44
order_000934,product_0036,1,3161.33,0.97,3071.17
order_000934,product_0098,3,1899.63,0.84,4759.24
order_000935,product_0007,1,87.52,0.92,80.55
order_000936,product_0015,3,889.71,0.99,2635.48
order_000936,product_0008,1,2803.44,0.92,2577.49
order_000936,product_0063,2,905.54,0.72,1306.85
