date,city,temperature,humidity,precipitation,wind_speed,pressure,year,month,day,dayofyear,weekofyear,quarter,season
2023-03-13,北京,16.96,65.82,3.9,1.22,1012.78,2023,3,13,72,11,1,春季
2023-03-14,北京,13.6,45.97,0.13,2.99,1014.82,2023,3,14,73,11,1,春季
2023-03-15,北京,14.46,71.12,2.73,7.57,1020.2,2023,3,15,74,11,1,春季
2023-03-16,北京,14.03,74.72,5.66,1.24,993.58,2023,3,16,75,11,1,春季
2023-03-17,北京,16.1,65.03,2.8,3.24,1012.47,2023,3,17,76,11,1,春季
2023-03-18,北京,12.45,70.43,0.1,4.68,992.28,2023,3,18,77,11,1,春季
2023-03-19,北京,16.1,48.49,1.51,1.41,1018.62,2023,3,19,78,11,1,春季
2023-03-20,北京,12.96,56.35,1.21,2.2,1008.37,2023,3,20,79,12,1,春季
2023-03-21,北京,22.72,65.17,0.24,7.79,982.49,2023,3,21,80,12,1,春季
2023-03-22,北京,8.79,65.14,0.98,9.15,1019.02,2023,3,22,81,12,1,春季
2023-03-23,北京,7.74,65.22,0.37,2.31,1022.78,2023,3,23,82,12,1,春季
2023-03-24,北京,10.95,61.88,1.86,6.31,1023.31,2023,3,24,83,12,1,春季
2023-03-25,北京,8.87,81.97,3.91,3.33,1022.01,2023,3,25,84,12,1,春季
2023-03-26,北京,20.45,83.65,1.21,3.49,988.66,2023,3,26,85,12,1,春季
2023-03-27,北京,16.83,59.61,0.86,1.24,1010.87,2023,3,27,86,13,1,春季
2023-03-28,北京,16.87,74.55,2.86,3.97,995.97,2023,3,28,87,13,1,春季
2023-03-29,北京,13.03,52.38,0.25,2.67,1007.91,2023,3,29,88,13,1,春季
2023-03-30,北京,13.01,59.59,2.05,0.69,1004.13,2023,3,30,89,13,1,春季
2023-03-31,北京,10.11,77.98,0.4,5.21,1040.15,2023,3,31,90,13,1,春季
2023-04-01,北京,23.79,51.56,2.24,4.31,1002.72,2023,4,1,91,13,2,春季
2023-04-02,北京,16.15,70.36,6.28,3.97,1011.72,2023,4,2,92,13,2,春季
2023-04-03,北京,26.67,48.7,1.89,2.39,989.17,2023,4,3,93,14,2,春季
2023-04-04,北京,18.9,45.76,1.17,3.62,1011.59,2023,4,4,94,14,2,春季
2023-04-05,北京,23.7,48.34,2.12,3.72,1011.73,2023,4,5,95,14,2,春季
2023-04-06,北京,27.18,62.77,0.19,0.7,1014.22,2023,4,6,96,14,2,春季
2023-04-07,北京,20.92,57.68,1.26,1.04,1016.16,2023,4,7,97,14,2,春季
2023-04-08,北京,13.72,48.05,0.66,5.76,1015.69,2023,4,8,98,14,2,春季
2023-04-09,北京,25.1,44.2,2.49,1.2,1030.45,2023,4,9,99,14,2,春季
2023-04-10,北京,28.46,53.53,1.2,1.15,1009.17,2023,4,10,100,15,2,春季
2023-04-11,北京,20.43,55.32,1.17,5.43,1029.05,2023,4,11,101,15,2,春季
2023-04-12,北京,29.67,57.85,1.56,1.62,1006.97,2023,4,12,102,15,2,春季
2023-04-13,北京,27.74,54.19,1.76,6.78,1021.88,2023,4,13,103,15,2,春季
2023-04-14,北京,24.17,30.07,3.25,0.89,989.59,2023,4,14,104,15,2,春季
2023-04-15,北京,17.28,72.84,1.04,2.26,1015.92,2023,4,15,105,15,2,春季
2023-04-16,北京,25.57,60.1,0.37,4.14,1024.09,2023,4,16,106,15,2,春季
2023-04-17,北京,37.18,44.72,5.03,3.03,1026.8,2023,4,17,107,16,2,春季
2023-04-18,北京,14.66,40.08,0.68,5.34,1006.66,2023,4,18,108,16,2,春季
2023-04-19,北京,17.73,60.18,0.84,3.1,1010.37,2023,4,19,109,16,2,春季
2023-04-20,北京,21.18,58.66,1.25,6.93,1011.72,2023,4,20,110,16,2,春季
2023-04-21,北京,32.82,56.58,3.76,3.33,1012.83,2023,4,21,111,16,2,春季
2023-04-22,北京,23.99,71.67,1.51,4.14,980.7,2023,4,22,112,16,2,春季
2023-04-23,北京,30.75,48.71,3.95,2.92,995.16,2023,4,23,113,16,2,春季
2023-04-24,北京,17.02,63.22,2.04,2.81,1027.89,2023,4,24,114,17,2,春季
2023-04-25,北京,28.51,55.09,0.04,0.74,1023.71,2023,4,25,115,17,2,春季
2023-04-26,北京,27.38,43.68,2.24,0.66,1002.53,2023,4,26,116,17,2,春季
2023-04-27,北京,21.5,68.99,1.87,7.35,1018.58,2023,4,27,117,17,2,春季
2023-04-28,北京,17.76,45.93,1.54,0.33,986.58,2023,4,28,118,17,2,春季
2023-04-29,北京,17.95,61.95,0.44,0.84,1006.15,2023,4,29,119,17,2,春季
2023-04-30,北京,18.31,33.93,1.54,2.26,1006.94,2023,4,30,120,17,2,春季
2023-05-01,北京,18.17,36.53,0.07,3.21,1011.33,2023,5,1,121,18,2,春季
2023-05-02,北京,23.65,56.91,0.58,3.31,996.1,2023,5,2,122,18,2,春季
2023-05-03,北京,27.13,46.98,0.31,4.15,1040.39,2023,5,3,123,18,2,春季
2023-05-04,北京,29.92,39.57,0.82,0.57,1024.98,2023,5,4,124,18,2,春季
2023-05-05,北京,24.81,45.69,1.12,1.04,1025.55,2023,5,5,125,18,2,春季
2023-05-06,北京,40.2,55.71,6.59,1.68,1049.91,2023,5,6,126,18,2,春季
2023-05-07,北京,22.39,43.79,0.61,9.9,1013.46,2023,5,7,127,18,2,春季
2023-05-08,北京,28.75,48.41,3.28,6.53,994.26,2023,5,8,128,19,2,春季
2023-05-09,北京,37.66,53.91,4.3,0.39,1012.32,2023,5,9,129,19,2,春季
2023-05-10,北京,25.36,38.12,4.02,1.89,1036.34,2023,5,10,130,19,2,春季
2023-05-11,北京,21.25,42.35,0.39,1.57,1025.68,2023,5,11,131,19,2,春季
2023-05-12,北京,28.93,50.9,0.99,9.89,1036.18,2023,5,12,132,19,2,春季
2023-05-13,北京,24.82,50.37,1.45,1.11,1013.24,2023,5,13,133,19,2,春季
2023-05-14,北京,21.77,55.84,0.58,2.38,1021.12,2023,5,14,134,19,2,春季
2023-05-15,北京,27.78,36.59,0.04,4.1,1043.63,2023,5,15,135,20,2,春季
2023-05-16,北京,30.1,46.68,3.14,2.69,998.3,2023,5,16,136,20,2,春季
2023-05-17,北京,23.69,42.43,1.62,5.11,1011.24,2023,5,17,137,20,2,春季
2023-05-18,北京,24.56,62.97,0.31,2.34,1025.1,2023,5,18,138,20,2,春季
2023-05-19,北京,22.55,76.94,1.37,2.38,1016.46,2023,5,19,139,20,2,春季
2023-05-20,北京,30.15,44.17,1.15,1.31,1008.88,2023,5,20,140,20,2,春季
2023-05-21,北京,27.65,40.59,2.88,3.0,987.56,2023,5,21,141,20,2,春季
2023-05-22,北京,32.39,56.15,1.07,2.73,1008.23,2023,5,22,142,21,2,春季
2023-05-23,北京,25.85,60.99,2.13,5.41,1037.69,2023,5,23,143,21,2,春季
2023-05-24,北京,18.8,60.32,0.18,6.68,993.03,2023,5,24,144,21,2,春季
2023-05-25,北京,20.67,44.66,0.84,9.4,1003.29,2023,5,25,145,21,2,春季
2023-05-26,北京,41.32,52.31,5.06,3.59,1004.1,2023,5,26,146,21,2,春季
2023-05-27,北京,30.48,47.92,0.04,3.96,1014.85,2023,5,27,147,21,2,春季
2023-05-28,北京,25.1,50.56,5.05,2.24,1012.55,2023,5,28,148,21,2,春季
2023-05-29,北京,22.66,50.82,0.48,3.65,1002.6,2023,5,29,149,22,2,春季
2023-05-30,北京,34.74,51.58,3.95,1.8,1038.64,2023,5,30,150,22,2,春季
2023-05-31,北京,21.41,64.43,4.98,4.45,1000.47,2023,5,31,151,22,2,春季
2023-06-01,北京,28.62,43.28,3.74,4.51,992.32,2023,6,1,152,22,2,夏季
2023-06-02,北京,29.89,49.42,1.89,7.11,1027.09,2023,6,2,153,22,2,夏季
2023-06-03,北京,26.85,47.02,2.54,2.66,1012.95,2023,6,3,154,22,2,夏季
2023-06-04,北京,33.93,32.22,0.62,2.94,1020.91,2023,6,4,155,22,2,夏季
2023-06-05,北京,33.54,57.77,7.47,8.7,1033.11,2023,6,5,156,23,2,夏季
2023-06-06,北京,31.46,50.32,1.89,4.6,1017.88,2023,6,6,157,23,2,夏季
2023-06-07,北京,29.82,41.46,5.77,2.81,1031.79,2023,6,7,158,23,2,夏季
2023-06-08,北京,27.22,50.33,7.64,2.55,1017.77,2023,6,8,159,23,2,夏季
2023-06-09,北京,24.22,53.23,1.05,3.19,1016.8,2023,6,9,160,23,2,夏季
2023-06-10,北京,32.5,40.18,7.52,1.84,1016.64,2023,6,10,161,23,2,夏季
2023-06-11,北京,22.14,40.68,4.96,6.65,1008.45,2023,6,11,162,23,2,夏季
2023-06-12,北京,33.83,45.86,1.89,0.65,1021.34,2023,6,12,163,24,2,夏季
2023-06-13,北京,30.06,49.07,3.31,7.14,992.47,2023,6,13,164,24,2,夏季
2023-06-14,北京,35.25,53.25,2.46,0.07,1029.47,2023,6,14,165,24,2,夏季
2023-06-15,北京,39.77,56.87,7.17,4.75,1037.13,2023,6,15,166,24,2,夏季
2023-06-16,北京,31.18,40.61,2.57,3.0,1001.18,2023,6,16,167,24,2,夏季
2023-06-17,北京,36.03,40.63,8.26,7.39,1001.42,2023,6,17,168,24,2,夏季
2023-06-18,北京,34.0,70.6,0.09,1.46,1035.21,2023,6,18,169,24,2,夏季
2023-06-19,北京,31.71,62.43,2.32,2.02,996.38,2023,6,19,170,25,2,夏季
2023-06-20,北京,30.69,31.14,1.45,10.31,1015.99,2023,6,20,171,25,2,夏季
2023-06-21,北京,22.7,61.91,2.87,3.17,1053.84,2023,6,21,172,25,2,夏季
2023-06-22,北京,25.61,35.93,0.7,1.03,1026.19,2023,6,22,173,25,2,夏季
2023-06-23,北京,20.33,48.51,5.83,7.04,982.8,2023,6,23,174,25,2,夏季
2023-06-24,北京,36.57,40.51,3.62,2.91,1031.71,2023,6,24,175,25,2,夏季
2023-06-25,北京,25.8,56.87,1.26,2.62,988.21,2023,6,25,176,25,2,夏季
2023-06-26,北京,36.71,30.66,1.89,8.11,1014.05,2023,6,26,177,26,2,夏季
2023-06-27,北京,29.63,48.15,6.86,1.81,1002.59,2023,6,27,178,26,2,夏季
2023-06-28,北京,27.36,63.53,5.62,0.63,1009.42,2023,6,28,179,26,2,夏季
2023-06-29,北京,31.55,54.76,4.4,4.18,1024.81,2023,6,29,180,26,2,夏季
2023-06-30,北京,34.66,43.96,5.08,1.22,1001.34,2023,6,30,181,26,2,夏季
2023-07-01,北京,33.8,48.46,1.89,1.32,995.17,2023,7,1,182,26,3,夏季
2023-07-02,北京,37.93,51.12,1.89,1.7,1007.15,2023,7,2,183,26,3,夏季
2023-07-03,北京,31.43,63.2,1.89,0.45,1002.51,2023,7,3,184,27,3,夏季
2023-07-04,北京,30.06,43.75,1.89,2.31,1016.02,2023,7,4,185,27,3,夏季
2023-07-05,北京,28.48,76.41,4.94,10.15,1049.4,2023,7,5,186,27,3,夏季
2023-07-06,北京,25.12,72.22,1.89,2.35,1011.65,2023,7,6,187,27,3,夏季
2023-07-07,北京,30.46,67.09,1.89,5.7,1015.12,2023,7,7,188,27,3,夏季
2023-07-08,北京,36.36,60.11,6.43,1.78,1009.79,2023,7,8,189,27,3,夏季
2023-07-09,北京,17.89,37.56,1.77,9.93,1039.09,2023,7,9,190,27,3,夏季
2023-07-10,北京,28.42,33.64,4.18,1.24,1043.4,2023,7,10,191,28,3,夏季
2023-07-11,北京,38.29,40.13,5.48,3.31,1037.59,2023,7,11,192,28,3,夏季
2023-07-12,北京,33.38,59.43,8.13,2.86,1019.06,2023,7,12,193,28,3,夏季
2023-07-13,北京,27.41,54.52,1.51,4.13,998.05,2023,7,13,194,28,3,夏季
2023-07-14,北京,23.33,49.46,1.78,2.5,1017.38,2023,7,14,195,28,3,夏季
2023-07-15,北京,34.88,51.23,4.19,3.14,1030.86,2023,7,15,196,28,3,夏季
2023-07-16,北京,33.18,61.02,0.0,6.38,1019.55,2023,7,16,197,28,3,夏季
2023-07-17,北京,30.0,53.79,1.89,2.37,1022.5,2023,7,17,198,29,3,夏季
2023-07-18,北京,28.49,72.39,5.18,1.08,1013.03,2023,7,18,199,29,3,夏季
2023-07-19,北京,23.93,61.53,7.0,5.32,1008.13,2023,7,19,200,29,3,夏季
2023-07-20,北京,27.66,55.67,1.89,0.37,1026.09,2023,7,20,201,29,3,夏季
2023-07-21,北京,40.12,56.14,1.89,2.66,1009.13,2023,7,21,202,29,3,夏季
2023-07-22,北京,32.33,49.6,1.05,10.01,1038.3,2023,7,22,203,29,3,夏季
2023-07-23,北京,26.34,50.53,0.85,3.28,996.69,2023,7,23,204,29,3,夏季
2023-07-24,北京,34.24,62.24,1.89,6.94,1012.66,2023,7,24,205,30,3,夏季
2023-07-25,北京,32.3,37.45,2.94,2.77,993.12,2023,7,25,206,30,3,夏季
2023-07-26,北京,31.51,61.63,3.17,1.76,1020.43,2023,7,26,207,30,3,夏季
2023-07-27,北京,25.01,50.0,5.66,1.26,1030.25,2023,7,27,208,30,3,夏季
2023-07-28,北京,30.46,50.92,2.63,3.1,997.88,2023,7,28,209,30,3,夏季
2023-07-29,北京,22.41,72.2,3.84,4.11,994.23,2023,7,29,210,30,3,夏季
2023-07-30,北京,23.1,47.12,0.67,3.43,1014.32,2023,7,30,211,30,3,夏季
2023-07-31,北京,28.87,58.36,1.89,8.75,1013.99,2023,7,31,212,31,3,夏季
2023-08-01,北京,14.86,72.83,6.66,2.68,1006.04,2023,8,1,213,31,3,夏季
2023-08-02,北京,22.59,67.11,1.89,2.38,1003.98,2023,8,2,214,31,3,夏季
2023-08-03,北京,20.24,44.82,2.46,8.06,998.68,2023,8,3,215,31,3,夏季
2023-08-04,北京,17.92,56.26,1.89,8.65,993.95,2023,8,4,216,31,3,夏季
2023-08-05,北京,24.03,52.69,7.66,1.0,1008.7,2023,8,5,217,31,3,夏季
2023-08-06,北京,18.7,61.64,3.3,5.12,1027.15,2023,8,6,218,31,3,夏季
2023-08-07,北京,31.14,50.31,3.91,5.01,994.65,2023,8,7,219,32,3,夏季
2023-08-08,北京,20.53,35.91,8.97,7.51,1015.18,2023,8,8,220,32,3,夏季
2023-08-09,北京,25.36,58.97,8.43,6.03,1007.87,2023,8,9,221,32,3,夏季
2023-08-10,北京,20.92,58.14,1.89,3.91,1042.51,2023,8,10,222,32,3,夏季
2023-08-11,北京,15.96,51.55,2.68,4.93,1034.11,2023,8,11,223,32,3,夏季
2023-08-12,北京,24.54,63.16,4.21,1.28,1023.08,2023,8,12,224,32,3,夏季
2023-08-13,北京,13.92,61.3,1.89,2.67,987.42,2023,8,13,225,32,3,夏季
2023-08-14,北京,26.41,45.88,3.8,1.51,1012.48,2023,8,14,226,33,3,夏季
2023-08-15,北京,16.83,65.29,6.57,1.56,1005.24,2023,8,15,227,33,3,夏季
2023-08-16,北京,23.51,39.43,1.77,1.06,1013.45,2023,8,16,228,33,3,夏季
2023-08-17,北京,20.25,57.94,5.05,3.76,1002.56,2023,8,17,229,33,3,夏季
2023-08-18,北京,31.32,82.92,1.89,3.21,1032.59,2023,8,18,230,33,3,夏季
2023-08-19,北京,26.38,50.16,4.53,4.48,1019.12,2023,8,19,231,33,3,夏季
2023-08-20,北京,17.18,65.22,2.82,6.84,998.81,2023,8,20,232,33,3,夏季
2023-08-21,北京,19.42,41.52,5.17,1.41,1030.72,2023,8,21,233,34,3,夏季
2023-08-22,北京,33.06,46.39,1.27,4.29,1008.59,2023,8,22,234,34,3,夏季
2023-08-23,北京,27.24,51.94,8.7,7.89,996.34,2023,8,23,235,34,3,夏季
2023-08-24,北京,22.02,72.3,1.89,3.4,1026.4,2023,8,24,236,34,3,夏季
2023-08-25,北京,32.09,51.47,1.89,2.49,1022.34,2023,8,25,237,34,3,夏季
2023-08-26,北京,20.81,48.73,7.62,3.39,978.84,2023,8,26,238,34,3,夏季
2023-08-27,北京,17.2,50.0,8.33,2.36,1012.48,2023,8,27,239,34,3,夏季
2023-08-28,北京,31.13,56.22,6.51,2.88,1022.75,2023,8,28,240,35,3,夏季
2023-08-29,北京,23.53,47.24,2.72,3.76,994.71,2023,8,29,241,35,3,夏季
2023-08-30,北京,23.59,50.35,7.82,3.0,992.53,2023,8,30,242,35,3,夏季
2023-08-31,北京,10.61,61.7,3.11,5.17,1015.3,2023,8,31,243,35,3,夏季
2023-09-01,北京,14.63,52.09,4.43,2.88,1021.84,2023,9,1,244,35,3,秋季
2023-09-02,北京,7.57,39.51,2.01,1.04,1018.58,2023,9,2,245,35,3,秋季
2023-09-03,北京,12.84,38.8,0.81,3.25,1005.24,2023,9,3,246,35,3,秋季
2023-09-04,北京,18.97,73.49,2.07,3.21,1013.7,2023,9,4,247,36,3,秋季
2023-09-05,北京,16.71,79.17,0.95,7.29,990.12,2023,9,5,248,36,3,秋季
2023-09-06,北京,21.57,59.85,1.03,2.98,1005.12,2023,9,6,249,36,3,秋季
2023-09-07,北京,19.86,68.73,0.1,1.79,999.57,2023,9,7,250,36,3,秋季
2023-09-08,北京,13.21,47.75,0.88,3.47,1035.05,2023,9,8,251,36,3,秋季
2023-09-09,北京,11.8,74.84,0.61,3.22,977.63,2023,9,9,252,36,3,秋季
2023-09-10,北京,12.19,45.71,0.04,1.99,1020.59,2023,9,10,253,36,3,秋季
2023-09-11,北京,20.95,66.67,3.36,0.81,1012.52,2023,9,11,254,37,3,秋季
2023-09-12,北京,9.8,68.18,4.67,4.54,1025.12,2023,9,12,255,37,3,秋季
2023-09-13,北京,10.77,66.08,1.17,2.9,1002.84,2023,9,13,256,37,3,秋季
2023-09-14,北京,7.14,49.47,1.81,1.24,1007.55,2023,9,14,257,37,3,秋季
2023-09-15,北京,16.53,52.69,0.67,3.22,1007.89,2023,9,15,258,37,3,秋季
2023-09-16,北京,16.18,60.53,0.78,2.57,998.68,2023,9,16,259,37,3,秋季
2023-09-17,北京,15.81,74.95,1.78,1.93,999.41,2023,9,17,260,37,3,秋季
2023-09-18,北京,10.98,52.68,1.47,5.3,1014.37,2023,9,18,261,38,3,秋季
2023-09-19,北京,20.51,64.92,1.64,1.57,999.68,2023,9,19,262,38,3,秋季
2023-09-20,北京,20.36,51.47,0.1,5.53,998.46,2023,9,20,263,38,3,秋季
2023-09-21,北京,24.26,55.82,0.98,2.54,996.18,2023,9,21,264,38,3,秋季
2023-09-22,北京,4.66,60.89,1.42,3.93,1032.46,2023,9,22,265,38,3,秋季
2023-09-23,北京,10.01,49.41,0.97,1.12,990.16,2023,9,23,266,38,3,秋季
2023-09-24,北京,16.47,62.2,3.31,9.78,1023.49,2023,9,24,267,38,3,秋季
2023-09-25,北京,10.38,54.27,0.38,7.13,982.24,2023,9,25,268,39,3,秋季
2023-09-26,北京,11.59,46.69,3.93,3.98,1011.37,2023,9,26,269,39,3,秋季
2023-09-27,北京,7.27,45.0,0.63,3.32,1027.08,2023,9,27,270,39,3,秋季
2023-09-28,北京,18.8,77.98,2.66,2.58,1004.59,2023,9,28,271,39,3,秋季
2023-09-29,北京,12.36,57.98,3.06,9.68,1037.12,2023,9,29,272,39,3,秋季
2023-09-30,北京,19.51,48.69,2.33,6.19,1010.07,2023,9,30,273,39,3,秋季
2023-10-01,北京,10.23,64.8,2.93,1.39,999.41,2023,10,1,274,39,4,秋季
2023-10-02,北京,3.44,72.53,0.32,3.69,1021.66,2023,10,2,275,40,4,秋季
2023-10-03,北京,1.35,70.49,0.83,1.9,1033.43,2023,10,3,276,40,4,秋季
2023-10-04,北京,5.68,87.01,1.89,0.34,989.81,2023,10,4,277,40,4,秋季
2023-10-05,北京,14.12,80.76,5.56,1.56,1009.56,2023,10,5,278,40,4,秋季
2023-10-06,北京,8.25,65.11,0.04,0.78,1007.83,2023,10,6,279,40,4,秋季
2023-10-07,北京,7.56,66.03,1.7,1.28,1039.99,2023,10,7,280,40,4,秋季
2023-10-08,北京,4.34,70.99,0.28,5.28,1041.26,2023,10,8,281,40,4,秋季
2023-10-09,北京,11.15,78.92,8.59,1.36,1014.3,2023,10,9,282,41,4,秋季
2023-10-10,北京,11.55,57.75,6.3,5.84,1037.5,2023,10,10,283,41,4,秋季
2023-10-11,北京,0.46,52.02,2.02,5.88,1030.01,2023,10,11,284,41,4,秋季
2023-10-12,北京,14.84,64.7,1.29,9.1,1016.12,2023,10,12,285,41,4,秋季
2023-10-13,北京,11.96,62.96,0.35,5.93,999.33,2023,10,13,286,41,4,秋季
2023-10-14,北京,12.7,54.81,0.25,7.08,1008.56,2023,10,14,287,41,4,秋季
2023-10-15,北京,8.04,91.07,2.08,6.94,1016.28,2023,10,15,288,41,4,秋季
2023-10-16,北京,8.07,57.07,0.81,3.86,1010.13,2023,10,16,289,42,4,秋季
2023-10-17,北京,0.8,61.8,4.83,2.11,1000.47,2023,10,17,290,42,4,秋季
2023-10-18,北京,3.33,58.2,1.83,8.51,1000.66,2023,10,18,291,42,4,秋季
2023-10-19,北京,15.7,45.77,0.91,5.56,1017.79,2023,10,19,292,42,4,秋季
2023-10-20,北京,4.61,56.04,2.52,6.54,1026.96,2023,10,20,293,42,4,秋季
2023-10-21,北京,12.31,76.66,3.55,1.34,1007.49,2023,10,21,294,42,4,秋季
2023-10-22,北京,6.53,72.45,3.73,1.36,1045.9,2023,10,22,295,42,4,秋季
2023-10-23,北京,6.12,61.38,0.06,0.6,1005.5,2023,10,23,296,43,4,秋季
2023-10-24,北京,15.46,79.65,1.52,3.04,999.91,2023,10,24,297,43,4,秋季
2023-10-25,北京,4.25,61.73,1.28,5.8,1018.56,2023,10,25,298,43,4,秋季
2023-10-26,北京,2.5,56.45,0.8,3.56,986.63,2023,10,26,299,43,4,秋季
2023-10-27,北京,17.77,66.48,0.98,1.86,1005.33,2023,10,27,300,43,4,秋季
2023-10-28,北京,11.8,73.1,2.2,4.73,991.33,2023,10,28,301,43,4,秋季
2023-10-29,北京,21.83,55.98,1.35,9.98,1020.79,2023,10,29,302,43,4,秋季
2023-10-30,北京,4.59,68.99,0.14,3.11,1002.67,2023,10,30,303,44,4,秋季
2023-10-31,北京,13.93,64.43,6.02,0.85,1032.52,2023,10,31,304,44,4,秋季
2023-11-01,北京,4.93,65.98,4.09,0.44,1022.44,2023,11,1,305,44,4,秋季
2023-11-02,北京,-7.67,63.17,1.27,2.87,1015.39,2023,11,2,306,44,4,秋季
2023-11-03,北京,-4.69,63.8,0.94,1.36,1005.26,2023,11,3,307,44,4,秋季
2023-11-04,北京,7.57,67.95,0.07,7.74,1023.3,2023,11,4,308,44,4,秋季
2023-11-05,北京,3.68,74.31,5.26,3.44,981.62,2023,11,5,309,44,4,秋季
2023-11-06,北京,0.64,64.09,0.39,4.17,1024.51,2023,11,6,310,45,4,秋季
2023-11-07,北京,-4.27,81.55,4.48,4.88,986.8,2023,11,7,311,45,4,秋季
2023-11-08,北京,3.58,53.81,2.89,0.94,1021.92,2023,11,8,312,45,4,秋季
2023-11-09,北京,1.14,82.26,4.68,5.45,975.56,2023,11,9,313,45,4,秋季
2023-11-10,北京,9.49,65.81,1.5,1.19,1000.19,2023,11,10,314,45,4,秋季
2023-11-11,北京,-5.21,73.11,0.32,8.01,1029.74,2023,11,11,315,45,4,秋季
2023-11-12,北京,6.89,68.75,5.51,4.83,1030.31,2023,11,12,316,45,4,秋季
2023-11-13,北京,0.66,54.76,0.12,3.49,1017.86,2023,11,13,317,46,4,秋季
2023-11-14,北京,1.8,90.25,0.07,8.92,1024.73,2023,11,14,318,46,4,秋季
2023-11-15,北京,-1.89,76.01,0.5,2.4,997.05,2023,11,15,319,46,4,秋季
2023-11-16,北京,-0.01,79.99,1.78,1.44,1025.08,2023,11,16,320,46,4,秋季
2023-11-17,北京,2.41,71.87,7.97,7.78,997.85,2023,11,17,321,46,4,秋季
2023-11-18,北京,2.44,51.5,0.77,2.16,1002.01,2023,11,18,322,46,4,秋季
2023-11-19,北京,1.65,87.55,0.2,1.67,1016.32,2023,11,19,323,46,4,秋季
2023-11-20,北京,3.63,74.47,0.15,3.26,1032.95,2023,11,20,324,47,4,秋季
2023-11-21,北京,10.2,77.74,1.89,5.17,993.22,2023,11,21,325,47,4,秋季
2023-11-22,北京,3.64,60.31,1.67,2.23,1013.83,2023,11,22,326,47,4,秋季
2023-11-23,北京,1.15,75.81,1.96,5.41,1023.02,2023,11,23,327,47,4,秋季
2023-11-24,北京,0.45,78.97,4.39,1.66,998.79,2023,11,24,328,47,4,秋季
2023-11-25,北京,0.12,82.11,0.52,4.2,1009.88,2023,11,25,329,47,4,秋季
2023-11-26,北京,12.61,78.44,1.29,5.69,1010.05,2023,11,26,330,47,4,秋季
2023-11-27,北京,-7.05,59.15,1.38,7.74,1012.48,2023,11,27,331,48,4,秋季
2023-11-28,北京,-6.12,69.49,0.41,3.21,996.45,2023,11,28,332,48,4,秋季
2023-11-29,北京,0.38,88.51,0.98,8.82,993.28,2023,11,29,333,48,4,秋季
2023-11-30,北京,1.0,66.83,1.99,2.71,1018.56,2023,11,30,334,48,4,秋季
2023-12-01,北京,4.77,77.89,0.45,3.67,989.29,2023,12,1,335,48,4,冬季
2023-12-02,北京,-5.4,58.23,0.35,5.18,1003.6,2023,12,2,336,48,4,冬季
2023-12-03,北京,0.4,67.12,7.46,1.7,1007.83,2023,12,3,337,48,4,冬季
2023-12-04,北京,0.53,71.51,1.95,4.59,984.19,2023,12,4,338,49,4,冬季
2023-12-05,北京,5.82,79.26,6.71,3.21,1018.99,2023,12,5,339,49,4,冬季
2023-12-06,北京,-3.09,62.05,1.44,6.1,1006.92,2023,12,6,340,49,4,冬季
2023-12-07,北京,1.8,83.34,2.97,6.53,1005.62,2023,12,7,341,49,4,冬季
2023-12-08,北京,-7.29,72.35,1.29,1.17,999.64,2023,12,8,342,49,4,冬季
2023-12-09,北京,2.2,64.79,8.29,5.35,1010.79,2023,12,9,343,49,4,冬季
2023-12-10,北京,0.21,95.0,4.13,4.02,1004.45,2023,12,10,344,49,4,冬季
2023-12-11,北京,2.18,71.66,3.46,3.24,1004.24,2023,12,11,345,50,4,冬季
2023-12-12,北京,-2.4,51.25,0.97,4.34,1012.24,2023,12,12,346,50,4,冬季
2023-12-13,北京,-0.19,78.19,1.95,2.3,1028.94,2023,12,13,347,50,4,冬季
2023-12-14,北京,-8.78,57.31,5.19,2.91,998.94,2023,12,14,348,50,4,冬季
2023-12-15,北京,-5.07,73.39,1.48,2.88,1043.37,2023,12,15,349,50,4,冬季
2023-12-16,北京,-1.67,78.85,0.09,2.84,1015.62,2023,12,16,350,50,4,冬季
2023-12-17,北京,4.4,60.54,4.77,4.11,1010.29,2023,12,17,351,50,4,冬季
2023-12-18,北京,1.41,88.33,1.3,5.59,998.31,2023,12,18,352,51,4,冬季
2023-12-19,北京,-8.09,73.46,6.23,2.21,990.77,2023,12,19,353,51,4,冬季
2023-12-20,北京,5.42,69.75,2.49,1.62,1015.41,2023,12,20,354,51,4,冬季
2023-12-21,北京,2.34,64.56,0.58,0.5,997.93,2023,12,21,355,51,4,冬季
2023-12-22,北京,0.91,59.64,0.31,4.98,1017.21,2023,12,22,356,51,4,冬季
2023-12-23,北京,3.95,69.78,1.47,3.21,1006.63,2023,12,23,357,51,4,冬季
2023-12-24,北京,-3.77,68.86,3.09,1.65,1009.27,2023,12,24,358,51,4,冬季
2023-12-25,北京,-2.35,81.21,1.84,0.65,1032.19,2023,12,25,359,52,4,冬季
2023-12-26,北京,-16.21,72.97,1.89,0.95,1012.6,2023,12,26,360,52,4,冬季
2023-12-27,北京,2.79,76.32,3.11,1.34,1025.86,2023,12,27,361,52,4,冬季
2023-12-28,北京,-0.35,70.91,0.28,3.21,1021.96,2023,12,28,362,52,4,冬季
2023-12-29,北京,11.03,70.8,1.4,0.98,1012.51,2023,12,29,363,52,4,冬季
2023-12-30,北京,-1.99,65.53,7.22,2.25,1002.33,2023,12,30,364,52,4,冬季
