customer_id,first_purchase,last_purchase,purchase_count,total_spent,avg_order_value,order_value_std,total_quantity,unique_products,preferred_category,avg_purchase_interval,days_since_last_purchase,activity_status
C000926,2023-10-14,2023-11-15,2,6691.73,3345.865,102.45270152611862,12,2,电子产品,32.0,46,近期活跃
C000927,2023-08-04,2023-09-25,3,3360.8399999999997,1120.28,560.9472282666169,6,3,电子产品,26.0,97,沉睡
C000928,2023-08-11,2023-09-11,2,6680.360000000001,3340.1800000000003,2286.245929203593,7,2,电子产品,31.0,111,沉睡
C000929,2023-02-22,2023-10-04,2,820.8100000000001,410.40500000000003,445.18735836723846,6,2,家居,224.0,88,近期活跃
C000930,2023-01-27,2023-11-30,5,5846.82,1169.364,777.9668201022457,20,5,图书,76.75,31,近期活跃
C000931,2023-01-11,2023-12-14,7,16973.920000000002,2424.8457142857146,1707.4651507996405,25,5,玩具,56.166666666666664,17,活跃
C000932,2023-07-11,2023-12-19,4,8394.029999999999,2098.5074999999997,3142.7970944513213,18,4,食品,53.666666666666664,12,活跃
C000933,2023-03-10,2023-09-13,6,11940.53,1990.0883333333334,1919.4186845127529,20,6,家居,37.4,109,沉睡
C000934,2023-01-02,2023-11-18,5,10361.36,2072.272,2403.4339503656015,19,5,服装,80.0,43,近期活跃
C000935,2023-01-04,2023-12-05,6,10133.630000000001,1688.9383333333335,1455.001682190322,25,6,图书,67.0,26,活跃
C000936,2023-01-07,2023-09-05,6,9075.85,1512.6416666666667,1094.8481648597065,15,6,电子产品,48.2,117,沉睡
C000937,2023-01-03,2023-11-11,5,14675.9,2935.18,3891.5184085906617,27,5,图书,78.0,50,近期活跃
C000938,2023-04-23,2023-08-18,2,1841.3,920.65,895.8618653564845,8,2,图书,117.0,135,沉睡
C000939,2023-01-14,2023-11-13,6,18603.510000000002,3100.5850000000005,3675.2871932176945,31,6,图书,60.6,48,近期活跃
C000940,2023-02-21,2023-12-10,7,10682.18,1526.0257142857142,890.9244506289922,41,7,家居,48.666666666666664,21,活跃
C000941,2023-01-03,2023-11-13,8,19467.05,2433.38125,1625.5750722519049,38,8,家居,44.857142857142854,48,近期活跃
C000942,2023-05-07,2023-12-07,3,953.6,317.8666666666667,178.31349285270966,11,3,食品,107.0,24,活跃
C000943,2023-01-25,2023-10-28,5,4798.43,959.686,458.2747257159181,17,5,图书,69.0,64,近期活跃
C000944,2023-04-20,2023-12-08,6,12351.08,2058.5133333333333,1537.8248119167108,21,5,图书,46.4,23,活跃
C000945,2023-02-02,2023-11-21,8,17430.68,2178.835,2930.1540490414977,31,7,电子产品,41.714285714285715,40,近期活跃
C000946,2023-06-22,2023-12-20,4,8374.0,2093.5,2192.1640603294272,14,4,家居,60.333333333333336,11,活跃
C000947,2023-03-24,2023-10-23,6,12016.119999999999,2002.6866666666665,1213.3371089465065,26,5,图书,42.6,69,近期活跃
C000948,2023-03-10,2023-12-08,5,14819.18,2963.8360000000002,1677.2969722979883,23,5,服装,68.25,23,活跃
C000949,2023-01-16,2023-12-16,10,15223.25,1522.325,974.0623004174037,27,10,电子产品,37.111111111111114,15,活跃
C000950,2023-02-02,2023-12-17,4,10770.970000000001,2692.7425000000003,2810.042376090617,22,4,家居,106.0,14,活跃
C000951,2023-09-06,2023-09-06,1,1332.81,1332.81,,3,1,食品,0.0,116,沉睡
C000952,2023-02-11,2023-11-12,5,7231.24,1446.248,1468.634333443829,26,5,服装,68.5,49,近期活跃
C000953,2023-03-09,2023-12-18,5,4713.66,942.732,1026.4444621702626,18,5,家居,71.0,13,活跃
C000954,2023-02-16,2023-07-26,4,5582.62,1395.655,848.7506585760824,15,4,家居,53.333333333333336,158,沉睡
C000955,2023-01-16,2023-10-24,7,10647.95,1521.1357142857144,1547.1019846674315,22,7,电子产品,46.833333333333336,68,近期活跃
C000956,2023-05-18,2023-11-06,5,10031.64,2006.328,1564.624341869319,17,5,服装,43.0,55,近期活跃
C000957,2023-02-17,2023-11-19,11,10744.43,976.7663636363636,956.8227546131282,36,9,家居,27.5,42,近期活跃
C000958,2023-03-03,2023-12-30,8,19698.66,2462.3325,2419.707195496123,39,8,图书,43.142857142857146,1,活跃
C000959,2023-01-03,2023-02-17,2,1513.3100000000002,756.6550000000001,532.0766396394415,5,2,运动,45.0,317,流失
C000960,2023-01-12,2023-02-07,3,3431.13,1143.71,687.463098136911,9,3,食品,13.0,327,流失
C000961,2023-03-13,2023-10-22,9,9891.9,1099.1,835.2544438672564,25,9,服装,27.875,70,近期活跃
C000962,2023-04-02,2023-09-13,4,4903.679999999999,1225.9199999999998,1104.2954576863326,15,4,家居,54.666666666666664,109,沉睡
C000963,2023-02-15,2023-12-17,8,9022.55,1127.81875,680.899084749348,22,8,服装,43.57142857142857,14,活跃
C000964,2023-04-18,2023-09-07,4,6545.04,1636.26,1151.6339812341998,13,4,图书,47.333333333333336,115,沉睡
C000965,2023-01-29,2023-11-28,5,13550.68,2710.136,2263.0344403543663,24,5,服装,75.75,33,近期活跃
C000966,2023-01-18,2023-10-20,5,6997.3,1399.46,603.3716428951561,18,5,服装,68.75,72,近期活跃
C000967,2023-04-01,2023-12-07,5,8894.880000000001,1778.976,1248.302141082038,22,5,图书,62.5,24,活跃
C000968,2023-03-09,2023-07-24,6,17305.46,2884.2433333333333,1596.5036594216333,28,6,服装,27.4,160,沉睡
C000969,2023-03-17,2023-10-24,6,17333.68,2888.9466666666667,2058.7248502086595,28,6,服装,44.2,68,近期活跃
C000970,2023-01-11,2023-11-22,5,4703.0,940.6,940.2512163512472,17,4,家居,78.75,39,近期活跃
C000971,2023-01-04,2023-11-12,5,9189.29,1837.8580000000002,1766.8510155556412,14,5,家居,78.0,49,近期活跃
C000972,2023-02-05,2023-12-13,5,7411.84,1482.368,1249.9068086341476,21,4,图书,77.75,18,活跃
C000973,2023-04-04,2023-12-09,7,12758.84,1822.6914285714286,2379.576161878613,25,7,家居,41.5,22,活跃
C000974,2023-06-07,2023-09-17,3,1775.3400000000001,591.7800000000001,140.57123034248508,9,3,家居,51.0,105,沉睡
C000975,2023-01-25,2023-11-17,8,23537.07,2942.13375,2612.2911217874703,40,8,电子产品,42.285714285714285,44,近期活跃
C000976,2023-03-29,2023-12-24,6,9484.91,1580.8183333333334,893.5551605226544,28,6,家居,54.0,7,活跃
C000977,2023-01-27,2023-11-21,7,15989.55,2284.2214285714285,1152.5985666661886,27,7,电子产品,49.666666666666664,40,近期活跃
C000978,2023-02-06,2023-12-07,7,10378.81,1482.6871428571428,1695.467518156514,25,7,家居,50.666666666666664,24,活跃
C000979,2023-01-30,2023-11-11,9,16247.21,1805.2455555555555,1489.8627403313963,32,9,食品,35.625,50,近期活跃
C000980,2023-08-13,2023-11-07,5,6840.45,1368.09,1153.8530259092795,18,4,服装,21.5,54,近期活跃
C000981,2023-03-22,2023-12-01,5,6846.68,1369.336,782.0430607901332,14,5,家居,63.5,30,活跃
C000982,2023-01-02,2023-08-02,2,1036.49,518.245,136.0261314968561,2,2,美妆,212.0,151,沉睡
C000983,2023-03-08,2023-11-10,5,7063.98,1412.7959999999998,2706.914423403518,17,5,电子产品,61.75,51,近期活跃
C000984,2023-01-02,2023-10-02,4,3419.09,854.7725,767.3455700606257,14,4,图书,91.0,90,近期活跃
C000985,2023-02-04,2023-08-04,8,12988.86,1623.6075,1251.4885993174005,24,8,食品,25.857142857142858,149,沉睡
C000986,2023-02-14,2023-07-14,4,8006.81,2001.7025,2467.6380176918847,20,4,服装,50.0,170,沉睡
C000987,2023-01-26,2023-12-28,5,4835.75,967.15,494.04955530796707,17,5,服装,84.0,3,活跃
C000988,2023-01-05,2023-11-17,5,5292.27,1058.4540000000002,659.7627310859565,20,5,图书,79.0,44,近期活跃
C000989,2023-01-24,2023-10-26,6,4967.71,827.9516666666667,1176.3907695900486,15,6,图书,55.0,66,近期活跃
C000990,2023-04-04,2023-12-08,7,8974.48,1282.0685714285714,1156.6984503523893,20,7,运动,41.333333333333336,23,活跃
C000991,2023-01-07,2023-12-05,5,6123.37,1224.674,752.0801753004795,16,4,图书,83.0,26,活跃
C000992,2023-01-03,2023-11-21,5,12505.49,2501.098,1972.453065086721,23,5,图书,80.5,40,近期活跃
C000993,2023-08-05,2023-11-23,4,1939.43,484.8575,281.54080206073155,8,4,运动,36.666666666666664,38,近期活跃
C000994,2023-01-03,2023-09-16,5,10923.28,2184.656,1534.1528296522483,25,5,家居,64.0,106,沉睡
C000995,2023-05-11,2023-11-22,6,9605.71,1600.9516666666666,1272.432498648422,20,6,玩具,39.0,39,近期活跃
C000996,2023-03-28,2023-11-13,6,11831.97,1971.995,1593.6312118398032,23,6,电子产品,46.0,48,近期活跃
C000997,2023-02-11,2023-12-16,6,13667.53,2277.9216666666666,2013.3025041798032,22,5,食品,61.6,15,活跃
C000998,2023-01-28,2023-12-10,4,5224.0199999999995,1306.0049999999999,772.2392596641708,14,4,电子产品,105.33333333333333,21,活跃
C000999,2023-04-26,2023-10-13,5,14147.54,2829.5080000000003,2483.8850102249094,23,5,服装,42.5,79,近期活跃
C001000,2023-01-26,2023-09-06,9,15081.140000000001,1675.6822222222224,1306.1546093378242,26,8,服装,27.875,116,沉睡
