customer_id,first_purchase,last_purchase,purchase_days,total_revenue,avg_order_value,transaction_count,lifetime_days,purchase_frequency,predicted_clv,historical_clv
C000955,2023-01-16,2023-10-24,7,10647.95,1521.1357142857144,7,281,3.955108359133127,12032.513157894737,10647.95
C000956,2023-05-18,2023-11-06,5,10031.64,2006.328,5,172,3.3985102420856608,13637.052513966479,10031.64
C000957,2023-02-17,2023-11-19,11,10744.43,976.7663636363636,11,275,6.2734375,12255.36546875,10744.43
C000958,2023-03-03,2023-12-30,8,19698.66,2462.3325,8,302,4.377811094452774,21559.25307346327,19698.66
C000959,2023-01-03,2023-02-17,2,1513.3100000000002,756.6550000000001,2,45,1.7804878048780488,2694.4300000000003,1513.3100000000002
C000960,2023-01-12,2023-02-07,3,3431.13,1143.71,3,26,2.800511508951407,6405.946035805628,3431.13
C000961,2023-03-13,2023-10-22,9,9891.9,1099.1,9,223,5.586734693877551,12280.760204081631,9891.9
C000962,2023-04-02,2023-09-13,4,4903.679999999999,1225.9199999999998,4,164,2.7599243856332705,6766.893005671077,4903.679999999999
C000963,2023-02-15,2023-12-17,8,9022.55,1127.81875,8,305,4.358208955223881,9830.539552238806,9022.55
C000964,2023-04-18,2023-09-07,4,6545.04,1636.26,4,142,2.8796844181459567,9423.824852071006,6545.04
C000965,2023-01-29,2023-11-28,5,13550.68,2710.136,5,303,2.7320359281437123,14808.377844311375,13550.68
C000966,2023-01-18,2023-10-20,5,6997.3,1399.46,5,275,2.8515625,7981.2953125,6997.3
C000967,2023-04-01,2023-12-07,5,8894.880000000001,1778.976,5,250,2.967479674796748,10558.150243902439,8894.880000000001
C000968,2023-03-09,2023-07-24,6,17305.46,2884.2433333333333,6,137,4.362549800796813,25165.31035856574,17305.46
C000969,2023-03-17,2023-10-24,6,17333.68,2888.9466666666667,6,221,3.7372013651877136,21593.15085324232,17333.68
C000970,2023-01-11,2023-11-22,5,4703.0,940.6,5,315,2.683823529411765,5048.808823529413,4703.0
C000971,2023-01-04,2023-11-12,5,9189.29,1837.8580000000002,5,312,2.6957163958641064,9908.68788774003,9189.29
C000972,2023-02-05,2023-12-13,5,7411.84,1482.368,5,311,2.6997041420118344,8003.910059171598,7411.84
C000973,2023-04-04,2023-12-09,7,12758.84,1822.6914285714286,7,249,4.1612377850162865,15169.304885993484,12758.84
C000974,2023-06-07,2023-09-17,3,1775.3400000000001,591.7800000000001,3,102,2.3447537473233404,2775.1567451820133,1775.3400000000001
C000975,2023-01-25,2023-11-17,8,23537.07,2942.13375,8,296,4.417549167927382,25994.040998487137,23537.07
C000976,2023-03-29,2023-12-24,6,9484.91,1580.8183333333334,6,270,3.4488188976377954,10903.912283464568,9484.91
C000977,2023-01-27,2023-11-21,7,15989.55,2284.2214285714285,7,298,3.8536953242835597,17605.386877828056,15989.55
C000978,2023-02-06,2023-12-07,7,10378.81,1482.6871428571428,7,304,3.819133034379671,11325.158893871449,10378.81
C000979,2023-01-30,2023-11-11,9,16247.21,1805.2455555555555,9,285,5.053846153846154,18246.866615384613,16247.21
C000980,2023-08-13,2023-11-07,5,6840.45,1368.09,5,86,4.046563192904657,11072.125277161862,6840.45
C000981,2023-03-22,2023-12-01,5,6846.68,1369.336,5,254,2.948303715670436,8074.436833602585,6846.68
C000982,2023-01-02,2023-08-02,2,1036.49,518.245,2,212,1.2651646447140383,1311.3305025996535,1036.49
C000983,2023-03-08,2023-11-10,5,7063.98,1412.7959999999998,5,247,2.9820261437908497,8425.989215686273,7063.98
C000984,2023-01-02,2023-10-02,4,3419.09,854.7725,4,273,2.288401253918495,3912.124921630094,3419.09
C000985,2023-02-04,2023-08-04,8,12988.86,1623.6075,8,181,5.347985347985348,17366.05824175824,12988.86
C000986,2023-02-14,2023-07-14,4,8006.81,2001.7025,4,150,2.8349514563106797,11349.458834951458,8006.81
C000987,2023-01-26,2023-12-28,5,4835.75,967.15,5,336,2.6034236804564905,5035.802425106989,4835.75
C000988,2023-01-05,2023-11-17,5,5292.27,1058.4540000000002,5,316,2.679882525697504,5673.064757709252,5292.27
C000989,2023-01-24,2023-10-26,6,4967.71,827.9516666666667,6,275,3.421875,5666.29421875,4967.71
C000990,2023-04-04,2023-12-08,7,8974.48,1282.0685714285714,7,248,4.168026101141925,10687.390538336052,8974.48
C000991,2023-01-07,2023-12-05,5,6123.37,1224.674,5,332,2.618364418938307,6413.285652797704,6123.37
C000992,2023-01-03,2023-11-21,5,12505.49,2501.098,5,322,2.6564774381368266,13288.220815138282,12505.49
C000993,2023-08-05,2023-11-23,4,1939.43,484.8575,4,110,3.073684210526316,2980.5976842105265,1939.43
C000994,2023-01-03,2023-09-16,5,10923.28,2184.656,5,256,2.9388083735909825,12840.570692431562,10923.28
C000995,2023-05-11,2023-11-22,6,9605.71,1600.9516666666666,6,195,3.910714285714286,12521.729107142857,9605.71
C000996,2023-03-28,2023-11-13,6,11831.97,1971.995,6,230,3.6806722689075633,14516.53462184874,11831.97
C000997,2023-02-11,2023-12-16,6,13667.53,2277.9216666666666,6,308,3.2540861812778603,14825.106835066865,13667.53
C000998,2023-01-28,2023-12-10,4,5224.0199999999995,1306.0049999999999,4,316,2.1439060205580027,5599.903964757708,5224.0199999999995
C000999,2023-04-26,2023-10-13,5,14147.54,2829.5080000000003,5,170,3.4112149532710276,19304.12,14147.54
C001000,2023-01-26,2023-09-06,9,15081.140000000001,1675.6822222222224,9,223,5.586734693877551,18723.184013605445,15081.140000000001
