user_id,course_id,course_category,watch_duration_minutes,quiz_score,is_completed,registration_date,last_activity_date
USER_000538,COURSE_00030,人工智能,149.36,51.93,0,2024-08-29,2026-04-03
USER_001842,COURSE_00092,市场营销,71.23,72.77,0,2024-07-07,2026-04-09
USER_002456,COURSE_00017,语言学习,47.34,86.93,1,2024-05-29,2026-03-27
USER_000525,COURSE_00195,职业技能,73.95,56.69,0,2024-05-30,2026-04-04
USER_002951,COURSE_00158,语言学习,59.41,80.88,1,2024-02-23,2026-04-16
USER_004132,COURSE_00093,数据科学,87.44,70.15,1,2024-12-25,2026-03-30
USER_004781,COURSE_00173,市场营销,26.52,98.4,1,2024-02-18,2026-04-09
USER_004116,COURSE_00079,商业管理,89.5,84.59,0,2024-01-08,2026-04-12
USER_002369,COURSE_00110,数据科学,145.08,74.27,0,2024-05-25,2026-04-14
USER_003848,COURSE_00179,数据科学,80.46,100.0,1,2024-03-21,2026-04-09
USER_004496,COURSE_00102,数据科学,176.61,100.0,1,2024-12-22,2026-04-08
USER_002702,COURSE_00106,人工智能,114.19,80.21,1,2024-09-15,2026-03-31
USER_000972,COURSE_00047,商业管理,84.03,82.77,0,2024-11-12,2026-04-16
USER_001167,COURSE_00181,编程开发,129.51,56.84,1,2024-11-10,2026-03-30
USER_004930,COURSE_00064,语言学习,52.94,100.0,1,2024-12-25,2026-04-05
USER_002775,COURSE_00166,职业技能,83.83,80.5,1,2024-05-08,2026-03-21
USER_001983,COURSE_00064,人工智能,130.27,71.57,1,2024-10-31,2026-04-13
USER_000854,COURSE_00087,编程开发,146.68,51.82,0,2024-08-02,2026-04-02
USER_004147,COURSE_00007,语言学习,56.13,84.1,1,2024-05-11,2026-04-02
USER_003737,COURSE_00022,职业技能,75.15,73.92,0,2024-02-07,2026-04-16
USER_003770,COURSE_00081,商业管理,41.77,85.67,1,2024-05-15,2026-03-30
USER_000575,COURSE_00169,职业技能,42.68,86.86,1,2024-08-07,2026-04-05
USER_003262,COURSE_00074,商业管理,65.14,70.86,0,2024-09-24,2026-03-28
USER_001149,COURSE_00138,市场营销,52.35,99.52,1,2024-09-30,2026-03-26
USER_001716,COURSE_00185,职业技能,31.94,,1,2024-08-15,2026-03-23
USER_004778,COURSE_00135,语言学习,56.76,84.63,1,2024-04-04,2026-04-04
USER_004934,COURSE_00125,语言学习,92.33,92.55,1,2024-05-10,2026-03-25
USER_003855,COURSE_00050,商业管理,104.96,50.86,1,2024-04-29,2026-04-09
USER_002492,COURSE_00052,语言学习,54.93,99.7,0,2024-02-06,2026-03-22
USER_002661,COURSE_00161,产品设计,100.25,60.53,1,2024-01-10,2026-03-18
USER_003125,COURSE_00001,市场营销,56.09,86.71,0,2024-07-11,2026-03-31
USER_003052,COURSE_00181,人工智能,130.43,66.19,1,2024-12-20,2026-03-22
USER_000005,COURSE_00188,职业技能,34.55,71.32,0,2024-10-15,2026-04-03
USER_004870,COURSE_00162,人工智能,193.41,67.41,1,2024-06-16,2026-04-16
USER_000877,COURSE_00004,编程开发,188.01,87.37,1,2024-07-08,2026-03-20
USER_000992,COURSE_00145,人工智能,161.5,66.41,1,2024-04-22,2026-03-23
USER_004143,COURSE_00132,数据科学,153.71,79.41,1,2024-02-06,2026-03-21
USER_004365,COURSE_00171,语言学习,51.15,74.86,0,2024-07-27,2026-03-18
USER_004466,COURSE_00004,人工智能,191.57,82.08,1,2024-09-04,2026-04-14
USER_000636,COURSE_00001,编程开发,166.61,69.28,1,2024-03-27,2026-04-10
USER_001694,COURSE_00071,编程开发,14.32,87.81,0,2024-07-10,2026-03-28
USER_001683,COURSE_00178,数据科学,113.03,51.68,1,2024-06-15,2026-03-20
USER_004753,COURSE_00189,编程开发,81.93,51.01,1,2024-04-04,2026-03-31
USER_000120,COURSE_00035,商业管理,56.06,93.1,1,2024-05-13,2026-04-01
USER_000831,COURSE_00008,产品设计,125.12,74.76,1,2024-06-17,2026-04-02
USER_003676,COURSE_00152,商业管理,44.78,83.29,1,2024-03-11,2026-03-20
USER_001370,COURSE_00036,语言学习,83.07,77.19,1,2024-08-07,2026-04-02
USER_000741,COURSE_00178,语言学习,111.36,100.0,1,2024-08-13,2026-03-28
USER_000117,COURSE_00123,语言学习,71.37,61.79,0,2024-11-04,2026-03-19
USER_002839,COURSE_00043,市场营销,43.0,60.04,0,2024-05-17,2026-04-08
USER_001151,COURSE_00027,人工智能,93.94,76.03,1,2024-03-18,2026-03-26
USER_001932,COURSE_00032,产品设计,100.23,91.16,1,2024-08-01,2026-03-22
USER_001013,COURSE_00078,人工智能,69.49,56.56,1,2024-01-02,2026-04-15
USER_001665,COURSE_00121,产品设计,79.77,95.33,0,2024-11-18,2026-04-10
USER_001082,COURSE_00146,人工智能,142.32,83.48,0,2024-08-15,2026-03-25
USER_004730,COURSE_00156,数据科学,124.77,64.06,0,2024-08-19,2026-04-06
USER_000513,COURSE_00157,职业技能,64.97,100.0,0,2024-06-20,2026-04-07
USER_002850,COURSE_00016,商业管理,,65.54,0,2024-09-16,2026-04-05
USER_000560,COURSE_00099,编程开发,223.08,77.62,1,2024-01-26,2026-03-23
USER_003673,COURSE_00047,编程开发,127.46,71.58,1,2024-05-08,2026-03-28
USER_004584,COURSE_00187,商业管理,99.87,39.22,0,2024-09-18,2026-03-22
USER_004993,COURSE_00031,数据科学,153.33,83.97,1,2024-02-24,2026-04-08
USER_003344,COURSE_00004,产品设计,122.88,82.95,0,2024-03-12,2026-04-02
USER_004071,COURSE_00165,商业管理,52.96,61.27,1,2024-12-16,2026-03-26
USER_004800,COURSE_00017,市场营销,85.86,59.17,1,2024-02-16,2026-03-27
USER_001471,COURSE_00039,产品设计,92.76,100.0,0,2024-07-29,2026-04-10
USER_000581,COURSE_00048,编程开发,49.59,84.76,1,2024-01-30,2026-03-22
USER_002295,COURSE_00174,市场营销,67.82,93.61,1,2024-02-21,2026-04-03
USER_003148,COURSE_00176,人工智能,107.86,100.0,0,2024-11-23,2026-04-02
USER_004250,COURSE_00039,市场营销,77.55,79.19,0,2024-10-24,2026-03-31
USER_001680,COURSE_00132,产品设计,58.55,93.02,0,2024-04-20,2026-04-09
USER_003507,COURSE_00030,数据科学,105.37,72.76,0,2024-06-03,2026-04-08
USER_002745,COURSE_00158,人工智能,78.93,68.13,1,2024-05-28,2026-04-14
USER_003357,COURSE_00022,产品设计,83.52,85.01,1,2024-08-04,2026-04-14
USER_004046,COURSE_00066,人工智能,86.06,50.82,0,2024-03-27,2026-04-09
USER_001244,COURSE_00108,市场营销,71.47,100.0,1,2024-05-17,2026-03-25
USER_003119,COURSE_00012,编程开发,108.65,48.59,1,2024-01-16,2026-03-30
USER_002142,COURSE_00036,产品设计,78.06,76.91,1,2024-07-16,2026-04-16
USER_003060,COURSE_00018,职业技能,85.98,96.3,0,2024-02-01,2026-04-09
USER_004549,COURSE_00090,数据科学,109.68,94.12,1,2024-08-03,2026-04-07
USER_002960,COURSE_00181,职业技能,53.08,73.75,1,2024-09-08,2026-03-30
USER_002266,COURSE_00199,职业技能,47.56,100.0,1,2024-03-19,2026-04-01
USER_002480,COURSE_00001,商业管理,106.12,81.95,0,2024-08-20,2026-04-02
USER_004647,COURSE_00127,市场营销,78.06,51.42,0,2024-11-09,2026-04-08
USER_001636,COURSE_00186,产品设计,122.8,63.7,0,2024-05-10,2026-03-19
USER_001758,COURSE_00090,数据科学,61.91,48.22,1,2024-07-05,2026-03-31
USER_004453,COURSE_00087,产品设计,34.12,96.2,1,2024-12-16,2026-04-08
USER_002071,COURSE_00090,市场营销,38.8,99.52,0,2024-12-23,2026-03-22
USER_002850,COURSE_00134,产品设计,78.91,83.53,1,2024-11-08,2026-04-12
USER_003252,COURSE_00070,人工智能,178.74,80.73,0,2024-05-16,2026-03-25
USER_003731,COURSE_00044,市场营销,48.99,54.46,0,2024-10-09,2026-03-18
USER_002490,COURSE_00200,产品设计,44.23,100.0,0,2024-11-25,2026-03-25
USER_001632,COURSE_00152,商业管理,101.5,65.13,0,2024-11-07,2026-03-25
USER_002817,COURSE_00086,编程开发,88.82,65.59,1,2024-06-04,2026-04-03
USER_001016,COURSE_00019,产品设计,28.57,96.16,1,2024-02-24,2026-04-15
USER_001349,COURSE_00101,人工智能,77.36,87.64,1,2024-10-08,2026-03-22
USER_004612,COURSE_00146,数据科学,119.19,91.85,1,2024-09-30,2026-03-27
USER_003088,COURSE_00095,商业管理,51.55,74.4,0,2024-04-15,2026-04-16
USER_002840,COURSE_00101,数据科学,132.37,66.25,1,2024-06-29,2026-03-27
USER_000336,COURSE_00030,职业技能,5.0,65.53,0,2024-04-25,2026-03-19
USER_004593,COURSE_00170,商业管理,136.31,76.44,1,2024-12-04,2026-03-28
USER_000896,COURSE_00033,数据科学,103.02,80.96,1,2024-02-19,2026-04-10
USER_003547,COURSE_00012,编程开发,101.49,70.39,1,2024-10-27,2026-04-13
USER_000852,COURSE_00118,人工智能,139.63,97.54,0,2024-12-01,2026-03-30
USER_001688,COURSE_00094,职业技能,44.6,81.28,0,2024-12-30,2026-03-25
USER_001932,COURSE_00155,市场营销,64.06,70.53,1,2024-12-24,2026-03-23
USER_003747,COURSE_00167,数据科学,66.26,86.12,1,2024-12-02,2026-04-06
USER_002428,COURSE_00137,商业管理,67.21,69.35,0,2024-05-17,2026-03-18
USER_001569,COURSE_00149,人工智能,125.2,59.05,0,2024-12-29,2026-03-25
USER_004001,COURSE_00076,产品设计,106.03,53.47,0,2024-04-01,2026-04-05
USER_002739,COURSE_00029,编程开发,153.21,80.59,0,2024-06-24,2026-03-18
USER_003499,COURSE_00161,人工智能,163.95,82.33,1,2024-01-14,2026-03-29
USER_003914,COURSE_00190,人工智能,114.98,54.94,0,2024-01-11,2026-04-07
USER_001067,COURSE_00117,市场营销,42.11,99.36,1,2024-06-22,2026-03-24
USER_004381,COURSE_00015,人工智能,127.16,88.63,1,2024-12-12,2026-03-19
USER_002445,COURSE_00002,市场营销,84.82,100.0,0,2024-10-05,2026-04-10
USER_004108,COURSE_00180,编程开发,104.12,98.17,1,2024-07-01,2026-04-15
USER_003374,COURSE_00117,编程开发,93.64,57.51,0,2024-04-09,2026-03-19
USER_003970,COURSE_00172,产品设计,96.76,89.1,1,2024-03-27,2026-03-25
USER_002547,COURSE_00182,市场营销,45.64,98.08,1,2024-08-25,2026-04-10
USER_000754,COURSE_00018,市场营销,54.17,89.39,0,2024-04-15,2026-03-30
USER_002083,COURSE_00003,数据科学,122.62,87.42,1,2024-01-07,2026-04-12
USER_002775,COURSE_00135,数据科学,112.07,77.04,1,2024-09-20,2026-04-07
USER_002897,COURSE_00171,产品设计,117.87,83.37,1,2024-06-24,2026-04-09
USER_004186,COURSE_00166,编程开发,107.01,76.31,0,2024-04-30,2026-04-09
USER_000776,COURSE_00165,语言学习,75.23,80.02,0,2024-06-28,2026-04-02
USER_001626,COURSE_00186,数据科学,102.87,95.11,1,2024-03-10,2026-03-18
USER_003070,COURSE_00161,人工智能,131.82,77.79,1,2024-02-01,2026-04-04
USER_000418,COURSE_00108,编程开发,127.11,75.46,1,2024-08-03,2026-03-25
USER_000115,COURSE_00187,语言学习,83.5,100.0,0,2024-05-23,2026-04-14
USER_000617,COURSE_00095,职业技能,5.0,55.31,1,2024-10-05,2026-04-05
USER_003975,COURSE_00122,人工智能,92.79,68.65,1,2024-06-17,2026-04-05
USER_003268,COURSE_00011,商业管理,89.64,76.92,1,2024-01-09,2026-03-25
USER_000826,COURSE_00068,市场营销,110.11,72.93,1,2024-03-28,2026-04-02
USER_001517,COURSE_00123,编程开发,91.44,73.63,0,2024-05-28,2026-03-20
USER_003147,COURSE_00196,商业管理,48.77,38.01,0,2024-09-19,2026-03-22
USER_000413,COURSE_00113,产品设计,122.18,98.93,1,2024-05-04,2026-04-05
USER_000729,COURSE_00098,市场营销,72.63,83.38,0,2024-11-03,2026-03-26
USER_003349,COURSE_00093,市场营销,52.2,81.8,1,2024-05-28,2026-04-06
USER_002809,COURSE_00022,人工智能,145.48,67.87,0,2024-03-27,2026-03-27
USER_000676,COURSE_00194,商业管理,111.46,74.1,1,2024-06-23,2026-04-09
USER_003466,COURSE_00172,市场营销,72.16,100.0,0,2024-06-08,2026-03-24
USER_002505,COURSE_00127,数据科学,96.21,100.0,1,2024-11-20,2026-04-13
USER_002968,COURSE_00134,编程开发,195.22,77.47,0,2024-10-08,2026-03-26
USER_002787,COURSE_00170,数据科学,86.38,66.02,1,2024-05-05,2026-03-28
USER_001123,COURSE_00025,人工智能,75.88,68.42,1,2024-01-14,2026-04-05
USER_004080,COURSE_00185,语言学习,48.65,98.75,1,2024-12-17,2026-04-15
USER_001572,COURSE_00085,职业技能,66.44,69.27,0,2024-07-31,2026-03-24
USER_002144,COURSE_00055,人工智能,30.27,95.11,1,2024-02-22,2026-04-07
USER_001688,COURSE_00144,编程开发,151.81,58.1,0,2024-01-25,2026-04-13
USER_004133,COURSE_00095,市场营销,54.06,100.0,1,2024-11-20,2026-03-28
USER_003852,COURSE_00142,商业管理,37.25,76.23,1,2024-03-12,2026-03-28
USER_003441,COURSE_00167,商业管理,32.8,100.0,1,2024-09-15,2026-04-12
USER_003767,COURSE_00156,产品设计,81.17,79.19,1,2024-05-04,2026-04-02
USER_002327,COURSE_00179,人工智能,104.73,86.1,0,2024-06-04,2026-03-26
USER_002915,COURSE_00119,编程开发,132.79,85.45,1,2024-12-11,2026-04-14
USER_004969,COURSE_00177,产品设计,91.75,93.73,0,2024-03-17,2026-04-06
USER_003953,COURSE_00009,市场营销,70.93,80.18,1,2024-09-12,2026-03-25
USER_000596,COURSE_00186,语言学习,51.11,90.52,1,2024-02-09,2026-03-30
USER_000729,COURSE_00173,人工智能,160.89,83.79,1,2024-05-13,2026-04-14
USER_001366,COURSE_00150,语言学习,97.14,70.98,1,2024-06-09,2026-03-18
USER_004493,COURSE_00160,编程开发,158.13,64.64,0,2024-08-02,2026-04-15
USER_000699,COURSE_00197,语言学习,73.46,67.82,1,2024-07-24,2026-04-14
USER_000396,COURSE_00197,语言学习,96.93,95.61,0,2024-09-15,2026-03-23
USER_004172,COURSE_00042,编程开发,104.98,71.15,1,2024-11-18,2026-04-10
USER_004361,COURSE_00053,编程开发,131.56,82.63,1,2024-11-26,2026-03-20
USER_002503,COURSE_00187,人工智能,78.93,72.42,1,2024-01-26,2026-03-26
USER_001820,COURSE_00074,语言学习,69.17,100.0,1,2024-02-20,2026-03-31
USER_000718,COURSE_00039,产品设计,34.67,68.24,0,2024-12-03,2026-04-04
USER_002783,COURSE_00122,职业技能,32.27,80.97,0,2024-08-14,2026-03-25
USER_004947,COURSE_00015,编程开发,111.79,78.72,1,2024-11-24,2026-04-04
USER_003578,COURSE_00199,市场营销,71.27,100.0,1,2024-04-28,2026-03-18
USER_000144,COURSE_00157,语言学习,81.73,63.41,1,2024-02-22,2026-04-03
USER_004981,COURSE_00123,编程开发,,95.06,1,2024-08-21,2026-03-25
USER_003141,COURSE_00111,产品设计,108.67,86.2,1,2024-07-20,2026-03-31
USER_004492,COURSE_00131,商业管理,114.28,98.48,1,2024-07-06,2026-03-30
USER_002939,COURSE_00083,人工智能,152.81,67.98,0,2024-05-08,2026-03-29
USER_003637,COURSE_00010,语言学习,27.76,80.48,1,2024-06-23,2026-04-13
USER_003223,COURSE_00092,商业管理,113.49,71.47,0,2024-10-27,2026-04-07
USER_001168,COURSE_00029,编程开发,176.34,73.11,0,2024-05-02,2026-03-28
USER_002617,COURSE_00035,编程开发,94.9,44.2,0,2024-04-12,2026-03-24
USER_001063,COURSE_00006,市场营销,21.32,86.52,1,2024-03-23,2026-03-27
USER_002157,COURSE_00140,市场营销,75.2,75.96,0,2024-07-03,2026-04-07
USER_002983,COURSE_00111,语言学习,71.18,80.26,0,2024-05-02,2026-03-18
USER_003295,COURSE_00038,商业管理,65.2,83.59,1,2024-05-19,2026-03-30
USER_004730,COURSE_00077,职业技能,42.82,94.73,1,2024-12-10,2026-03-22
USER_001157,COURSE_00093,商业管理,116.54,96.51,1,2024-05-14,2026-04-10
USER_000733,COURSE_00147,编程开发,93.36,58.83,1,2024-02-16,2026-03-30
USER_004331,COURSE_00067,职业技能,67.21,100.0,1,2024-05-10,2026-04-03
USER_004847,COURSE_00136,语言学习,42.69,67.12,0,2024-07-26,2026-03-26
USER_000954,COURSE_00008,编程开发,133.4,98.82,1,2024-02-07,2026-04-10
USER_002540,COURSE_00122,市场营销,55.96,85.95,1,2024-02-24,2026-04-16
USER_003325,COURSE_00084,产品设计,80.69,71.74,0,2024-04-24,2026-03-27
USER_003302,COURSE_00175,数据科学,90.98,72.8,0,2024-01-29,2026-03-25
USER_001543,COURSE_00132,职业技能,65.44,100.0,1,2024-11-22,2026-03-23
USER_001192,COURSE_00179,数据科学,52.32,86.94,1,2024-06-13,2026-04-12
USER_002994,COURSE_00085,编程开发,160.62,57.42,1,2024-08-24,2026-03-19
USER_002682,COURSE_00195,商业管理,112.03,93.94,1,2024-01-03,2026-03-29
USER_001218,COURSE_00045,市场营销,48.75,41.46,0,2024-01-01,2026-03-18
USER_001541,COURSE_00136,人工智能,98.06,71.67,1,2024-12-03,2026-04-16
USER_003237,COURSE_00087,人工智能,179.87,73.84,1,2024-11-11,2026-03-31
USER_002387,COURSE_00016,数据科学,146.26,68.17,1,2024-04-24,2026-04-13
USER_003720,COURSE_00077,产品设计,75.59,77.04,1,2024-11-19,2026-04-03
USER_001389,COURSE_00195,数据科学,142.85,100.0,1,2024-10-18,2026-04-07
USER_001857,COURSE_00009,编程开发,86.98,80.88,0,2024-11-07,2026-04-11
USER_001366,COURSE_00060,产品设计,96.09,69.1,1,2024-11-08,2026-04-14
USER_000500,COURSE_00078,人工智能,147.75,85.5,1,2024-08-11,2026-04-16
USER_001681,COURSE_00077,商业管理,40.18,92.87,1,2024-08-02,2026-03-25
USER_000511,COURSE_00071,市场营销,96.29,77.65,1,2024-04-02,2026-04-05
USER_004313,COURSE_00015,职业技能,74.79,100.0,1,2024-01-26,2026-03-22
USER_001325,COURSE_00071,市场营销,62.21,86.62,1,2024-08-02,2026-04-01
USER_001156,COURSE_00102,编程开发,131.36,74.89,1,2024-06-15,2026-04-05
USER_001828,COURSE_00169,数据科学,150.4,86.45,1,2024-09-02,2026-04-03
USER_003142,COURSE_00022,编程开发,118.7,71.72,1,2024-04-26,2026-04-07
USER_003487,COURSE_00152,职业技能,59.09,100.0,1,2024-11-27,2026-03-24
USER_001811,COURSE_00113,市场营销,43.86,69.87,1,2024-12-19,2026-03-21
USER_002924,COURSE_00172,职业技能,74.68,85.1,1,2024-11-04,2026-03-22
USER_002215,COURSE_00001,人工智能,182.32,89.89,1,2024-01-30,2026-03-18
USER_004187,COURSE_00010,市场营销,33.83,95.17,1,2024-07-07,2026-04-07
USER_000714,COURSE_00110,产品设计,,79.01,1,2024-11-23,2026-03-25
USER_003603,COURSE_00200,商业管理,107.85,70.8,0,2024-05-07,2026-03-25
USER_004135,COURSE_00184,职业技能,62.58,85.36,0,2024-12-18,2026-04-10
USER_003523,COURSE_00113,商业管理,117.21,87.75,1,2024-08-13,2026-04-10
USER_004269,COURSE_00050,语言学习,84.38,78.66,0,2024-09-11,2026-03-21
USER_004749,COURSE_00012,市场营销,64.84,76.63,1,2024-12-22,2026-04-08
USER_004850,COURSE_00089,市场营销,56.45,88.17,1,2024-12-19,2026-04-10
USER_001244,COURSE_00188,商业管理,15.42,78.85,1,2024-05-17,2026-04-08
USER_003710,COURSE_00154,语言学习,97.46,83.2,1,2024-05-06,2026-04-08
USER_001082,COURSE_00112,产品设计,57.73,85.05,0,2024-04-14,2026-04-08
USER_000456,COURSE_00078,数据科学,150.94,67.56,1,2024-12-06,2026-04-13
USER_004925,COURSE_00169,职业技能,72.01,81.23,0,2024-07-08,2026-03-28
USER_000895,COURSE_00164,职业技能,65.77,100.0,0,2024-02-08,2026-04-15
USER_001385,COURSE_00121,市场营销,60.7,,1,2024-08-03,2026-03-24
USER_001959,COURSE_00023,商业管理,109.62,68.71,1,2024-05-27,2026-04-01
USER_003073,COURSE_00171,编程开发,154.6,58.02,0,2024-03-14,2026-04-05
USER_001997,COURSE_00134,市场营销,52.45,70.75,0,2024-12-25,2026-03-31
USER_004286,COURSE_00197,编程开发,199.05,100.0,1,2024-11-10,2026-03-30
USER_000505,COURSE_00171,产品设计,49.26,82.66,1,2024-02-11,2026-04-12
USER_001215,COURSE_00025,市场营销,41.56,90.41,1,2024-12-04,2026-04-02
USER_001532,COURSE_00018,职业技能,42.55,62.63,1,2024-11-02,2026-04-01
USER_003441,COURSE_00190,商业管理,95.41,65.66,0,2024-05-04,2026-03-19
USER_000824,COURSE_00141,产品设计,88.45,85.63,1,2024-08-08,2026-03-21
USER_000929,COURSE_00043,产品设计,40.46,100.0,1,2024-08-02,2026-03-22
USER_000134,COURSE_00078,数据科学,135.57,88.8,1,2024-01-21,2026-03-28
USER_002106,COURSE_00028,市场营销,53.07,84.35,1,2024-08-19,2026-04-09
USER_003628,COURSE_00146,编程开发,97.47,64.47,0,2024-10-05,2026-04-04
USER_004781,COURSE_00059,编程开发,102.17,70.27,1,2024-09-13,2026-04-02
USER_001853,COURSE_00188,市场营销,78.26,150.0,0,2024-04-17,2026-03-19
USER_004911,COURSE_00063,语言学习,67.25,100.0,1,2024-04-06,2026-04-02
USER_004176,COURSE_00185,数据科学,145.05,80.82,0,2024-03-31,2026-04-12
USER_002934,COURSE_00092,数据科学,142.39,92.4,0,2024-07-16,2026-03-22
USER_003285,COURSE_00179,数据科学,101.79,69.69,1,2024-07-30,2026-03-25
USER_004299,COURSE_00056,编程开发,160.99,92.53,1,2024-09-30,2026-04-08
USER_002812,COURSE_00155,产品设计,56.79,100.0,1,2024-05-22,2026-03-26
USER_001251,COURSE_00160,商业管理,77.07,76.42,0,2024-01-22,2026-03-30
USER_003513,COURSE_00111,语言学习,39.3,95.28,1,2024-08-14,2026-03-22
USER_001257,COURSE_00137,职业技能,77.17,75.37,0,2024-07-30,2026-03-18
USER_003377,COURSE_00068,数据科学,85.69,69.23,1,2024-11-01,2026-03-23
USER_003487,COURSE_00046,编程开发,142.23,100.0,1,2024-07-22,2026-04-01
USER_003585,COURSE_00067,编程开发,169.38,90.11,0,2024-12-15,2026-04-02
USER_001397,COURSE_00154,职业技能,18.88,81.86,1,2024-10-06,2026-03-29
USER_003638,COURSE_00136,产品设计,133.75,81.22,1,2024-12-01,2026-03-30
USER_003331,COURSE_00006,职业技能,68.16,98.67,0,2024-11-12,2026-04-02
USER_002704,COURSE_00024,市场营销,83.81,83.72,1,2024-06-20,2026-03-25
USER_000471,COURSE_00176,市场营销,47.17,77.23,0,2024-11-25,2026-03-21
USER_001354,COURSE_00094,商业管理,64.58,73.24,1,2024-09-01,2026-04-09
USER_002784,COURSE_00173,职业技能,36.07,97.97,1,2024-07-01,2026-03-21
USER_002832,COURSE_00013,商业管理,108.82,78.44,1,2024-12-15,2026-03-22
USER_000358,COURSE_00197,数据科学,128.95,62.31,0,2024-08-10,2026-03-28
USER_003020,COURSE_00025,商业管理,73.29,100.0,1,2024-07-07,2026-03-28
USER_000668,COURSE_00148,数据科学,145.46,100.0,1,2024-01-11,2026-03-21
USER_004469,COURSE_00118,语言学习,95.08,91.5,1,2024-11-16,2026-04-14
USER_001146,COURSE_00082,商业管理,109.6,96.7,0,2024-06-30,2026-04-12
USER_004186,COURSE_00111,产品设计,108.0,100.0,1,2024-03-12,2026-03-29
USER_003720,COURSE_00082,数据科学,69.99,75.21,1,2024-09-25,2026-03-21
USER_002746,COURSE_00066,产品设计,63.78,82.33,1,2024-08-27,2026-04-08
USER_000540,COURSE_00045,编程开发,162.96,69.41,0,2024-08-30,2026-04-12
USER_002780,COURSE_00114,数据科学,146.28,64.16,0,2024-06-19,2026-03-19
USER_004965,COURSE_00175,编程开发,132.48,87.87,1,2024-06-02,2026-03-30
USER_004137,COURSE_00063,人工智能,97.3,100.0,1,2024-11-11,2026-04-16
USER_004836,COURSE_00076,产品设计,84.21,53.27,1,2024-12-21,2026-04-13
USER_003776,COURSE_00114,人工智能,112.08,94.51,1,2024-04-06,2026-03-28
USER_002509,COURSE_00111,数据科学,84.41,60.59,0,2024-09-02,2026-04-16
