订单ID,用户ID,商品ID,交易时间,商品类别,单价,数量,交易金额,用户评分,订单状态,支付方式,用户性别,年龄段,地区,交易日期,交易月份,交易星期,交易小时
ORD_000600,USER_0152,PROD_00103,2026-03-25 23:48:49.263733,美妆,738.22,1,738.22,4.0,已完成,微信支付,女,26-35,华东,2026-03-25,2026-03,Wednesday,23
ORD_000601,USER_0151,PROD_00273,2026-03-25 23:58:45.263733,电子产品,2739.5112500000005,4,6233.206249999999,4.0,已完成,微信支付,女,26-35,华北,2026-03-25,2026-03,Wednesday,23
ORD_000602,USER_0190,PROD_00014,2026-03-26 00:08:26.263733,运动,1182.02,2,2364.04,3.0,已完成,信用卡,男,18-25,华南,2026-03-26,2026-03,Thursday,0
ORD_000603,USER_0037,PROD_00159,2026-03-26 02:10:22.263733,电子产品,2739.5112500000005,2,6233.206249999999,4.0,已完成,信用卡,女,18-25,华东,2026-03-26,2026-03,Thursday,2
ORD_000604,USER_0012,PROD_00152,2026-03-26 11:22:06.263733,服装,455.09,1,455.09,4.0,已完成,支付宝,女,18-25,西南,2026-03-26,2026-03,Thursday,11
ORD_000605,USER_0113,PROD_00108,2026-03-26 17:54:26.263733,美妆,290.39,1,290.39,2.0,已完成,银行卡,女,26-35,西南,2026-03-26,2026-03,Thursday,17
ORD_000606,USER_0183,PROD_00188,2026-03-26 22:57:38.263733,服装,331.09,1,331.09,4.0,已完成,支付宝,女,18-25,华南,2026-03-26,2026-03,Thursday,22
ORD_000607,USER_0013,PROD_00098,2026-03-27 06:05:33.263733,电子产品,2739.5112500000005,1,6233.206249999999,5.0,已完成,支付宝,男,55+,西南,2026-03-27,2026-03,Friday,6
ORD_000608,USER_0023,PROD_00131,2026-03-27 14:00:47.263733,服装,409.41,1,409.41,3.0,已完成,微信支付,女,26-35,华南,2026-03-27,2026-03,Friday,14
ORD_000609,USER_0099,PROD_00293,2026-03-27 14:30:23.263733,服装,80.62,3,241.86,4.0,已完成,微信支付,女,18-25,华中,2026-03-27,2026-03,Friday,14
ORD_000610,USER_0105,PROD_00171,2026-03-27 16:26:07.263733,运动,379.01,2,758.02,5.0,已完成,信用卡,女,18-25,华南,2026-03-27,2026-03,Friday,16
ORD_000611,USER_0030,PROD_00183,2026-03-27 23:25:21.263733,服装,343.73,2,687.46,4.0,已完成,支付宝,女,26-35,华东,2026-03-27,2026-03,Friday,23
ORD_000612,USER_0017,PROD_00039,2026-03-28 01:20:54.263733,运动,1326.03,1,1326.03,5.0,已完成,微信支付,男,18-25,西南,2026-03-28,2026-03,Saturday,1
ORD_000613,USER_0113,PROD_00015,2026-03-28 02:51:45.263733,图书,95.96,4,383.84,4.0,已完成,信用卡,女,46-55,华南,2026-03-28,2026-03,Saturday,2
ORD_000614,USER_0062,PROD_00004,2026-03-28 02:56:03.263733,食品,262.6,1,262.6,4.0,已完成,信用卡,女,46-55,华中,2026-03-28,2026-03,Saturday,2
ORD_000615,USER_0084,PROD_00210,2026-03-28 03:08:42.263733,图书,84.55,1,84.55,1.0,已完成,支付宝,男,18-25,华南,2026-03-28,2026-03,Saturday,3
ORD_000616,USER_0112,PROD_00161,2026-03-28 05:39:30.263733,服装,159.17,1,159.17,5.0,已完成,支付宝,男,26-35,华东,2026-03-28,2026-03,Saturday,5
ORD_000617,USER_0086,PROD_00016,2026-03-28 10:10:02.263733,母婴,598.3,3,1794.9,5.0,已完成,微信支付,女,18-25,华东,2026-03-28,2026-03,Saturday,10
ORD_000618,USER_0141,PROD_00108,2026-03-28 11:06:42.263733,电子产品,2739.5112500000005,5,6233.206249999999,2.0,已完成,支付宝,男,36-45,华南,2026-03-28,2026-03,Saturday,11
ORD_000619,USER_0187,PROD_00227,2026-03-28 11:16:13.263733,美妆,598.47,1,598.47,4.0,已完成,信用卡,男,26-35,华北,2026-03-28,2026-03,Saturday,11
ORD_000620,USER_0019,PROD_00170,2026-03-28 12:37:49.263733,食品,82.75,3,248.25,5.0,已完成,信用卡,女,26-35,华南,2026-03-28,2026-03,Saturday,12
ORD_000621,USER_0177,PROD_00034,2026-03-28 20:38:40.263733,食品,130.04,3,390.12,4.0,已完成,支付宝,男,18-25,华北,2026-03-28,2026-03,Saturday,20
ORD_000622,USER_0100,PROD_00251,2026-03-28 20:49:15.263733,家居,2000.0,1,2000.0,4.0,已完成,支付宝,男,36-45,华北,2026-03-28,2026-03,Saturday,20
ORD_000623,USER_0140,PROD_00247,2026-03-29 00:18:49.263733,美妆,283.37,1,283.37,5.0,已完成,支付宝,男,26-35,华北,2026-03-29,2026-03,Sunday,0
ORD_000624,USER_0189,PROD_00269,2026-03-29 05:49:28.263733,电子产品,2739.5112500000005,1,5913.75,5.0,已完成,信用卡,男,18-25,华南,2026-03-29,2026-03,Sunday,5
ORD_000625,USER_0147,PROD_00141,2026-03-29 08:19:53.263733,电子产品,1489.71,5,6233.206249999999,4.0,已完成,支付宝,女,36-45,西南,2026-03-29,2026-03,Sunday,8
ORD_000626,USER_0076,PROD_00274,2026-03-29 08:22:26.263733,美妆,808.59,1,808.59,5.0,已完成,微信支付,女,26-35,华南,2026-03-29,2026-03,Sunday,8
ORD_000627,USER_0009,PROD_00096,2026-03-29 12:14:56.263733,美妆,336.04,3,1008.12,5.0,已完成,微信支付,男,46-55,华南,2026-03-29,2026-03,Sunday,12
ORD_000628,USER_0199,PROD_00227,2026-03-29 12:34:18.263733,母婴,935.35,1,935.35,4.0,已完成,微信支付,男,18-25,华东,2026-03-29,2026-03,Sunday,12
ORD_000629,USER_0028,PROD_00039,2026-03-29 12:49:02.263733,美妆,275.24,2,550.48,4.0,已完成,支付宝,女,36-45,华南,2026-03-29,2026-03,Sunday,12
ORD_000630,USER_0128,PROD_00029,2026-03-29 19:36:02.263733,母婴,884.75,1,884.75,4.0,已完成,支付宝,男,36-45,华东,2026-03-29,2026-03,Sunday,19
ORD_000631,USER_0052,PROD_00245,2026-03-29 21:03:27.263733,美妆,333.31,2,666.62,5.0,已完成,信用卡,男,18-25,华北,2026-03-29,2026-03,Sunday,21
ORD_000632,USER_0083,PROD_00236,2026-03-29 21:34:03.263733,服装,297.25,3,891.75,5.0,已完成,信用卡,男,36-45,华东,2026-03-29,2026-03,Sunday,21
ORD_000633,USER_0111,PROD_00185,2026-03-30 00:18:11.263733,电子产品,2739.5112500000005,3,6233.206249999999,2.0,已完成,银行卡,女,26-35,华南,2026-03-30,2026-03,Monday,0
ORD_000634,USER_0144,PROD_00272,2026-03-30 01:04:30.263733,运动,637.04,3,1911.12,5.0,已完成,支付宝,女,46-55,华中,2026-03-30,2026-03,Monday,1
ORD_000635,USER_0117,PROD_00236,2026-03-30 04:06:45.263733,家居,1227.62,1,1227.62,4.0,已完成,支付宝,女,18-25,华南,2026-03-30,2026-03,Monday,4
ORD_000636,USER_0069,PROD_00239,2026-03-30 06:29:59.263733,电子产品,2739.5112500000005,2,6233.206249999999,2.0,已完成,微信支付,女,36-45,华东,2026-03-30,2026-03,Monday,6
ORD_000637,USER_0099,PROD_00266,2026-03-30 06:45:29.263733,服装,439.59,1,439.59,4.0,已完成,支付宝,女,26-35,华东,2026-03-30,2026-03,Monday,6
ORD_000638,USER_0140,PROD_00065,2026-03-30 08:07:47.263733,母婴,955.68,1,955.68,4.0,已完成,信用卡,女,46-55,华中,2026-03-30,2026-03,Monday,8
ORD_000639,USER_0025,PROD_00177,2026-03-30 10:50:01.263733,食品,130.11,2,260.22,5.0,已完成,微信支付,女,26-35,华东,2026-03-30,2026-03,Monday,10
ORD_000640,USER_0180,PROD_00003,2026-03-30 14:31:50.263733,食品,94.2,1,94.2,3.0,已完成,支付宝,男,46-55,华南,2026-03-30,2026-03,Monday,14
ORD_000641,USER_0123,PROD_00142,2026-03-30 16:52:16.263733,食品,118.78,2,237.56,5.0,已完成,支付宝,女,46-55,华南,2026-03-30,2026-03,Monday,16
ORD_000642,USER_0053,PROD_00158,2026-03-30 17:35:17.263733,服装,772.52,5,3862.6,4.0,已完成,信用卡,女,26-35,华北,2026-03-30,2026-03,Monday,17
ORD_000643,USER_0151,PROD_00146,2026-03-31 02:35:19.263733,服装,450.42,1,450.42,2.0,已完成,支付宝,女,36-45,华北,2026-03-31,2026-03,Tuesday,2
ORD_000644,USER_0144,PROD_00293,2026-03-31 03:54:40.263733,服装,278.56,2,557.12,5.0,已完成,微信支付,男,55+,华中,2026-03-31,2026-03,Tuesday,3
ORD_000645,USER_0057,PROD_00153,2026-03-31 05:17:39.263733,电子产品,2739.5112500000005,1,5195.01,4.0,已完成,支付宝,男,26-35,华东,2026-03-31,2026-03,Tuesday,5
ORD_000646,USER_0039,PROD_00193,2026-03-31 07:38:34.263733,美妆,663.52,1,663.52,4.0,已完成,支付宝,女,26-35,华东,2026-03-31,2026-03,Tuesday,7
ORD_000647,USER_0109,PROD_00073,2026-03-31 09:51:00.263733,食品,201.02,1,201.02,4.0,已完成,支付宝,女,26-35,华东,2026-03-31,2026-03,Tuesday,9
ORD_000648,USER_0181,PROD_00140,2026-03-31 10:23:59.263733,运动,484.5,4,1938.0,5.0,已完成,微信支付,女,26-35,华东,2026-03-31,2026-03,Tuesday,10
ORD_000649,USER_0042,PROD_00187,2026-03-31 12:20:42.263733,运动,561.63,3,1684.89,4.0,已完成,信用卡,男,18-25,华东,2026-03-31,2026-03,Tuesday,12
ORD_000650,USER_0186,PROD_00293,2026-03-31 15:16:32.263733,服装,302.98,4,1211.92,3.0,已完成,微信支付,女,18-25,华南,2026-03-31,2026-03,Tuesday,15
ORD_000651,USER_0167,PROD_00061,2026-03-31 15:53:33.263733,美妆,438.37,5,2191.85,3.0,已完成,支付宝,女,26-35,华南,2026-03-31,2026-03,Tuesday,15
ORD_000652,USER_0142,PROD_00198,2026-03-31 16:23:23.263733,食品,202.93,1,202.93,4.0,已完成,微信支付,女,26-35,华北,2026-03-31,2026-03,Tuesday,16
ORD_000653,USER_0122,PROD_00295,2026-03-31 18:26:33.263733,图书,127.56,1,127.56,5.0,已完成,支付宝,女,18-25,华南,2026-03-31,2026-03,Tuesday,18
ORD_000654,USER_0133,PROD_00011,2026-03-31 18:51:18.263733,服装,512.7,2,1025.4,4.0,已完成,银行卡,女,46-55,华北,2026-03-31,2026-03,Tuesday,18
ORD_000655,USER_0163,PROD_00062,2026-03-31 20:49:55.263733,美妆,1000.0,1,6233.206249999999,3.0,已完成,微信支付,女,36-45,华南,2026-03-31,2026-03,Tuesday,20
ORD_000656,USER_0075,PROD_00226,2026-03-31 21:39:30.263733,家居,1432.38,1,1432.38,3.0,已完成,支付宝,女,18-25,华东,2026-03-31,2026-03,Tuesday,21
ORD_000657,USER_0146,PROD_00153,2026-04-01 01:53:55.263733,服装,395.91,1,395.91,4.0,已完成,支付宝,女,36-45,华南,2026-04-01,2026-04,Wednesday,1
ORD_000658,USER_0076,PROD_00199,2026-04-01 03:22:12.263733,电子产品,2351.32,2,4702.64,5.0,已完成,银行卡,男,36-45,华东,2026-04-01,2026-04,Wednesday,3
ORD_000659,USER_0009,PROD_00052,2026-04-01 03:55:16.263733,美妆,367.28,2,734.56,4.0,已完成,支付宝,男,46-55,华东,2026-04-01,2026-04,Wednesday,3
ORD_000660,USER_0074,PROD_00260,2026-04-01 04:03:59.263733,美妆,460.61,1,460.61,5.0,已完成,银行卡,女,18-25,华南,2026-04-01,2026-04,Wednesday,4
ORD_000661,USER_0186,PROD_00059,2026-04-01 08:04:11.263733,服装,643.33,1,643.33,4.0,已完成,支付宝,女,18-25,西北,2026-04-01,2026-04,Wednesday,8
ORD_000662,USER_0145,PROD_00072,2026-04-01 16:32:42.263733,家居,1001.22,2,2002.44,3.0,已完成,支付宝,女,46-55,华北,2026-04-01,2026-04,Wednesday,16
ORD_000663,USER_0007,PROD_00148,2026-04-01 19:10:18.263733,食品,111.65,2,223.3,5.0,已完成,微信支付,女,46-55,华东,2026-04-01,2026-04,Wednesday,19
ORD_000664,USER_0174,PROD_00063,2026-04-01 21:17:53.263733,美妆,363.93,1,363.93,4.0,已完成,信用卡,男,36-45,华中,2026-04-01,2026-04,Wednesday,21
ORD_000665,USER_0141,PROD_00243,2026-04-01 23:08:41.263733,电子产品,2739.5112500000005,2,6233.206249999999,5.0,已完成,信用卡,女,36-45,华中,2026-04-01,2026-04,Wednesday,23
ORD_000666,USER_0168,PROD_00107,2026-04-02 01:34:04.263733,图书,171.65,1,171.65,5.0,已完成,支付宝,女,18-25,华北,2026-04-02,2026-04,Thursday,1
ORD_000667,USER_0170,PROD_00226,2026-04-02 04:29:08.263733,服装,800.0,1,800.0,2.0,已完成,支付宝,男,26-35,华中,2026-04-02,2026-04,Thursday,4
ORD_000668,USER_0137,PROD_00218,2026-04-02 04:48:49.263733,服装,383.45,3,1150.35,2.0,已完成,支付宝,男,18-25,华南,2026-04-02,2026-04,Thursday,4
ORD_000669,USER_0178,PROD_00241,2026-04-02 05:32:19.263733,电子产品,2739.5112500000005,2,6233.206249999999,5.0,已完成,微信支付,女,18-25,华东,2026-04-02,2026-04,Thursday,5
ORD_000670,USER_0027,PROD_00259,2026-04-02 05:38:39.263733,电子产品,2316.25,1,2316.25,4.0,已完成,微信支付,男,36-45,华南,2026-04-02,2026-04,Thursday,5
ORD_000671,USER_0122,PROD_00262,2026-04-02 08:34:13.263733,食品,300.0,2,600.0,3.0,已完成,信用卡,女,18-25,华南,2026-04-02,2026-04,Thursday,8
ORD_000672,USER_0194,PROD_00005,2026-04-02 15:40:49.263733,服装,210.94,2,421.88,2.0,已完成,信用卡,男,26-35,华南,2026-04-02,2026-04,Thursday,15
ORD_000673,USER_0005,PROD_00261,2026-04-02 15:58:09.263733,运动,1419.22,3,4257.66,1.0,已完成,支付宝,女,46-55,华北,2026-04-02,2026-04,Thursday,15
ORD_000674,USER_0029,PROD_00054,2026-04-02 21:13:45.263733,电子产品,2739.5112500000005,2,6233.206249999999,5.0,已完成,微信支付,女,18-25,西北,2026-04-02,2026-04,Thursday,21
ORD_000675,USER_0165,PROD_00047,2026-04-02 23:25:42.263733,服装,314.95,2,629.9,3.0,已完成,银行卡,女,55+,西南,2026-04-02,2026-04,Thursday,23
ORD_000676,USER_0166,PROD_00215,2026-04-03 02:36:15.263733,服装,243.98,1,243.98,4.0,已完成,银行卡,男,55+,西南,2026-04-03,2026-04,Friday,2
ORD_000677,USER_0083,PROD_00177,2026-04-03 05:30:38.263733,电子产品,2739.5112500000005,1,6233.206249999999,5.0,已完成,支付宝,女,26-35,华中,2026-04-03,2026-04,Friday,5
ORD_000678,USER_0136,PROD_00009,2026-04-03 11:35:17.263733,电子产品,2739.5112500000005,1,4747.72,4.0,已完成,支付宝,男,18-25,西北,2026-04-03,2026-04,Friday,11
ORD_000679,USER_0109,PROD_00099,2026-04-04 01:27:05.263733,食品,156.66,1,156.66,1.0,已完成,微信支付,男,26-35,华东,2026-04-04,2026-04,Saturday,1
ORD_000680,USER_0065,PROD_00020,2026-04-04 05:05:43.263733,食品,241.48,2,482.96,5.0,已完成,支付宝,女,26-35,华东,2026-04-04,2026-04,Saturday,5
ORD_000681,USER_0086,PROD_00241,2026-04-04 05:13:22.263733,食品,111.95,2,223.9,1.0,已完成,支付宝,女,26-35,华南,2026-04-04,2026-04,Saturday,5
ORD_000682,USER_0145,PROD_00061,2026-04-04 07:02:27.263733,家居,1015.94,1,1015.94,5.0,已完成,支付宝,女,26-35,华中,2026-04-04,2026-04,Saturday,7
ORD_000683,USER_0071,PROD_00178,2026-04-04 07:24:18.263733,家居,1044.0,1,1044.0,5.0,已完成,微信支付,男,55+,华南,2026-04-04,2026-04,Saturday,7
ORD_000684,USER_0045,PROD_00062,2026-04-04 09:41:56.263733,电子产品,2739.5112500000005,1,3289.86,4.0,已完成,支付宝,男,18-25,华中,2026-04-04,2026-04,Saturday,9
ORD_000685,USER_0132,PROD_00145,2026-04-04 09:50:21.263733,食品,282.38,1,282.38,4.0,已完成,支付宝,男,36-45,华东,2026-04-04,2026-04,Saturday,9
ORD_000686,USER_0036,PROD_00216,2026-04-04 09:54:51.263733,母婴,685.77,2,1371.54,4.0,已完成,支付宝,女,18-25,华东,2026-04-04,2026-04,Saturday,9
ORD_000687,USER_0070,PROD_00003,2026-04-04 14:31:50.263733,食品,71.3,1,71.3,4.0,已完成,银行卡,女,26-35,华中,2026-04-04,2026-04,Saturday,14
ORD_000688,USER_0159,PROD_00160,2026-04-04 14:56:01.263733,美妆,451.53,2,903.06,5.0,已完成,银行卡,女,46-55,华东,2026-04-04,2026-04,Saturday,14
ORD_000689,USER_0019,PROD_00227,2026-04-04 15:51:15.263733,服装,481.39,4,1925.56,5.0,已完成,微信支付,女,26-35,华南,2026-04-04,2026-04,Saturday,15
ORD_000690,USER_0189,PROD_00269,2026-04-04 19:35:36.263733,运动,505.37,1,505.37,4.0,已完成,微信支付,男,18-25,华东,2026-04-04,2026-04,Saturday,19
ORD_000691,USER_0108,PROD_00120,2026-04-05 06:12:01.263733,运动,525.7,1,525.7,5.0,已完成,信用卡,男,36-45,华南,2026-04-05,2026-04,Sunday,6
ORD_000692,USER_0182,PROD_00089,2026-04-05 12:35:39.263733,食品,117.95,1,117.95,5.0,已完成,支付宝,男,36-45,华北,2026-04-05,2026-04,Sunday,12
ORD_000693,USER_0167,PROD_00068,2026-04-06 00:59:12.263733,母婴,1408.8,2,2817.6,5.0,已完成,支付宝,男,36-45,华南,2026-04-06,2026-04,Monday,0
ORD_000694,USER_0091,PROD_00098,2026-04-06 03:40:54.263733,电子产品,2739.5112500000005,2,6233.206249999999,4.0,已完成,支付宝,男,26-35,华北,2026-04-06,2026-04,Monday,3
ORD_000695,USER_0090,PROD_00267,2026-04-06 05:04:25.263733,电子产品,2739.5112500000005,1,6233.206249999999,4.0,已完成,支付宝,女,26-35,华东,2026-04-06,2026-04,Monday,5
ORD_000696,USER_0019,PROD_00105,2026-04-06 06:45:51.263733,运动,580.89,2,1161.78,4.0,已完成,支付宝,男,46-55,华中,2026-04-06,2026-04,Monday,6
ORD_000697,USER_0039,PROD_00123,2026-04-06 07:55:23.263733,运动,929.4,3,2788.2,5.0,已退款,信用卡,女,46-55,华南,2026-04-06,2026-04,Monday,7
ORD_000698,USER_0126,PROD_00029,2026-04-06 10:08:10.263733,电子产品,2739.5112500000005,1,3400.08,4.0,已完成,微信支付,男,26-35,华北,2026-04-06,2026-04,Monday,10
ORD_000699,USER_0195,PROD_00137,2026-04-06 15:54:37.263733,服装,619.64,1,619.64,4.0,已完成,微信支付,女,36-45,华北,2026-04-06,2026-04,Monday,15
ORD_000700,USER_0173,PROD_00195,2026-04-06 17:49:33.263733,电子产品,2429.73,3,6233.206249999999,4.0,已完成,信用卡,女,26-35,华东,2026-04-06,2026-04,Monday,17
ORD_000701,USER_0141,PROD_00226,2026-04-06 18:07:29.263733,服装,616.17,2,1232.34,4.0,已完成,支付宝,女,26-35,西南,2026-04-06,2026-04,Monday,18
ORD_000702,USER_0126,PROD_00170,2026-04-06 18:18:35.263733,运动,836.28,3,2508.84,4.0,已完成,支付宝,男,18-25,华北,2026-04-06,2026-04,Monday,18
ORD_000703,USER_0058,PROD_00009,2026-04-06 18:35:18.263733,食品,112.55,2,225.1,5.0,已退款,微信支付,女,26-35,华南,2026-04-06,2026-04,Monday,18
ORD_000704,USER_0148,PROD_00040,2026-04-06 18:35:28.263733,服装,391.11,3,1173.33,2.0,已完成,微信支付,女,26-35,华东,2026-04-06,2026-04,Monday,18
ORD_000705,USER_0200,PROD_00025,2026-04-06 19:20:54.263733,服装,800.0,1,800.0,4.0,已完成,支付宝,男,18-25,西北,2026-04-06,2026-04,Monday,19
ORD_000706,USER_0061,PROD_00261,2026-04-06 19:57:26.263733,电子产品,2739.5112500000005,2,6233.206249999999,2.0,已完成,微信支付,男,26-35,华中,2026-04-06,2026-04,Monday,19
ORD_000707,USER_0127,PROD_00226,2026-04-06 23:56:32.263733,服装,299.08,4,1196.32,3.0,已完成,微信支付,男,36-45,华东,2026-04-06,2026-04,Monday,23
ORD_000708,USER_0105,PROD_00124,2026-04-06 23:56:59.263733,家居,555.74,2,1111.48,4.0,已完成,微信支付,女,36-45,华南,2026-04-06,2026-04,Monday,23
ORD_000709,USER_0167,PROD_00038,2026-04-07 00:24:56.263733,母婴,984.94,1,984.94,4.0,已完成,微信支付,女,36-45,华中,2026-04-07,2026-04,Tuesday,0
ORD_000710,USER_0001,PROD_00251,2026-04-07 02:10:30.263733,运动,871.27,1,871.27,4.0,已完成,支付宝,女,46-55,华北,2026-04-07,2026-04,Tuesday,2
ORD_000711,USER_0131,PROD_00176,2026-04-07 04:13:11.263733,电子产品,2739.5112500000005,1,6016.04,4.0,已完成,支付宝,男,18-25,华中,2026-04-07,2026-04,Tuesday,4
ORD_000712,USER_0092,PROD_00090,2026-04-07 05:29:59.263733,图书,52.95,1,52.95,2.0,已完成,微信支付,男,26-35,华南,2026-04-07,2026-04,Tuesday,5
ORD_000713,USER_0190,PROD_00037,2026-04-07 05:43:00.263733,运动,439.62,1,439.62,4.0,已完成,支付宝,女,36-45,华北,2026-04-07,2026-04,Tuesday,5
ORD_000714,USER_0191,PROD_00176,2026-04-07 12:41:17.263733,运动,1401.74,2,2803.48,5.0,已完成,信用卡,男,26-35,华南,2026-04-07,2026-04,Tuesday,12
ORD_000715,USER_0113,PROD_00284,2026-04-07 15:32:49.263733,食品,182.93,2,365.86,4.0,已完成,微信支付,女,26-35,华东,2026-04-07,2026-04,Tuesday,15
ORD_000716,USER_0153,PROD_00081,2026-04-07 16:42:58.263733,食品,202.38,1,202.38,4.0,已完成,支付宝,女,18-25,华北,2026-04-07,2026-04,Tuesday,16
ORD_000717,USER_0056,PROD_00114,2026-04-07 20:05:35.263733,服装,262.63,2,525.26,4.0,已完成,银行卡,男,46-55,东北,2026-04-07,2026-04,Tuesday,20
ORD_000718,USER_0161,PROD_00040,2026-04-08 05:00:30.263733,电子产品,2602.38,1,2602.38,5.0,已完成,微信支付,女,26-35,华南,2026-04-08,2026-04,Wednesday,5
ORD_000719,USER_0166,PROD_00224,2026-04-08 09:18:19.263733,服装,697.65,1,697.65,1.0,已完成,支付宝,男,46-55,华南,2026-04-08,2026-04,Wednesday,9
ORD_000720,USER_0117,PROD_00115,2026-04-08 10:11:15.263733,服装,714.28,1,714.28,5.0,已完成,银行卡,女,26-35,华北,2026-04-08,2026-04,Wednesday,10
ORD_000721,USER_0134,PROD_00186,2026-04-08 10:52:49.263733,食品,89.95,2,179.9,5.0,已完成,银行卡,男,36-45,华南,2026-04-08,2026-04,Wednesday,10
ORD_000722,USER_0058,PROD_00056,2026-04-08 22:01:31.263733,美妆,276.92,1,276.92,2.0,已完成,微信支付,女,36-45,华中,2026-04-08,2026-04,Wednesday,22
ORD_000723,USER_0044,PROD_00040,2026-04-09 02:22:36.263733,食品,146.81,1,146.81,3.0,已完成,支付宝,男,36-45,华中,2026-04-09,2026-04,Thursday,2
ORD_000724,USER_0173,PROD_00040,2026-04-09 02:34:29.263733,电子产品,2739.5112500000005,1,2849.79,5.0,已完成,微信支付,女,26-35,华东,2026-04-09,2026-04,Thursday,2
ORD_000725,USER_0160,PROD_00237,2026-04-09 03:55:35.263733,母婴,507.65,3,1522.95,4.0,已完成,银行卡,女,26-35,东北,2026-04-09,2026-04,Thursday,3
ORD_000726,USER_0173,PROD_00289,2026-04-09 04:34:36.263733,图书,58.84,1,58.84,1.0,已完成,支付宝,男,36-45,华中,2026-04-09,2026-04,Thursday,4
ORD_000727,USER_0061,PROD_00262,2026-04-09 10:52:06.263733,运动,625.04,2,1250.08,4.0,已完成,支付宝,女,26-35,西南,2026-04-09,2026-04,Thursday,10
ORD_000728,USER_0047,PROD_00216,2026-04-09 15:10:20.263733,母婴,429.46,2,858.92,4.0,已完成,银行卡,男,26-35,华北,2026-04-09,2026-04,Thursday,15
ORD_000729,USER_0149,PROD_00147,2026-04-09 16:38:18.263733,家居,586.95,3,1760.85,5.0,已完成,支付宝,女,18-25,西南,2026-04-09,2026-04,Thursday,16
ORD_000730,USER_0080,PROD_00168,2026-04-09 18:55:42.263733,母婴,888.09,4,3552.36,5.0,已完成,银行卡,男,46-55,华东,2026-04-09,2026-04,Thursday,18
ORD_000731,USER_0118,PROD_00092,2026-04-10 04:37:56.263733,电子产品,2739.5112500000005,1,4134.31,5.0,已完成,微信支付,女,18-25,华南,2026-04-10,2026-04,Friday,4
ORD_000732,USER_0164,PROD_00059,2026-04-10 10:37:57.263733,服装,541.6,1,541.6,4.0,已完成,微信支付,男,36-45,西南,2026-04-10,2026-04,Friday,10
ORD_000733,USER_0147,PROD_00059,2026-04-10 17:49:38.263733,服装,186.34,3,559.02,4.0,已完成,支付宝,男,26-35,华东,2026-04-10,2026-04,Friday,17
ORD_000734,USER_0020,PROD_00169,2026-04-11 08:00:13.263733,电子产品,2739.5112500000005,1,4271.05,4.0,已完成,支付宝,男,26-35,华东,2026-04-11,2026-04,Saturday,8
ORD_000735,USER_0185,PROD_00269,2026-04-11 09:00:32.263733,电子产品,2739.5112500000005,2,6233.206249999999,4.0,已完成,支付宝,女,36-45,华中,2026-04-11,2026-04,Saturday,9
ORD_000736,USER_0146,PROD_00045,2026-04-11 12:09:13.263733,家居,842.61,2,1685.22,3.0,已完成,微信支付,男,18-25,华中,2026-04-11,2026-04,Saturday,12
ORD_000737,USER_0047,PROD_00181,2026-04-11 16:16:40.263733,运动,1193.22,2,2386.44,5.0,已完成,微信支付,女,26-35,华东,2026-04-11,2026-04,Saturday,16
ORD_000738,USER_0049,PROD_00170,2026-04-12 01:26:40.263733,家居,1526.37,4,6233.206249999999,5.0,已完成,微信支付,女,36-45,西南,2026-04-12,2026-04,Sunday,1
ORD_000739,USER_0014,PROD_00191,2026-04-12 01:31:01.263733,电子产品,2739.5112500000005,5,6233.206249999999,4.0,已完成,信用卡,男,36-45,华北,2026-04-12,2026-04,Sunday,1
ORD_000740,USER_0143,PROD_00155,2026-04-12 01:49:35.263733,运动,858.65,2,1717.3,5.0,已完成,微信支付,女,18-25,华南,2026-04-12,2026-04,Sunday,1
ORD_000741,USER_0159,PROD_00188,2026-04-12 03:46:59.263733,家居,1347.07,1,1347.07,3.0,已完成,支付宝,男,46-55,华中,2026-04-12,2026-04,Sunday,3
ORD_000742,USER_0001,PROD_00007,2026-04-12 09:12:29.263733,食品,219.85,3,659.55,4.0,已完成,信用卡,男,36-45,华南,2026-04-12,2026-04,Sunday,9
ORD_000743,USER_0117,PROD_00133,2026-04-12 09:58:18.263733,美妆,721.35,1,721.35,5.0,已完成,微信支付,女,46-55,华东,2026-04-12,2026-04,Sunday,9
ORD_000744,USER_0054,PROD_00235,2026-04-12 14:38:50.263733,服装,243.08,1,243.08,4.0,已完成,支付宝,女,26-35,华东,2026-04-12,2026-04,Sunday,14
ORD_000745,USER_0118,PROD_00045,2026-04-12 16:17:33.263733,服装,180.98,3,542.94,5.0,已完成,支付宝,女,26-35,华南,2026-04-12,2026-04,Sunday,16
ORD_000746,USER_0003,PROD_00249,2026-04-12 17:30:15.263733,图书,50.59,1,50.59,5.0,已完成,银行卡,男,46-55,华南,2026-04-12,2026-04,Sunday,17
ORD_000747,USER_0144,PROD_00031,2026-04-12 21:20:27.263733,服装,371.3,1,371.3,4.0,已退款,支付宝,男,46-55,华中,2026-04-12,2026-04,Sunday,21
ORD_000748,USER_0185,PROD_00023,2026-04-12 22:11:26.263733,食品,208.59,1,208.59,5.0,已完成,微信支付,男,26-35,华中,2026-04-12,2026-04,Sunday,22
ORD_000749,USER_0012,PROD_00160,2026-04-12 22:57:05.263733,图书,63.32,3,189.96,3.0,已完成,微信支付,女,26-35,华北,2026-04-12,2026-04,Sunday,22
